ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2820	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43894629	43896633	43896708	43889733	43889876	43899218	43899334	2820	0,0,0	0,1,1	0,0,2	0,0,0	174	184	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2851	"ENSG00000257103.9"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	2851	0,1,2	0,0,0	0,0,0	3,0,0	198	198	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
2869	"ENSG00000163939.19"	"PBRM1"	chr3	-	52554723	52554879	52558248	52558413	52550746	52550817	52561766	52561968	2869	0,2,0	0,0,4	0,0,0	1,0,0	198	198	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2873	"ENSG00000099246.18"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994	2873	2,0,0	0,0,1	0,0,1	0,0,0	161	198	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
2900	"ENSG00000137413.17"	"TAF8"	chr6	+	42057388	42057513	42068464	42068607	42055951	42056014	42077099	42077239	2900	1,3,6	0,1,1	1,0,1	0,0,0	198	198	1	1.0	1.0,0.75,0.857	1.0,NA,1.0	-0.131
2915	"ENSG00000152457.19"	"DCLRE1C"	chr10	-	14945434	14945565	14947524	14947609	14945104	14945189	14949035	14949087	2915	0,2,3	1,0,1	0,0,1	0,0,0	184	198	1	1.0	0.0,1.0,0.763	NA,NA,1.0	-0.412
2940	"ENSG00000071054.17"	"MAP4K4"	chr2	+	101871493	101871685	101873646	101873764	101870294	101870415	101874081	101874252	2940	0,0,0	0,1,2	2,0,1	0,3,3	198	198	1	1.0	NA,0.0,0.0	1.0,0.0,0.25	-0.417
2975	"ENSG00000113648.17"	"MACROH2A1"	chr5	-	135350822	135350913	135352945	135353045	135345967	135346057	135360496	135360604	2975	0,0,0	1,0,2	0,1,0	0,0,0	198	190	1	1.0	0.0,NA,0.0	NA,1.0,NA	-1.0
2989	"ENSG00000042429.12"	"MED17"	chr11	+	93797534	93797719	93801834	93801972	93796409	93796540	93807517	93807635	2989	0,1,0	0,0,2	0,0,0	0,0,1	198	198	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
3043	"ENSG00000217555.13"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072	3043	0,1,1	0,0,1	0,0,3	1,0,2	198	195	1	1.0	NA,1.0,0.496	0.0,NA,0.596	0.45
3053	"ENSG00000090487.11"	"SPG21"	chr15	-	64974601	64974747	64976474	64976555	64970113	64970222	64980863	64981025	3053	0,0,1	2,0,1	2,0,0	0,0,0	180	198	1	1.0	0.0,NA,0.524	1.0,NA,NA	-0.738
3084	"ENSG00000173692.14"	"PSMD1"	chr2	+	231163634	231163727	231165199	231165286	231161339	231161509	231165870	231166017	3084	1,0,2	0,0,1	0,0,1	0,1,2	192	186	1	1.0	1.0,NA,0.66	NA,0.0,0.326	0.667
3125	"ENSG00000172053.18"	"QARS1"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899	3125	0,0,1	0,0,4	5,0,0	0,0,0	185	186	1	1.0	NA,NA,0.201	1.0,NA,NA	-0.799
3240	"ENSG00000090316.16"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312161	1327626	1327703	3240	1,3,3	2,1,0	2,0,0	0,0,2	198	198	1	1.0	0.333,0.75,1.0	1.0,NA,0.0	0.194
3242	"ENSG00000203875.13"	"SNHG5"	chr6	-	85666003	85666147	85677092	85677191	85663673	85663726	85677423	85677492	3242	1,0,7	0,1,0	3,1,4	0,0,0	198	198	1	1.0	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
3246	"ENSG00000185507.21"	"IRF7"	chr11	-	613950	614037	614173	614399	613784	613865	614475	614534	3246	0,5,12	0,2,2	0,0,1	3,0,2	198	186	1	1.0	NA,0.701,0.849	0.0,NA,0.32	0.615
3248	"ENSG00000146282.19"	"RARS2"	chr6	-	87518045	87518152	87518168	87518264	87516805	87516880	87518629	87518739	3248	0,0,2	0,0,1	1,0,0	0,0,0	195	198	1	1.0	NA,NA,0.67	1.0,NA,NA	-0.33
3270	"ENSG00000135535.17"	"CD164"	chr6	-	109370410	109370467	109376073	109376112	109366517	109369017	109377899	109377971	3270	0,1,2	0,0,0	0,0,1	0,2,0	138	156	1	1.0	NA,1.0,1.0	NA,0.0,1.0	0.5
3272	"ENSG00000112367.12"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691295	109691501	109732636	109732687	3272	0,0,2	0,0,1	0,0,0	1,2,0	198	198	1	1.0	NA,NA,0.667	0.0,0.0,NA	0.667
3301	"ENSG00000156515.25"	"HK1"	chr10	+	69359896	69360045	69364782	69364902	69343826	69343989	69368535	69368631	3301	0,1,0	0,0,0	1,0,0	1,0,0	198	198	1	1.0	NA,1.0,NA	0.5,NA,NA	0.5
3327	"ENSG00000134333.15"	"LDHA"	chr11	+	18399430	18399548	18400836	18401010	18396818	18396968	18402839	18403013	3327	1,2,4	14,6,14	9,6,12	10,6,9	198	198	0.000165674011183	0.027419048850786498	0.067,0.25,0.222	0.474,0.5,0.571	-0.335
3328	"ENSG00000120253.14"	"NUP43"	chr6	-	149738642	149738778	149742389	149742570	149736470	149736622	149743637	149743715	3328	2,3,0	0,0,2	2,2,2	0,0,0	198	198	0.316883206075	1.0	1.0,1.0,0.0	1.0,1.0,1.0	-0.333
3333	"ENSG00000138757.15"	"G3BP2"	chr4	-	75657556	75657730	75658842	75658924	75656923	75657014	75661930	75662049	3333	0,0,0	1,1,1	2,0,0	0,0,0	181	198	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
3358	"ENSG00000122512.17"	"PMS2"	chr7	-	6002452	6002636	6003971	6004058	5999107	5999275	6005891	6006031	3358	0,0,1	0,1,2	1,0,0	0,0,0	186	198	1	1.0	NA,0.0,0.347	1.0,NA,NA	-0.827
3413	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770	3413	0,0,1	0,0,1	0,0,0	1,0,2	198	176	1	1.0	NA,NA,0.471	0.0,NA,0.0	0.471
3421	"ENSG00000136279.21"	"DBNL"	chr7	+	44051829	44051942	44052866	44052941	44050224	44050280	44056756	44056903	3421	0,2,1	2,1,0	0,0,2	0,0,1	198	174	1	1.0	0.0,0.637,1.0	NA,NA,0.637	-0.091
3422	"ENSG00000136279.21"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859	3422	3,4,0	0,1,7	0,2,0	0,0,1	174	198	1	1.0	1.0,0.82,0.0	NA,1.0,0.0	0.107
3425	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362	3425	2,0,0	0,0,1	0,0,0	0,0,1	190	198	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
3426	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44666735	44666851	3426	2,0,0	0,0,1	0,0,0	0,2,3	190	198	1	1.0	1.0,NA,0.0	NA,0.0,0.0	0.5
3465	"ENSG00000106635.8"	"BCL7B"	chr7	-	73539881	73540052	73543547	73543644	73537933	73538013	73552166	73552242	3465	0,1,0	0,2,2	2,0,2	0,0,0	196	198	1	1.0	NA,0.336,0.0	1.0,NA,1.0	-0.832
3517	"ENSG00000122218.17"	"COPA"	chr1	-	160298844	160298991	160299101	160299264	160297555	160297745	160305432	160305571	3517	0,2,2	1,1,0	0,0,2	0,0,0	198	198	1	1.0	0.0,0.667,1.0	NA,NA,1.0	-0.444
3519	"ENSG00000106290.16"	"TAF6"	chr7	-	100113348	100113405	100113615	100113769	100112797	100112917	100113867	100113954	3519	0,0,0	0,0,1	1,0,0	0,0,0	198	156	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3536	"ENSG00000066322.15"	"ELOVL1"	chr1	-	43364927	43365008	43365185	43365376	43364737	43364794	43365563	43365623	3536	0,0,6	0,0,0	1,0,5	0,1,0	198	180	1	1.0	NA,NA,1.0	1.0,0.0,1.0	0.333
3543	"ENSG00000100883.13"	"SRP54"	chr14	+	34999557	34999644	35000935	35001020	34996676	34996787	35007282	35007387	3543	0,2,2	2,0,0	0,0,1	0,2,0	186	184	1	1.0	0.0,1.0,1.0	NA,0.0,1.0	0.167
3544	"ENSG00000100883.13"	"SRP54"	chr14	+	34999557	34999649	35000935	35001020	34996676	34996787	35007282	35007387	3544	0,2,2	2,0,0	0,0,1	0,2,0	191	184	1	1.0	0.0,1.0,1.0	NA,0.0,1.0	0.167
3578	"ENSG00000128595.17"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037	3578	3,0,1	0,0,1	2,8,5	5,0,2	198	198	1	1.0	1.0,NA,0.5	0.286,1.0,0.714	0.083
3639	"ENSG00000134352.21"	"IL6ST"	chr5	-	55951928	55952075	55952249	55952351	55951463	55951604	55954809	55954992	3639	0,0,1	0,0,3	0,0,2	0,0,0	198	198	1	1.0	NA,NA,0.25	NA,NA,1.0	-0.75
3642	"ENSG00000134574.12"	"DDB2"	chr11	+	47234756	47234934	47235269	47235412	47234572	47234672	47237836	47238001	3642	0,0,1	0,0,0	1,0,0	0,0,1	198	198	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
3666	"ENSG00000137070.19"	"IL11RA"	chr9	+	34655604	34655665	34656738	34656908	34655217	34655317	34657034	34657149	3666	0,0,2	0,0,0	0,0,0	0,0,1	160	198	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3711	"ENSG00000104613.12"	"INTS10"	chr8	+	19819572	19819676	19820378	19820518	19818274	19818342	19822438	19822520	3711	0,3,1	2,1,0	1,0,0	0,0,0	198	198	1	1.0	0.0,0.75,1.0	1.0,NA,NA	-0.417
3759	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090046	39090188	39082640	39082721	39091258	39091346	3759	0,0,6	0,0,1	2,0,0	0,1,0	198	198	1	1.0	NA,NA,0.857	1.0,0.0,NA	0.357
3760	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090135	39090188	39082640	39082721	39091258	39091346	3760	0,0,6	0,0,1	2,0,0	0,0,0	198	152	1	1.0	NA,NA,0.822	1.0,NA,NA	-0.178
3777	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198739	120198853	120199000	120197321	120197462	120199117	120199205	3777	10,2,17	9,6,15	16,2,27	15,7,23	198	198	0.979432341907	1.0	0.526,0.25,0.531	0.516,0.222,0.54	0.01
3790	"ENSG00000185499.17"	"MUC1"	chr1	-	155187454	155187544	155187721	155187858	155187224	155187374	155188007	155188063	3790	0,0,0	0,1,0	1,0,0	0,1,2	198	189	1	1.0	NA,0.0,NA	1.0,0.0,0.0	-0.333
3792	"ENSG00000185499.17"	"MUC1"	chr1	-	155187454	155187576	155187721	155187858	155187224	155187374	155188007	155188063	3792	0,0,0	0,1,0	1,0,0	1,1,2	198	198	1	1.0	NA,0.0,NA	0.5,0.0,0.0	-0.167
3817	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47971273	47971309	47971361	47971407	47971121	47971152	47973518	47973650	3817	0,0,0	1,2,4	0,4,2	0,0,0	135	145	1	1.0	0.0,0.0,0.0	NA,1.0,1.0	-1.0
3818	"ENSG00000157193.18"	"LRP8"	chr1	-	53271027	53271153	53271226	53271346	53266472	53266647	53275630	53275753	3818	1,0,1	1,2,1	0,0,0	2,0,0	198	198	1	1.0	0.5,0.0,0.5	0.0,NA,NA	0.333
3829	"ENSG00000013375.17"	"PGM3"	chr6	-	83175961	83176060	83181735	83181931	83174373	83174487	83182844	83182978	3829	0,2,0	0,1,0	0,0,0	0,0,1	198	198	1	1.0	NA,0.667,NA	NA,NA,0.0	0.667
3845	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179616868	179616958	179617020	179617110	179616125	179616218	179617513	179617649	3845	0,0,0	2,3,3	1,0,2	1,1,3	189	189	0.524102830915	1.0	0.0,0.0,0.0	0.5,0.0,0.4	-0.3
3846	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179620891	179621035	179621241	179621397	179619268	179619407	179623036	179623164	3846	3,11,11	0,0,2	4,0,3	2,0,0	198	198	1	1.0	1.0,1.0,0.846	0.667,NA,1.0	0.115
3856	"ENSG00000075415.15"	"SLC25A3"	chr12	+	98595432	98595557	98595726	98595848	98593974	98594135	98597855	98598035	3856	0,0,1	0,1,11	0,0,0	4,2,8	198	198	1	1.0	NA,0.0,0.083	0.0,0.0,0.0	0.042
3857	"ENSG00000075415.15"	"SLC25A3"	chr12	+	98595432	98595661	98595726	98595848	98593978	98594135	98597855	98598035	3857	0,0,1	0,1,11	2,0,0	4,2,8	198	198	1	1.0	NA,0.0,0.083	0.333,0.0,0.0	-0.07
3858	"ENSG00000107036.12"	"RIC1"	chr9	+	5748584	5748714	5753199	5753238	5747301	5747505	5754840	5754930	3858	0,0,0	0,0,2	1,0,0	0,0,0	198	138	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3877	"ENSG00000198467.16"	"TPM2"	chr9	-	35684731	35684807	35685063	35685139	35684487	35684550	35685268	35685339	3877	5,8,3	2,4,7	2,0,0	8,3,9	175	175	3.47214612406e-06	0.0011492803670638601	0.714,0.667,0.3	0.2,0.0,0.0	0.494
3884	"ENSG00000291075.1"	"ENSG00000291075"	chr9	+	41007439	41007609	41008880	41009006	40994632	40994699	41011616	41011730	3884	0,0,1	0,2,1	0,1,0	0,0,0	198	198	1	1.0	NA,0.0,0.5	NA,1.0,NA	-0.75
3885	"ENSG00000291075.1"	"ENSG00000291075"	chr9	+	41007439	41007609	41008919	41009006	40994632	40994699	41011616	41011730	3885	0,0,1	0,0,1	0,1,0	0,0,0	198	186	1	1.0	NA,NA,0.484	NA,1.0,NA	-0.516
3910	"ENSG00000149262.19"	"INTS4"	chr11	-	77941179	77941251	77955941	77956062	77938650	77938825	77958745	77958834	3910	0,0,4	0,1,0	0,0,0	0,0,2	198	171	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
3927	"ENSG00000196305.19"	"IARS1"	chr9	-	92229000	92229126	92240855	92240961	92223345	92223489	92242153	92242330	3927	0,0,0	0,6,2	0,0,2	2,0,0	198	198	1	1.0	NA,0.0,0.0	0.0,NA,1.0	-0.5
3962	"ENSG00000127314.18"	"RAP1B"	chr12	+	68651994	68652051	68654111	68654252	68650399	68650468	68656305	68656449	3962	0,1,2	1,0,1	1,0,0	0,2,2	156	198	0.00211074080364	0.23288506866828	0.0,1.0,0.717	1.0,0.0,0.0	0.239
3963	"ENSG00000127314.18"	"RAP1B"	chr12	+	68654111	68654252	68656305	68656449	68651994	68652051	68657100	68657217	3963	0,0,5	0,2,1	2,1,4	1,0,0	198	198	1	1.0	NA,0.0,0.833	0.667,1.0,1.0	-0.472
3970	"ENSG00000136861.19"	"CDK5RAP2"	chr9	-	120447894	120448126	120453455	120453873	120443619	120443742	120458449	120458622	3970	0,0,1	0,0,1	0,0,0	0,2,2	198	198	1	1.0	NA,NA,0.5	NA,0.0,0.0	0.5
3976	"ENSG00000119487.17"	"MAPKAP1"	chr9	-	125484442	125484583	125506309	125506417	125467971	125468109	125543058	125543168	3976	0,0,4	0,1,1	0,2,0	1,0,0	198	198	1	1.0	NA,0.0,0.8	0.0,1.0,NA	-0.1
3983	"ENSG00000136877.15"	"FPGS"	chr9	+	127806972	127807087	127807208	127807286	127804635	127804700	127807420	127807482	3983	0,2,2	0,0,1	0,0,0	0,0,2	198	177	1	1.0	NA,1.0,0.641	NA,NA,0.0	0.821
3989	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109893011	109893075	109907690	109907815	109891721	109891826	109915010	109915099	3989	0,2,1	0,1,2	0,0,0	0,1,0	198	163	1	1.0	NA,0.622,0.292	NA,0.0,NA	0.457
3997	"ENSG00000125875.15"	"TBC1D20"	chr20	-	445049	445130	447888	448074	441856	442043	462335	462516	3997	2,0,1	0,0,0	0,0,0	0,0,1	198	180	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
4053	"ENSG00000005844.19"	"ITGAL"	chr16	+	30479090	30479208	30481438	30481584	30475512	30475580	30483826	30483959	4053	1,5,3	0,2,1	1,0,0	0,0,0	198	198	1	1.0	1.0,0.714,0.75	1.0,NA,NA	-0.179
4095	"ENSG00000049618.25"	"ARID1B"	chr6	+	157110471	157110561	157133027	157133207	157084661	157084905	157148623	157148951	4095	0,10,3	0,0,1	0,0,0	2,0,0	189	198	1	1.0	NA,1.0,0.759	0.0,NA,NA	0.879
4096	"ENSG00000049618.25"	"ARID1B"	chr6	+	157133027	157133207	157148623	157148951	157110471	157110561	157167039	157167185	4096	3,2,7	1,3,0	0,0,0	0,0,1	198	198	1	1.0	0.75,0.4,1.0	NA,NA,0.0	0.717
4107	"ENSG00000109861.17"	"CTSC"	chr11	-	88309162	88309318	88312387	88312554	88300529	88300645	88334936	88335082	4107	0,3,2	0,2,4	0,1,4	2,0,1	198	198	1	1.0	NA,0.6,0.333	0.0,1.0,0.8	-0.133
4108	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49005667	49005742	49005742	49005852	49005461	49005543	49013061	49013110	4108	0,0,1	0,0,0	0,0,0	0,0,6	198	174	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4112	"ENSG00000134283.18"	"PPHLN1"	chr12	+	42355160	42355222	42374862	42375074	42335882	42335974	42384939	42384996	4112	0,3,0	2,2,2	0,2,0	0,0,0	161	198	1	1.0	0.0,0.648,0.0	NA,1.0,NA	-0.784
4113	"ENSG00000134283.18"	"PPHLN1"	chr12	+	42355160	42355222	42374862	42375074	42335882	42335974	42387455	42387535	4113	0,3,0	2,0,0	0,2,0	0,0,0	161	198	1	1.0	0.0,1.0,NA	NA,1.0,NA	-0.5
4191	"ENSG00000107669.19"	"ATE1"	chr10	-	121898840	121898969	121899865	121899994	121870005	121870038	121902390	121902620	4191	0,2,0	0,1,1	0,2,0	0,0,0	198	198	1	1.0	NA,0.667,0.0	NA,1.0,NA	-0.666
4192	"ENSG00000107669.19"	"ATE1"	chr10	-	121898840	121898969	121899865	121899994	121870005	121870038	121910905	121911151	4192	0,0,0	0,1,0	0,2,0	0,0,0	198	198	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
4194	"ENSG00000107669.19"	"ATE1"	chr10	-	121899865	121899994	121902390	121902620	121870005	121870038	121910905	121911151	4194	0,3,0	0,0,0	0,0,0	0,2,0	198	198	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
4208	"ENSG00000130640.15"	"TUBGCP2"	chr10	-	133285084	133285455	133285455	133285628	133283881	133284002	133288128	133288309	4208	5,2,4	1,1,0	1,0,0	1,0,0	198	198	1	1.0	0.833,0.667,1.0	0.5,NA,NA	0.333
4226	"ENSG00000151116.17"	"UEVLD"	chr11	-	18570213	18570377	18575346	18575412	18566346	18566482	18578723	18578808	4226	0,0,0	0,0,1	0,4,0	0,0,0	165	198	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
4238	"ENSG00000118785.15"	"SPP1"	chr4	+	87980045	87980126	87980392	87980434	87977058	87977097	87981474	87981798	4238	5,19,24	1,1,2	22,15,16	5,3,2	180	141	0.0478328059488	1.0	0.797,0.937,0.904	0.775,0.797,0.862	0.068
4260	"ENSG00000182087.14"	"TMEM259"	chr19	-	1010990	1011095	1011095	1011195	1009652	1010895	1011366	1011499	4260	2,2,13	0,1,0	4,2,0	0,0,0	198	198	1	1.0	1.0,0.667,1.0	1.0,1.0,NA	-0.111
4324	"ENSG00000175582.20"	"RAB6A"	chr11	-	73718612	73718718	73718784	73718890	73716250	73716362	73720845	73720899	4324	1,0,1	0,3,0	0,0,2	2,0,1	198	198	1	1.0	1.0,0.0,1.0	0.0,NA,0.667	0.333
4325	"ENSG00000175581.14"	"MRPL48"	chr11	+	73808312	73808350	73825707	73825796	73805026	73805079	73844806	73844976	4325	0,0,0	0,0,2	1,0,0	1,0,0	137	188	1	1.0	NA,NA,0.0	0.578,NA,NA	-0.578
4329	"ENSG00000149273.15"	"RPS3"	chr11	+	75402351	75402379	75404019	75404207	75401639	75401733	75404671	75404868	4329	1,0,0	7,5,16	0,0,1	13,7,10	127	198	1	1.0	0.182,0.0,0.0	0.0,0.0,0.135	0.016
4330	"ENSG00000149273.15"	"RPS3"	chr11	+	75402351	75402446	75404019	75404207	75401639	75401733	75404671	75404868	4330	3,0,5	7,5,16	5,1,12	13,7,10	194	198	0.206500283536	1.0	0.304,0.0,0.242	0.282,0.127,0.551	-0.138
4332	"ENSG00000159063.14"	"ALG8"	chr11	-	78106806	78106946	78112649	78112770	78104355	78104453	78113885	78113989	4332	0,1,0	0,0,2	0,0,0	0,1,0	198	198	1	1.0	NA,1.0,0.0	NA,0.0,NA	0.5
4369	"ENSG00000174032.17"	"SLC25A30"	chr13	-	45408926	45409074	45411361	45411480	45405882	45405977	45418299	45418380	4369	0,0,0	0,0,1	0,0,2	0,0,0	198	198	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
4402	"ENSG00000135297.17"	"MTO1"	chr6	+	73480674	73480805	73482448	73482620	73479935	73480367	73492233	73492352	4402	1,4,4	0,1,0	1,0,0	0,0,0	198	198	1	1.0	1.0,0.8,1.0	1.0,NA,NA	-0.067
4432	"ENSG00000033627.18"	"ATP6V0A1"	chr17	+	42468009	42468107	42470089	42470218	42466428	42466507	42477656	42477742	4432	0,4,0	0,0,0	0,0,0	4,0,0	197	198	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4433	"ENSG00000033627.18"	"ATP6V0A1"	chr17	+	42468009	42468107	42470089	42470218	42466428	42466507	42477659	42477742	4433	0,4,0	0,0,2	0,0,0	4,0,0	197	198	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
4502	"ENSG00000123349.15"	"PFDN5"	chr12	+	53295838	53295941	53296453	53296551	53295541	53295639	53297849	53297924	4502	0,4,5	0,0,0	1,0,7	0,0,2	198	197	1	1.0	NA,1.0,1.0	1.0,NA,0.777	0.111
4504	"ENSG00000123349.15"	"PFDN5"	chr12	+	53296218	53296275	53296429	53296467	53295838	53295941	53297849	53297924	4504	0,0,1	0,0,0	0,0,1	0,2,0	156	137	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
4505	"ENSG00000123349.15"	"PFDN5"	chr12	+	53296218	53296275	53296429	53296551	53295838	53295941	53297849	53297924	4505	0,0,1	0,0,0	0,0,1	0,2,0	156	198	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
4506	"ENSG00000123349.15"	"PFDN5"	chr12	+	53296243	53296275	53296429	53296467	53295838	53295941	53297849	53297924	4506	1,0,1	0,0,0	2,0,2	0,2,0	131	137	1	1.0	1.0,NA,1.0	1.0,0.0,1.0	0.333
4507	"ENSG00000123349.15"	"PFDN5"	chr12	+	53296243	53296275	53296429	53296551	53295838	53295941	53297849	53297924	4507	1,0,1	0,0,0	2,0,2	0,2,0	131	198	1	1.0	1.0,NA,1.0	1.0,0.0,1.0	0.333
4508	"ENSG00000257379.1"	"ENSG00000257379"	chr12	+	53464759	53464852	53465931	53465973	53462492	53462567	53467220	53467528	4508	1,3,16	1,4,10	2,5,2	3,2,3	192	141	0.745860196504	1.0	0.423,0.355,0.54	0.329,0.647,0.329	0.004
4526	"ENSG00000092841.19"	"MYL6"	chr12	+	56159497	56159622	56159622	56159730	56158683	56158711	56159974	56160148	4526	0,0,1	5,5,16	0,0,0	18,1,20	198	198	1	1.0	0.0,0.0,0.059	0.0,0.0,0.0	0.02
4527	"ENSG00000092841.19"	"MYL6"	chr12	+	56159586	56159622	56159622	56159730	56158683	56158711	56159974	56160148	4527	0,0,1	5,5,16	2,0,0	18,1,20	135	198	1	1.0	0.0,0.0,0.084	0.14,0.0,0.0	-0.019
4609	"ENSG00000076248.12"	"UNG"	chr12	+	109101901	109101999	109102838	109102927	109099188	109099284	109103432	109103611	4609	0,4,0	0,0,0	0,0,0	2,0,0	197	188	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4612	"ENSG00000143727.16"	"ACP1"	chr2	+	272036	272150	272191	272305	271865	271939	275139	275201	4612	3,0,0	0,0,0	6,0,0	0,0,3	198	198	1	1.0	1.0,NA,NA	1.0,NA,0.0	0.5
4620	"ENSG00000184047.21"	"DIABLO"	chr12	-	122224511	122224644	122224644	122224748	122218265	122218397	122225964	122226052	4620	0,0,1	0,0,1	0,2,0	0,0,3	198	198	1	1.0	NA,NA,0.5	NA,1.0,0.0	0.0
4631	"ENSG00000112787.14"	"FBRSL1"	chr12	+	132571067	132571231	132571306	132571524	132570334	132570540	132572287	132572344	4631	1,6,2	0,0,2	0,0,1	0,1,0	198	198	1	1.0	1.0,1.0,0.5	NA,0.0,1.0	0.333
4633	"ENSG00000012817.16"	"KDM5D"	chrY	-	19739527	19739662	19741317	19741488	19735620	19735750	19741734	19741857	4633	0,5,0	0,1,0	0,0,0	2,0,0	198	198	1	1.0	NA,0.833,NA	0.0,NA,NA	0.833
4651	"ENSG00000136104.21"	"RNASEH2B"	chr13	+	50929474	50929582	50930682	50930759	50927406	50927478	50934884	50934999	4651	0,2,2	0,0,3	0,0,2	0,0,0	198	176	1	1.0	NA,1.0,0.372	NA,NA,1.0	-0.314
4653	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26191421	26191650	26192300	26192338	26190992	26191128	26192494	26192577	4653	0,1,0	2,0,0	0,0,6	0,0,0	137	198	1	1.0	0.0,1.0,NA	NA,NA,1.0	-0.5
4654	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26193574	26193598	26193598	26193694	26193250	26193373	26195846	26195909	4654	1,6,7	0,0,1	5,0,4	0,1,2	195	123	0.282721681839	1.0	1.0,1.0,0.815	1.0,0.0,0.558	0.419
4655	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26193574	26193652	26195846	26195909	26193250	26193373	26196400	26196481	4655	3,6,4	1,0,3	10,0,4	2,8,15	162	177	0.00497075136422	0.411329675389205	0.766,1.0,0.593	0.845,0.0,0.226	0.429
4662	"ENSG00000171503.13"	"ETFDH"	chr4	+	158697558	158697699	158698986	158699130	158695496	158695643	158703422	158703591	4662	0,0,3	0,0,0	0,0,0	0,0,2	198	198	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4686	"ENSG00000167110.19"	"GOLGA2"	chr9	-	128268419	128268524	128272784	128272865	128268116	128268160	128273849	128273972	4686	0,1,0	0,0,2	0,0,0	0,0,1	180	198	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
4690	"ENSG00000100503.27"	"NIN"	chr14	-	50744242	50744365	50747991	50748105	50743415	50743529	50752517	50752733	4690	1,1,0	0,1,1	0,0,1	0,0,0	198	198	1	1.0	1.0,0.5,0.0	NA,NA,1.0	-0.5
4700	"ENSG00000065911.13"	"MTHFD2"	chr2	+	74201381	74201479	74205704	74205889	74198614	74198742	74207703	74207826	4700	1,0,0	0,0,0	0,0,0	1,0,0	197	198	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
