ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2154	"ENSG00000127022.16"	"CANX"	chr5	+	179706257	179706331	179707131	179707190	179705678	179705852	179708238	179708380	2154	0,4,2	1,0,0	0,3,3	0,1,0	173	158	1	1.0	0.0,1.0,1.0	NA,0.733,1.0	-0.2
2156	"ENSG00000089820.17"	"ARHGAP4"	chrX	-	153918831	153919053	153921096	153921159	153913777	153913879	153921364	153921527	2156	9,4,1	5,20,24	0,0,0	1,0,7	162	321	1	1.0	0.781,0.284,0.076	0.0,NA,0.0	0.38
2157	"ENSG00000068724.18"	"TTC7A"	chr2	+	47021861	47021979	47023407	47023465	47011330	47011435	47024286	47024359	2157	2,3,6	7,0,7	0,0,0	1,0,0	217	157	1	1.0	0.171,1.0,0.383	0.0,NA,NA	0.518
2168	"ENSG00000241553.13"	"ARPC4"	chr3	+	9800184	9800296	9801660	9801756	9797658	9797777	9803842	9804013	2168	1,3,6	2,0,3	2,1,1	0,0,2	211	195	0.059579907357	1.0	0.316,1.0,0.649	1.0,1.0,0.316	-0.117
2172	"ENSG00000143393.17"	"PI4KB"	chr1	-	151307573	151307801	151315572	151316509	151306135	151306363	151326171	151326373	2172	2,7,15	0,1,5	0,0,2	0,0,0	1036	327	1	1.0	1.0,0.688,0.486	NA,NA,1.0	-0.275
2178	"ENSG00000130414.13"	"NDUFA10"	chr2	-	240011616	240014860	240018552	240018639	240007315	240007370	240021196	240021412	2178	0,1,1	5,6,38	0,0,0	0,0,1	186	3343	1	1.0	0.0,0.75,0.321	NA,NA,0.0	0.357
2182	"ENSG00000124795.17"	"DEK"	chr6	-	18258303	18258405	18263842	18263996	18257952	18258062	18264384	18264541	2182	0,2,1	2,4,0	0,0,4	1,0,0	253	201	1	1.0	0.0,0.284,1.0	0.0,NA,1.0	-0.072
2278	"ENSG00000008838.21"	"MED24"	chr17	-	40035721	40035795	40036115	40036154	40035116	40035349	40053297	40053380	2278	0,0,1	0,0,0	0,0,0	0,0,1	138	173	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2328	"ENSG00000131374.15"	"TBC1D5"	chr3	-	17518901	17518995	17562018	17562142	17508473	17508605	17623848	17623913	2328	0,0,3	0,0,0	0,0,0	2,0,0	223	193	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2329	"ENSG00000131374.15"	"TBC1D5"	chr3	-	17518901	17518995	17622647	17622765	17508473	17508605	17623848	17623913	2329	0,0,1	0,0,0	0,0,0	2,0,0	217	193	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2332	"ENSG00000023318.9"	"ERP44"	chr9	-	100022041	100022226	100052416	100052532	100020615	100020731	100057819	100057859	2332	1,0,0	0,0,0	0,1,0	0,1,0	215	284	1	1.0	1.0,NA,NA	NA,0.569,NA	0.431
2333	"ENSG00000023318.9"	"ERP44"	chr9	-	100052416	100052532	100057819	100057859	100022041	100022226	100060099	100060172	2333	0,1,0	0,1,0	0,0,0	1,0,0	139	215	1	1.0	NA,0.607,NA	0.0,NA,NA	0.607
2336	"ENSG00000174891.14"	"RSRC1"	chr3	+	158123865	158123991	158203071	158203245	158122102	158122298	158298038	158298075	2336	0,1,4	0,0,1	1,0,0	0,0,0	225	273	1	1.0	NA,1.0,0.829	1.0,NA,NA	-0.086
2337	"ENSG00000174891.14"	"RSRC1"	chr3	+	158203071	158203245	158298038	158298075	158123865	158123991	158354856	158354908	2337	0,5,4	0,0,1	0,0,0	1,0,0	273	136	1	1.0	NA,1.0,0.666	0.0,NA,NA	0.833
2344	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46194552	46194651	46194843	46194961	46194273	46194401	46195810	46195924	2344	0,0,0	0,1,2	0,1,0	0,2,0	217	198	1	1.0	NA,0.0,0.0	NA,0.313,NA	-0.313
2349	"ENSG00000138231.14"	"DBR1"	chr3	-	138163777	138163858	138167080	138167305	138163348	138163494	138170106	138170192	2349	2,0,0	0,0,0	0,0,0	1,0,0	324	180	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
2372	"ENSG00000196998.19"	"WDR45"	chrX	-	49076429	49076524	49077642	49077747	49075865	49075945	49077836	49077911	2372	0,0,1	1,2,0	0,1,0	0,0,0	204	194	1	1.0	0.0,0.0,1.0	NA,1.0,NA	-0.667
2373	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49076750	49077642	49077747	49076429	49076524	49077836	49077911	2373	0,0,1	0,0,1	0,1,0	2,0,1	204	205	1	1.0	NA,NA,0.501	0.0,1.0,0.0	0.168
2374	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49076753	49077642	49077747	49076429	49076524	49077836	49077911	2374	0,0,1	0,0,1	0,1,0	1,0,2	204	208	1	1.0	NA,NA,0.505	0.0,1.0,0.0	0.172
2386	"ENSG00000132768.14"	"DPH2"	chr1	+	43970965	43971189	43971386	43972070	43970595	43970708	43972157	43972334	2386	0,0,0	0,2,6	0,1,0	0,0,4	323	783	1	1.0	NA,0.0,0.0	NA,1.0,0.0	-0.5
2398	"ENSG00000176393.11"	"RNPEP"	chr1	+	201996146	201996263	201997318	201997554	201989382	201989531	201999901	202000015	2398	0,0,0	2,5,0	1,0,0	2,0,0	216	335	1	1.0	0.0,0.0,NA	0.437,NA,NA	-0.437
2399	"ENSG00000076513.17"	"ANKRD13A"	chr12	+	110021107	110021301	110024045	110024112	110019138	110019328	110025741	110025823	2399	2,0,1	0,0,0	0,0,0	0,0,2	293	166	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
2402	"ENSG00000182718.18"	"ANXA2"	chr15	-	60364428	60364523	60386027	60386086	60360940	60361054	60397942	60397986	2402	2,0,0	1,6,1	0,0,0	4,3,9	158	194	0.539880732082	1.0	0.711,0.0,0.0	0.0,0.0,0.0	0.237
2426	"ENSG00000132780.17"	"NASP"	chr1	+	45602254	45602365	45604935	45605016	45591222	45591270	45606481	45606591	2426	0,2,2	0,0,7	1,0,0	0,0,0	210	180	1	1.0	NA,1.0,0.197	1.0,NA,NA	-0.401
2437	"ENSG00000007923.17"	"DNAJC11"	chr1	-	6651528	6651602	6652828	6653387	6645788	6645978	6653910	6654039	2437	0,0,2	0,0,0	0,0,1	2,0,1	658	173	1	1.0	NA,NA,1.0	0.0,NA,0.208	0.896
2449	"ENSG00000014138.10"	"POLA2"	chr11	+	65280991	65281147	65281147	65281397	65279537	65279626	65281669	65281732	2449	6,0,3	0,0,2	2,0,2	0,0,0	255	349	1	1.0	1.0,NA,0.672	1.0,NA,1.0	-0.164
2471	"ENSG00000064012.24"	"CASP8"	chr2	+	201272897	201272942	201274888	201274953	201272637	201272776	201276826	201276968	2471	0,0,1	1,3,1	0,0,0	0,0,1	144	164	1	1.0	0.0,0.0,0.532	NA,NA,0.0	0.177
2494	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35444160	35444303	35448172	35448332	35442905	35443028	35449866	35450005	2494	0,0,2	0,4,1	0,0,0	1,0,0	259	242	1	1.0	NA,0.0,0.651	0.0,NA,NA	0.326
2497	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35470862	35470960	35474804	35474906	35466607	35466695	35478965	35479212	2497	0,0,1	0,0,1	0,0,1	0,0,0	201	197	1	1.0	NA,NA,0.495	NA,NA,1.0	-0.505
2498	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35478965	35479212	35506611	35507135	35474804	35474906	35554349	35554519	2498	0,2,2	0,0,4	1,0,1	0,0,2	623	346	1	1.0	NA,1.0,0.217	1.0,NA,0.217	0.0
2501	"ENSG00000108559.13"	"NUP88"	chr17	-	5399551	5399650	5404098	5404246	5394890	5394981	5405056	5405243	2501	0,1,2	0,1,3	0,0,0	0,6,0	247	198	1	1.0	NA,0.445,0.348	NA,0.0,NA	0.396
2552	"ENSG00000059588.10"	"TARBP1"	chr1	-	234398381	234398553	234400852	234400948	234393645	234393837	234401180	234401262	2552	1,0,0	0,1,7	0,0,0	0,2,0	195	271	1	1.0	1.0,0.0,0.0	NA,0.0,NA	0.333
2556	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226283	32226402	32226530	32224409	32224475	32228498	32228609	2556	0,0,3	0,2,2	1,2,2	2,0,3	212	227	1	1.0	NA,0.0,0.616	0.349,1.0,0.417	-0.281
2557	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226320	32226402	32226530	32224409	32224475	32228498	32228609	2557	0,0,3	0,2,2	1,2,2	2,0,3	249	227	1	1.0	NA,0.0,0.578	0.313,1.0,0.378	-0.275
2575	"ENSG00000079819.20"	"EPB41L2"	chr6	-	130867458	130867581	130869811	130870126	130865535	130865634	130885095	130885268	2575	0,1,1	0,0,1	2,0,4	0,0,0	414	222	1	1.0	NA,1.0,0.349	1.0,NA,1.0	-0.326
2583	"ENSG00000009830.13"	"POMT2"	chr14	-	77301089	77301249	77302834	77302943	77299454	77299561	77304691	77304800	2583	0,2,1	0,0,0	0,2,0	0,0,2	208	259	1	1.0	NA,1.0,1.0	NA,1.0,0.0	0.5
2588	"ENSG00000164081.13"	"TEX264"	chr3	+	51674270	51674562	51684412	51684634	51671174	51671288	51699405	51699574	2588	0,0,0	2,0,2	0,0,2	0,0,4	391	321	1	1.0	0.0,NA,0.0	NA,NA,0.291	-0.291
2596	"ENSG00000110958.16"	"PTGES3"	chr12	-	56666203	56666266	56670274	56670364	56664775	56664800	56671748	56671847	2596	0,0,3	0,0,0	0,0,3	0,0,1	189	162	1	1.0	NA,NA,1.0	NA,NA,0.72	0.28
2597	"ENSG00000110958.16"	"PTGES3"	chr12	-	56670274	56670364	56671748	56671847	56666203	56666266	56672739	56672809	2597	0,0,0	3,0,3	1,0,3	0,2,0	198	189	1	1.0	0.0,NA,0.0	1.0,0.0,1.0	-0.667
2598	"ENSG00000110958.16"	"PTGES3"	chr12	-	56671748	56671809	56672739	56672809	56670274	56670364	56672951	56673065	2598	0,1,1	0,1,2	2,1,0	0,0,2	169	160	1	1.0	NA,0.486,0.321	1.0,1.0,0.0	-0.263
2601	"ENSG00000227733.12"	"ENSG00000227733"	chr1	-	148225075	148225289	148226493	148226621	148216936	148217130	148227987	148228069	2601	0,0,0	0,0,1	1,0,0	0,0,0	227	313	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2706	"ENSG00000145216.17"	"FIP1L1"	chr4	+	53414614	53414722	53425871	53425965	53399729	53399839	53428026	53428183	2706	0,0,1	0,0,3	0,0,0	0,0,1	207	193	1	1.0	NA,NA,0.237	NA,NA,0.0	0.237
2762	"ENSG00000026103.25"	"FAS"	chr10	+	89010752	89010815	89011998	89012081	89010538	89010600	89013342	89013367	2762	0,0,2	0,0,1	0,0,0	0,1,0	162	182	1	1.0	NA,NA,0.692	NA,0.0,NA	0.692
2763	"ENSG00000026103.25"	"FAS"	chr10	+	89011998	89012081	89013342	89013367	89010752	89010815	89014118	89015542	2763	0,0,1	0,0,0	0,0,0	0,0,1	182	124	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2802	"ENSG00000143549.22"	"TPM3"	chr1	-	154171412	154171488	154172028	154172104	154170648	154170711	154172907	154172978	2802	4,3,13	0,0,0	7,1,9	0,1,0	175	175	1	1.0	1.0,1.0,1.0	1.0,0.5,1.0	0.167
2820	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43894629	43896633	43896708	43889733	43889876	43899218	43899334	2820	0,0,0	0,1,1	0,0,2	0,0,0	174	184	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2826	"ENSG00000185900.11"	"POMK"	chr8	+	43102221	43102451	43102504	43102600	43097523	43097615	43103527	43103830	2826	0,0,1	0,7,0	0,0,0	0,0,1	329	195	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
2837	"ENSG00000116062.19"	"MSH6"	chr2	+	47795893	47796063	47798610	47801155	47790926	47791123	47803419	47803685	2837	0,0,1	3,1,19	0,0,0	3,0,2	269	2644	1	1.0	0.0,0.0,0.341	0.0,NA,0.0	0.114
2841	"ENSG00000237298.11"	"TTN-AS1"	chr2	+	178535731	178535828	178584572	178584993	178523291	178523636	178597595	178597681	2841	0,0,1	0,0,0	0,0,0	0,0,1	196	520	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2851	"ENSG00000257103.9"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	2851	0,1,2	0,0,0	0,0,0	3,0,0	222	276	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
2869	"ENSG00000163939.19"	"PBRM1"	chr3	-	52554723	52554879	52558248	52558413	52550746	52550817	52561766	52561968	2869	0,2,0	0,0,4	0,0,0	1,0,0	264	255	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2870	"ENSG00000099246.18"	"RAB18"	chr10	+	27514054	27514420	27526827	27526889	27509874	27509930	27533927	27533994	2870	0,0,2	2,0,0	0,0,0	0,0,1	465	161	1	1.0	0.0,NA,1.0	NA,NA,0.0	0.5
2873	"ENSG00000099246.18"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994	2873	2,0,0	0,0,1	0,0,1	0,0,0	161	218	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
2900	"ENSG00000137413.17"	"TAF8"	chr6	+	42057388	42057513	42068464	42068607	42055951	42056014	42077099	42077239	2900	1,3,6	0,1,1	1,0,1	0,0,0	224	242	1	1.0	1.0,0.764,0.866	1.0,NA,1.0	-0.123
2915	"ENSG00000152457.19"	"DCLRE1C"	chr10	-	14945434	14945565	14947524	14947609	14945104	14945189	14949035	14949087	2915	0,2,3	1,0,1	0,0,1	0,0,0	184	230	1	1.0	0.0,1.0,0.789	NA,NA,1.0	-0.404
2936	"ENSG00000198431.18"	"TXNRD1"	chr12	+	104290992	104291104	104309758	104310099	104288930	104289040	104311289	104311412	2936	0,0,0	0,0,2	1,0,0	0,0,0	211	440	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2940	"ENSG00000071054.17"	"MAP4K4"	chr2	+	101871493	101871685	101873646	101873764	101870294	101870415	101874081	101874252	2940	0,0,9	0,1,2	11,2,3	0,3,3	291	217	1	1.0	NA,0.0,0.77	1.0,0.332,0.427	-0.201
2973	"ENSG00000136643.12"	"RPS6KC1"	chr1	+	213167857	213167973	213176399	213176492	213129526	213129889	213230496	213230544	2973	0,0,1	0,0,1	0,0,0	4,0,0	215	192	1	1.0	NA,NA,0.472	0.0,NA,NA	0.472
2975	"ENSG00000113648.17"	"MACROH2A1"	chr5	-	135350822	135350913	135352945	135353045	135345967	135346057	135360496	135360604	2975	0,0,0	1,0,2	0,1,0	0,0,0	199	190	1	1.0	0.0,NA,0.0	NA,1.0,NA	-1.0
2989	"ENSG00000042429.12"	"MED17"	chr11	+	93797534	93797719	93801834	93801972	93796409	93796540	93807517	93807635	2989	0,1,0	0,0,2	0,0,0	0,0,1	284	237	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
3043	"ENSG00000217555.13"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072	3043	0,1,1	0,0,1	0,0,3	1,0,2	258	195	1	1.0	NA,1.0,0.43	0.0,NA,0.531	0.449
3053	"ENSG00000090487.11"	"SPG21"	chr15	-	64974601	64974747	64976474	64976555	64970113	64970222	64980863	64981025	3053	0,0,1	2,0,1	2,0,0	0,0,0	180	245	1	1.0	0.0,NA,0.576	1.0,NA,NA	-0.712
3084	"ENSG00000173692.14"	"PSMD1"	chr2	+	231163634	231163727	231165199	231165286	231161339	231161509	231165870	231166017	3084	1,0,2	0,0,1	1,0,1	0,1,2	192	186	1	1.0	1.0,NA,0.66	1.0,0.0,0.326	0.388
3099	"ENSG00000125944.22"	"HNRNPR"	chr1	-	23323555	23323732	23333517	23333631	23321527	23321663	23337753	23337861	3099	0,0,5	0,1,3	0,0,0	0,0,2	213	276	1	1.0	NA,0.0,0.684	NA,NA,0.0	0.342
3125	"ENSG00000172053.18"	"QARS1"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899	3125	0,0,1	0,0,4	5,0,0	0,0,0	185	186	1	1.0	NA,NA,0.201	1.0,NA,NA	-0.799
3216	"ENSG00000197548.13"	"ATG7"	chr3	+	11282192	11282438	11288648	11288740	11280993	11281102	11298685	11298855	3216	0,0,2	0,0,0	0,0,0	0,0,1	345	191	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3240	"ENSG00000090316.16"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312161	1327626	1327703	3240	1,3,4	2,1,0	2,0,0	0,0,2	303	222	1	1.0	0.268,0.687,1.0	1.0,NA,0.0	0.152
3242	"ENSG00000203875.13"	"SNHG5"	chr6	-	85666003	85666147	85677092	85677191	85663673	85663726	85677423	85677492	3242	1,0,7	0,1,0	3,1,4	0,0,0	198	243	1	1.0	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
3246	"ENSG00000185507.21"	"IRF7"	chr11	-	613950	614037	614173	614399	613784	613865	614475	614534	3246	0,5,12	0,2,2	0,0,1	3,0,2	325	186	1	1.0	NA,0.589,0.774	0.0,NA,0.222	0.571
3248	"ENSG00000146282.19"	"RARS2"	chr6	-	87518045	87518152	87518168	87518264	87516805	87516880	87518629	87518739	3248	0,0,2	0,0,1	1,0,0	0,0,0	195	206	1	1.0	NA,NA,0.679	1.0,NA,NA	-0.321
3270	"ENSG00000135535.17"	"CD164"	chr6	-	109370410	109370467	109376073	109376112	109366517	109369017	109377899	109377971	3270	0,1,2	0,0,0	0,0,1	0,2,0	138	156	1	1.0	NA,1.0,1.0	NA,0.0,1.0	0.5
3272	"ENSG00000112367.12"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691295	109691501	109732636	109732687	3272	0,0,2	0,0,1	0,0,0	1,2,0	198	256	1	1.0	NA,NA,0.721	0.0,0.0,NA	0.721
3301	"ENSG00000156515.25"	"HK1"	chr10	+	69359896	69360045	69364782	69364902	69343826	69343989	69368535	69368631	3301	0,1,0	0,0,0	1,0,0	1,0,0	248	219	1	1.0	NA,1.0,NA	0.469,NA,NA	0.531
3327	"ENSG00000134333.15"	"LDHA"	chr11	+	18399430	18399548	18400836	18401010	18396818	18396968	18402839	18403013	3327	1,2,4	14,10,15	9,6,12	14,7,9	217	273	0.000222575253163	0.045182776392089	0.082,0.201,0.251	0.447,0.519,0.627	-0.353
3328	"ENSG00000120253.14"	"NUP43"	chr6	-	149738642	149738778	149742389	149742570	149736470	149736622	149743637	149743715	3328	2,3,1	0,0,2	2,2,2	0,0,0	280	235	0.547047152787	1.0	1.0,1.0,0.296	1.0,1.0,1.0	-0.235
3333	"ENSG00000138757.15"	"G3BP2"	chr4	-	75657556	75657730	75658842	75658924	75656923	75657014	75661930	75662049	3333	0,0,0	1,1,1	2,0,0	0,0,0	181	273	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
3358	"ENSG00000122512.17"	"PMS2"	chr7	-	6002452	6002636	6003971	6004058	5999107	5999275	6005891	6006031	3358	0,0,1	0,1,2	1,0,0	0,0,0	186	283	1	1.0	NA,0.0,0.432	1.0,NA,NA	-0.784
3409	"ENSG00000196295.13"	"GARS1-DT"	chr7	-	30577648	30578091	30579005	30579128	30576563	30576710	30579230	30579314	3409	0,1,2	0,0,0	0,0,0	0,4,0	222	542	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
3413	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770	3413	0,0,1	0,0,1	0,0,0	1,0,2	290	176	1	1.0	NA,NA,0.378	0.0,NA,0.0	0.378
3420	"ENSG00000102445.20"	"RUBCNL"	chr13	-	46371940	46372597	46377889	46378005	46368732	46368815	46387676	46387879	3420	1,0,0	1,9,40	0,0,0	0,0,3	215	756	1	1.0	0.779,0.0,0.0	NA,NA,0.0	0.26
3421	"ENSG00000136279.21"	"DBNL"	chr7	+	44051829	44051942	44052866	44052941	44050224	44050280	44056756	44056903	3421	0,2,1	2,1,0	0,0,2	1,0,1	212	174	1	1.0	0.0,0.621,1.0	0.0,NA,0.621	0.23
3422	"ENSG00000136279.21"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859	3422	3,4,0	0,1,7	1,2,0	0,0,1	174	246	0.0543533757619	1.0	1.0,0.85,0.0	1.0,1.0,0.0	-0.05
3425	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362	3425	2,0,0	0,0,1	0,0,0	0,0,1	190	202	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
3426	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44666735	44666851	3426	2,0,0	0,0,1	0,0,0	0,2,3	190	202	1	1.0	1.0,NA,0.0	NA,0.0,0.0	0.5
3430	"ENSG00000136280.17"	"CCM2"	chr7	+	45064462	45064646	45068442	45068579	45038252	45038426	45069825	45069961	3430	0,0,2	0,1,0	2,2,0	0,0,0	283	236	1	1.0	NA,0.0,1.0	1.0,1.0,NA	-0.5
3465	"ENSG00000106635.8"	"BCL7B"	chr7	-	73539881	73540052	73543547	73543644	73537933	73538013	73552166	73552242	3465	0,1,0	0,2,2	2,0,2	0,0,0	196	270	1	1.0	NA,0.408,0.0	1.0,NA,1.0	-0.796
3514	"ENSG00000196367.15"	"TRRAP"	chr7	+	98993537	98993737	98994586	98994848	98992136	98992227	99004189	99004415	3514	0,0,9	1,2,4	0,0,0	0,0,1	299	361	1	1.0	0.0,0.0,0.731	NA,NA,0.0	0.244
3517	"ENSG00000122218.17"	"COPA"	chr1	-	160298844	160298991	160299101	160299264	160297555	160297745	160305432	160305571	3517	0,2,2	1,1,0	0,0,2	0,0,0	262	246	1	1.0	0.0,0.653,1.0	NA,NA,1.0	-0.449
3519	"ENSG00000106290.16"	"TAF6"	chr7	-	100113348	100113405	100113615	100113769	100112797	100112917	100113867	100113954	3519	0,0,0	0,0,1	1,0,0	0,0,0	253	156	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3536	"ENSG00000066322.15"	"ELOVL1"	chr1	-	43364927	43365008	43365185	43365376	43364737	43364794	43365563	43365623	3536	0,0,9	0,0,0	1,0,8	0,1,0	290	180	1	1.0	NA,NA,1.0	1.0,0.0,1.0	0.333
3543	"ENSG00000100883.13"	"SRP54"	chr14	+	34999557	34999644	35000935	35001020	34996676	34996787	35007282	35007387	3543	0,2,2	2,0,0	0,0,1	0,2,0	186	184	1	1.0	0.0,1.0,1.0	NA,0.0,1.0	0.167
3544	"ENSG00000100883.13"	"SRP54"	chr14	+	34999557	34999649	35000935	35001020	34996676	34996787	35007282	35007387	3544	0,2,2	2,0,0	0,0,1	0,2,0	191	184	1	1.0	0.0,1.0,1.0	NA,0.0,1.0	0.167
3578	"ENSG00000128595.17"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037	3578	3,0,1	0,0,2	2,8,5	5,0,2	293	293	1	1.0	1.0,NA,0.333	0.286,1.0,0.714	-0.0
3639	"ENSG00000134352.21"	"IL6ST"	chr5	-	55951928	55952075	55952249	55952351	55951463	55951604	55954809	55954992	3639	0,0,1	0,0,3	0,0,2	0,0,0	201	246	1	1.0	NA,NA,0.29	NA,NA,1.0	-0.71
3641	"ENSG00000134574.12"	"DDB2"	chr11	+	47216857	47217049	47232813	47232959	47216335	47216472	47234572	47234672	3641	0,0,1	0,0,0	0,0,0	4,0,0	291	245	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3642	"ENSG00000134574.12"	"DDB2"	chr11	+	47234756	47234934	47235269	47235412	47234572	47234672	47237836	47238001	3642	0,0,1	0,0,0	1,0,0	0,0,1	277	242	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
3666	"ENSG00000137070.19"	"IL11RA"	chr9	+	34655604	34655665	34656738	34656908	34655217	34655317	34657034	34657149	3666	0,0,2	0,0,0	0,0,0	0,0,1	160	269	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3689	"ENSG00000164733.23"	"CTSB"	chr8	-	11856395	11856585	11864696	11864903	11853328	11853479	11868000	11868114	3689	0,0,2	2,0,0	1,0,0	0,0,0	306	289	1	1.0	0.0,NA,1.0	1.0,NA,NA	-0.5
3694	"ENSG00000164733.23"	"CTSB"	chr8	-	11857857	11857940	11864696	11864903	11853328	11853479	11868000	11868114	3694	0,0,2	0,2,2	1,0,0	0,0,0	306	182	1	1.0	NA,0.0,0.373	1.0,NA,NA	-0.814
3711	"ENSG00000104613.12"	"INTS10"	chr8	+	19819572	19819676	19820378	19820518	19818274	19818342	19822438	19822520	3711	0,3,1	2,1,0	1,0,0	0,0,0	203	239	1	1.0	0.0,0.779,1.0	1.0,NA,NA	-0.407
3712	"ENSG00000104635.15"	"SLC39A14"	chr8	+	22409945	22410115	22412036	22412206	22408309	22408496	22414779	22414902	3712	0,0,0	3,0,0	2,0,0	0,0,0	269	269	1	1.0	0.0,NA,NA	1.0,NA,NA	-1.0
3727	"ENSG00000106799.14"	"TGFBR1"	chr9	+	99132496	99132739	99137858	99138089	99128854	99129100	99142535	99142703	3727	0,0,1	0,1,0	0,0,1	0,0,0	342	330	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
3759	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090046	39090188	39082640	39082721	39091258	39091346	3759	0,0,6	0,0,3	2,0,0	0,1,0	205	241	1	1.0	NA,NA,0.702	1.0,0.0,NA	0.202
3760	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090135	39090188	39082640	39082721	39091258	39091346	3760	0,0,6	0,0,1	2,0,0	0,0,0	205	152	1	1.0	NA,NA,0.816	1.0,NA,NA	-0.184
3777	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198739	120198853	120199000	120197321	120197462	120199117	120199205	3777	10,2,17	10,11,23	16,2,27	21,12,34	246	285	0.956962104116	1.0	0.537,0.174,0.461	0.469,0.162,0.479	0.021
3790	"ENSG00000185499.17"	"MUC1"	chr1	-	155187454	155187544	155187721	155187858	155187224	155187374	155188007	155188063	3790	0,0,0	0,1,0	1,0,2	0,1,2	236	189	1	1.0	NA,0.0,NA	1.0,0.0,0.445	-0.482
3792	"ENSG00000185499.17"	"MUC1"	chr1	-	155187454	155187576	155187721	155187858	155187224	155187374	155188007	155188063	3792	0,0,0	0,1,0	1,0,2	1,1,2	236	221	1	1.0	NA,0.0,NA	0.484,0.0,0.484	-0.323
3817	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47971273	47971309	47971361	47971407	47971121	47971152	47973518	47973650	3817	0,0,0	1,2,4	0,4,2	0,0,0	135	145	1	1.0	0.0,0.0,0.0	NA,1.0,1.0	-1.0
3818	"ENSG00000157193.18"	"LRP8"	chr1	-	53271027	53271153	53271226	53271346	53266472	53266647	53275630	53275753	3818	1,0,1	1,2,1	0,0,0	2,0,0	219	225	1	1.0	0.507,0.0,0.507	0.0,NA,NA	0.338
3829	"ENSG00000013375.17"	"PGM3"	chr6	-	83175961	83176060	83181735	83181931	83174373	83174487	83182844	83182978	3829	0,2,0	0,1,0	0,0,0	0,0,1	295	198	1	1.0	NA,0.573,NA	NA,NA,0.0	0.573
