ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5207	"ENSG00000136631.16"	"VPS45"	chr1	+	150076232	150077231	150076232	150076312	150076915	150077231	5207	0,0,4	0,0,2	0,0,2	0,0,0	702	99	1	1.0	NA,NA,0.22	NA,NA,1.0	-0.78
5215	"ENSG00000175390.15"	"EIF3F"	chr11	+	7992886	7994517	7992886	7993024	7994425	7994517	5215	0,1,2	0,1,1	0,0,1	1,0,3	1500	99	1	1.0	NA,0.062,0.117	0.0,NA,0.022	0.079
5216	"ENSG00000175390.15"	"EIF3F"	chr11	+	7994425	7995118	7994425	7994517	7994981	7995118	5216	0,1,1	0,1,0	0,0,0	1,1,4	563	99	1	1.0	NA,0.15,1.0	0.0,0.0,0.0	0.575
5220	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46188698	46189567	46188698	46189357	46189457	46189567	5220	2,0,0	0,0,0	0,0,0	0,0,1	199	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
5229	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46192899	46193639	46192899	46193388	46193563	46193639	5229	0,0,0	0,2,0	0,0,2	1,0,1	274	99	1	1.0	NA,0.0,NA	0.0,NA,0.419	-0.209
5239	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46196011	46196849	46196011	46196077	46196730	46196849	5239	0,0,0	0,2,1	2,0,0	0,0,0	752	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
5251	"ENSG00000124357.13"	"NAGK"	chr2	+	71068649	71070586	71068649	71068712	71070501	71070586	5251	2,11,32	0,0,0	0,2,1	2,0,0	1888	99	0.0270072103259	0.8079657089165084	1.0,1.0,1.0	0.0,1.0,1.0	0.333
5253	"ENSG00000124357.13"	"NAGK"	chr2	+	71072640	71073594	71072640	71072751	71073481	71073594	5253	2,0,22	0,1,2	1,0,0	0,0,1	829	99	1	1.0	1.0,0.0,0.568	1.0,NA,0.0	0.023
5254	"ENSG00000124357.13"	"NAGK"	chr2	+	71075554	71076701	71075554	71075610	71076603	71076701	5254	2,8,19	0,0,1	1,0,2	0,0,0	1092	99	1	1.0	1.0,1.0,0.633	1.0,NA,1.0	-0.122
5255	"ENSG00000124357.13"	"NAGK"	chr2	+	71075554	71076701	71075554	71075642	71076603	71076701	5255	2,8,18	0,2,0	1,0,2	0,0,0	1060	99	1	1.0	1.0,0.272,1.0	1.0,NA,1.0	-0.243
5265	"ENSG00000089916.18"	"GPATCH2L"	chr14	+	76173545	76176690	76173545	76173625	76176622	76176690	5265	0,2,8	0,0,1	0,0,1	0,0,0	3096	99	1	1.0	NA,1.0,0.204	NA,NA,1.0	-0.398
5267	"ENSG00000196689.13"	"TRPV1"	chr17	-	3590963	3591353	3590963	3591116	3591186	3591353	5267	0,0,3	0,0,0	0,0,0	0,0,1	169	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5272	"ENSG00000104320.15"	"NBN"	chr8	-	89981374	89982855	89981374	89981523	89982721	89982855	5272	0,0,1	0,0,2	2,0,0	0,0,0	1297	99	1	1.0	NA,NA,0.037	1.0,NA,NA	-0.963
5290	"ENSG00000127824.15"	"TUBA4A"	chr2	-	219251193	219251713	219251193	219251323	219251564	219251713	5290	1,0,3	0,0,0	0,0,0	1,0,2	340	99	1	1.0	1.0,NA,1.0	0.0,NA,0.0	1.0
5293	"ENSG00000147050.18"	"KDM6A"	chrX	+	45069578	45076826	45069578	45070357	45076696	45076826	5293	1,0,12	0,2,4	0,2,4	0,0,0	6438	99	1	1.0	1.0,0.0,0.044	NA,1.0,1.0	-0.652
5305	"ENSG00000111640.15"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010	5305	2,0,2	3,6,18	0,1,0	21,9,23	228	99	0.611380613662	1.0	0.224,0.0,0.046	0.0,0.046,0.0	0.075
5307	"ENSG00000187147.19"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	5307	0,0,1	0,1,0	0,0,0	0,0,3	845	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
5316	"ENSG00000198198.17"	"SZT2"	chr1	+	43448611	43450171	43448611	43448728	43450102	43450171	5316	0,0,10	0,0,1	0,0,3	0,0,0	1473	99	1	1.0	NA,NA,0.402	NA,NA,1.0	-0.598
5317	"ENSG00000133226.19"	"SRRM1"	chr1	+	24646666	24649029	24646666	24646789	24648858	24649029	5317	0,0,16	1,3,0	1,1,0	0,0,0	2168	99	1	1.0	0.0,0.0,1.0	1.0,1.0,NA	-0.667
5319	"ENSG00000168137.20"	"SETD5"	chr3	+	9445047	9445740	9445047	9445300	9445656	9445740	5319	0,1,0	0,7,1	2,0,1	0,0,0	455	99	1	1.0	NA,0.03,0.0	1.0,NA,1.0	-0.985
5321	"ENSG00000168137.20"	"SETD5"	chr3	+	9474448	9475156	9474448	9474582	9475067	9475156	5321	0,0,1	0,4,4	0,0,0	0,0,2	584	99	1	1.0	NA,0.0,0.041	NA,NA,0.0	0.021
5323	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49077911	49076644	49076750	49077836	49077911	5323	0,1,10	0,0,0	0,0,1	1,0,0	1185	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
5324	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49077911	49076644	49076753	49077836	49077911	5324	0,1,10	0,0,0	0,0,1	0,0,1	1182	99	1	1.0	NA,1.0,1.0	NA,NA,0.077	0.923
5326	"ENSG00000189223.15"	"PAX8-AS1"	chr2	+	113255389	113259584	113255389	113255549	113259263	113259584	5326	0,1,3	0,0,2	2,0,0	0,0,0	3813	99	1	1.0	NA,1.0,0.037	1.0,NA,NA	-0.482
5329	"ENSG00000116990.12"	"MYCL"	chr1	-	39900938	39901917	39900938	39901443	39901807	39901917	5329	2,3,2	0,2,0	1,0,0	0,0,0	463	99	1	1.0	1.0,0.243,1.0	1.0,NA,NA	-0.252
5330	"ENSG00000161203.14"	"AP2M1"	chr3	+	184177542	184178223	184177542	184177611	184178217	184178223	5330	0,0,3	0,0,0	0,0,0	2,0,0	705	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5331	"ENSG00000161203.14"	"AP2M1"	chr3	+	184178856	184180650	184178856	184179122	184180168	184180650	5331	0,0,1	0,3,4	0,0,1	0,0,0	1145	99	1	1.0	NA,0.0,0.021	NA,NA,1.0	-0.99
5333	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180650	184180168	184180251	184180644	184180650	5333	0,0,1	0,0,1	2,0,0	0,0,0	492	99	1	1.0	NA,NA,0.168	1.0,NA,NA	-0.832
5334	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180984	184180168	184180251	184180848	184180984	5334	0,0,1	1,1,3	2,0,0	0,0,0	696	99	1	1.0	0.0,0.0,0.045	1.0,NA,NA	-0.985
5336	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180848	184182047	184180848	184180984	184181084	184182047	5336	0,0,1	6,0,8	0,0,0	0,0,7	199	99	1	1.0	0.0,NA,0.059	NA,NA,0.0	0.029
5337	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184181815	184181084	184181226	184181695	184181815	5337	1,0,0	2,3,2	0,0,2	2,0,1	568	99	1	1.0	0.08,0.0,0.0	0.0,NA,0.258	-0.102
5338	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184182047	184181084	184181226	184181911	184182047	5338	0,0,0	0,0,2	1,0,4	0,0,0	784	99	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
5339	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184182047	184181084	184181815	184181911	184182047	5339	0,0,0	4,3,1	0,0,2	0,0,2	195	99	1	1.0	0.0,0.0,0.0	NA,NA,0.337	-0.337
5341	"ENSG00000161203.14"	"AP2M1"	chr3	+	184182756	184184088	184182756	184182868	184183481	184184088	5341	0,3,0	2,3,2	0,0,0	0,1,1	712	99	1	1.0	0.0,0.122,0.0	NA,0.0,0.0	0.041
5344	"ENSG00000143499.14"	"SMYD2"	chr1	+	214332017	214334308	214332017	214332192	214334199	214334308	5344	0,0,4	0,0,2	4,0,1	1,0,1	2106	99	1	1.0	NA,NA,0.086	0.158,NA,0.045	-0.016
5351	"ENSG00000075785.14"	"RAB7A"	chr3	+	128806371	128807671	128806371	128806590	128807542	128807671	5351	0,1,4	0,0,2	0,0,2	1,0,0	1051	99	1	1.0	NA,1.0,0.159	0.0,NA,1.0	0.08
5355	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	5355	5,2,0	7,6,7	10,4,7	6,10,18	192	99	0.123823605056	1.0	0.269,0.147,0.0	0.462,0.171,0.167	-0.128
5356	"ENSG00000115414.21"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325	5356	4,3,4	4,0,2	8,10,8	1,9,7	2993	99	0.930311036892	1.0	0.032,1.0,0.062	0.209,0.035,0.036	0.271
5357	"ENSG00000115414.21"	"FN1"	chr2	-	215384019	215384976	215384019	215384184	215384859	215384976	5357	0,0,1	0,3,6	0,0,0	5,2,10	774	99	1	1.0	NA,0.0,0.021	0.0,0.0,0.0	0.011
5360	"ENSG00000115286.21"	"NDUFS7"	chr19	+	1388832	1391050	1388832	1388938	1390870	1391050	5360	0,2,2	0,0,0	0,0,0	1,0,2	2031	99	1	1.0	NA,1.0,1.0	0.0,NA,0.0	1.0
5361	"ENSG00000115286.21"	"NDUFS7"	chr19	+	1390870	1391165	1390870	1391050	1391118	1391165	5361	1,2,2	0,0,0	0,0,0	1,0,0	167	99	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
5362	"ENSG00000115286.21"	"NDUFS7"	chr19	+	1393241	1395584	1393241	1393330	1395390	1395584	5362	4,2,3	0,0,0	0,2,1	0,2,0	2159	99	1	1.0	1.0,1.0,1.0	NA,0.044,1.0	0.478
5366	"ENSG00000109654.16"	"TRIM2"	chr4	+	153322647	153324148	153322647	153322816	153324077	153324148	5366	0,0,0	0,1,0	0,0,1	0,0,0	1360	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
5388	"ENSG00000153113.24"	"CAST"	chr5	+	96741493	96742756	96741493	96741580	96742654	96742756	5388	0,0,4	2,3,3	0,0,0	0,0,2	1173	99	1	1.0	0.0,0.0,0.101	NA,NA,0.0	0.034
5389	"ENSG00000182718.18"	"ANXA2"	chr15	-	60351192	60351819	60351192	60351251	60351723	60351819	5389	0,2,0	3,2,7	0,0,0	8,3,15	571	99	1	1.0	0.0,0.148,0.0	0.0,0.0,0.0	0.049
5406	"ENSG00000008128.23"	"CDK11A"	chr1	-	1703475	1703940	1703475	1703624	1703823	1703940	5406	0,1,1	0,4,0	0,0,2	0,0,0	298	99	1	1.0	NA,0.077,1.0	NA,NA,1.0	-0.462
5410	"ENSG00000159658.15"	"EFCAB14"	chr1	-	46684490	46686870	46684490	46684602	46686783	46686870	5410	0,0,5	0,0,2	0,0,7	0,0,0	2280	99	1	1.0	NA,NA,0.098	NA,NA,1.0	-0.902
5438	"ENSG00000007923.17"	"DNAJC11"	chr1	-	6645040	6645978	6645040	6645126	6645788	6645978	5438	0,0,1	0,2,3	0,0,0	0,0,1	761	99	1	1.0	NA,0.0,0.042	NA,NA,0.0	0.021
5443	"ENSG00000177954.14"	"RPS27"	chr1	+	153990762	153991034	153990762	153990802	153990913	153991034	5443	0,0,5	2,0,0	0,0,2	0,0,0	210	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
5453	"ENSG00000161249.21"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510	5453	0,2,0	0,0,0	0,0,0	2,0,0	225	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
5455	"ENSG00000055609.21"	"KMT2C"	chr7	-	152144712	152145295	152144712	152144881	152145152	152145295	5455	8,9,36	1,5,2	1,0,1	0,0,0	370	99	1	1.0	0.682,0.325,0.828	1.0,NA,1.0	-0.388
5456	"ENSG00000055609.21"	"KMT2C"	chr7	-	152144712	152145295	152144712	152144881	152145164	152145295	5456	8,9,36	0,0,1	1,0,1	0,0,0	382	99	1	1.0	1.0,1.0,0.903	1.0,NA,1.0	-0.032
5457	"ENSG00000055609.21"	"KMT2C"	chr7	-	152148032	152151007	152148032	152149152	152150899	152151007	5457	6,9,34	2,1,4	1,0,1	0,0,0	1846	99	1	1.0	0.139,0.326,0.313	1.0,NA,1.0	-0.741
5459	"ENSG00000055609.21"	"KMT2C"	chr7	-	152154266	152156057	152154266	152154445	152155909	152156057	5459	8,9,39	0,4,1	1,4,1	0,0,2	1563	99	0.210113082264	1.0	1.0,0.125,0.712	1.0,1.0,0.031	-0.065
5460	"ENSG00000055609.21"	"KMT2C"	chr7	-	152158862	152163826	152158862	152159072	152162116	152163826	5460	8,9,40	0,1,1	1,0,1	0,0,0	3143	99	1	1.0	1.0,0.221,0.558	1.0,NA,1.0	-0.407
5463	"ENSG00000055609.21"	"KMT2C"	chr7	-	152202933	152205225	152202933	152203064	152205105	152205225	5463	8,12,32	0,2,0	1,0,1	0,0,1	2140	99	1	1.0	1.0,0.217,1.0	1.0,NA,0.044	0.217
5464	"ENSG00000014138.10"	"POLA2"	chr11	+	65279537	65281147	65279537	65279626	65280991	65281147	5464	0,2,2	6,0,2	0,4,0	0,0,0	1464	99	1	1.0	0.0,1.0,0.063	NA,1.0,NA	-0.646
5465	"ENSG00000014138.10"	"POLA2"	chr11	+	65294545	65295599	65294545	65294652	65295539	65295599	5465	0,0,2	0,0,3	0,0,0	0,0,1	986	99	1	1.0	NA,NA,0.063	NA,NA,0.0	0.063
5467	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461	5467	0,2,6	0,0,1	0,0,0	0,2,0	531	99	1	1.0	NA,1.0,0.528	NA,0.0,NA	0.764
5469	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52360423	52361132	52360423	52360549	52360973	52361132	5469	0,0,3	1,0,0	0,0,0	2,0,0	523	99	1	1.0	0.0,NA,1.0	0.0,NA,NA	0.5
5470	"ENSG00000117632.23"	"STMN1"	chr1	-	25901490	25903813	25901490	25901682	25903640	25903813	5470	1,2,14	0,0,7	0,0,1	0,0,0	2057	99	1	1.0	1.0,1.0,0.088	NA,NA,1.0	-0.304
5472	"ENSG00000141504.12"	"SAT2"	chr17	-	7627362	7627802	7627362	7627414	7627552	7627802	5472	0,0,0	0,2,0	1,0,0	1,0,0	237	99	1	1.0	NA,0.0,NA	0.295,NA,NA	-0.295
5476	"ENSG00000121310.17"	"ECHDC2"	chr1	-	52905033	52906611	52905033	52905090	52906518	52906611	5476	0,1,3	0,0,0	0,0,1	1,2,0	1527	99	1	1.0	NA,1.0,1.0	0.0,0.0,1.0	0.667
5477	"ENSG00000144635.9"	"DYNC1LI1"	chr3	-	32570345	32570858	32570345	32570419	32570624	32570858	5477	0,0,0	0,2,0	0,0,2	2,0,0	304	99	1	1.0	NA,0.0,NA	0.0,NA,1.0	-0.5
5482	"ENSG00000158411.11"	"MITD1"	chr2	-	99169262	99169610	99169262	99169470	99169549	99169610	5482	0,0,3	0,0,1	0,0,1	0,0,0	178	99	1	1.0	NA,NA,0.625	NA,NA,1.0	-0.375
5495	"ENSG00000110619.18"	"CARS1"	chr11	-	3026675	3029084	3026675	3026797	3028995	3029084	5495	0,0,3	2,0,1	0,0,1	0,0,0	2297	99	1	1.0	0.0,NA,0.114	NA,NA,1.0	-0.943
5497	"ENSG00000155229.21"	"MMS19"	chr10	-	97461495	97461896	97461495	97461622	97461827	97461896	5497	0,2,3	0,1,1	0,0,0	2,2,0	304	99	1	1.0	NA,0.394,0.494	0.0,0.0,NA	0.444
5498	"ENSG00000242372.9"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492	5498	0,1,0	2,2,6	0,0,1	0,8,3	218	99	1	1.0	0.0,0.185,0.0	NA,0.0,0.131	-0.004
5505	"ENSG00000163170.12"	"BOLA3"	chr2	-	74145188	74147912	74145188	74145303	74147820	74147912	5505	0,3,0	0,0,0	0,0,3	0,0,2	2616	99	1	1.0	NA,1.0,NA	NA,NA,0.054	0.946
5516	"ENSG00000117410.14"	"ATP6V0B"	chr1	+	43977025	43978295	43977025	43977216	43977980	43978295	5516	2,8,10	0,2,1	0,0,0	0,0,1	863	99	1	1.0	1.0,0.315,0.534	NA,NA,0.0	0.616
5526	"ENSG00000125447.18"	"GGA3"	chr17	-	75239788	75241057	75239788	75240108	75240341	75241057	5526	0,0,0	1,2,2	0,0,1	0,0,0	332	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
5528	"ENSG00000125447.18"	"GGA3"	chr17	-	75241399	75241696	75241399	75241516	75241614	75241696	5528	0,0,2	0,0,0	0,0,0	0,0,2	197	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5529	"ENSG00000125447.18"	"GGA3"	chr17	-	75241614	75242473	75241614	75241696	75242335	75242473	5529	0,0,11	0,1,4	0,0,0	0,0,2	738	99	1	1.0	NA,0.0,0.269	NA,NA,0.0	0.135
5538	"ENSG00000117139.18"	"KDM5B"	chr1	-	202731827	202733886	202731827	202731939	202733400	202733886	5538	0,0,2	0,0,0	1,0,0	0,0,1	1560	99	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
5543	"ENSG00000166012.17"	"TAF1D"	chr11	-	93730676	93731216	93730676	93730712	93731149	93731216	5543	0,0,16	0,0,2	0,0,0	0,0,3	536	99	1	1.0	NA,NA,0.596	NA,NA,0.0	0.596
5556	"ENSG00000115307.17"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363	5556	0,0,2	6,5,5	0,0,0	0,0,2	287	99	1	1.0	0.0,0.0,0.121	NA,NA,0.0	0.04
5558	"ENSG00000115307.17"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282	5558	0,2,5	0,0,0	0,0,0	2,0,0	295	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
5559	"ENSG00000115307.17"	"AUP1"	chr2	-	74529131	74529499	74529131	74529282	74529361	74529499	5559	0,1,3	1,5,9	0,0,0	1,0,1	178	99	1	1.0	0.0,0.1,0.156	0.0,NA,0.0	0.085
5565	"ENSG00000172270.22"	"BSG"	chr19	+	579499	580461	579499	579656	580378	580461	5565	0,0,1	3,11,3	0,0,0	10,0,6	821	99	1	1.0	0.0,0.0,0.039	0.0,NA,0.0	0.013
5571	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35442905	35444303	35442905	35443028	35444160	35444303	5571	0,1,2	0,0,2	0,0,2	1,0,0	1231	99	1	1.0	NA,1.0,0.074	0.0,NA,1.0	0.037
5578	"ENSG00000075624.17"	"ACTB"	chr7	-	5528280	5529400	5528280	5528671	5529160	5529400	5578	11,23,37	0,0,0	3,2,19	0,1,0	588	99	1	1.0	1.0,1.0,1.0	1.0,0.252,1.0	0.249
5579	"ENSG00000075624.17"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400	5579	5,20,26	11,10,21	1,0,0	11,9,47	540	99	4.76285677564e-14	4.2746639561369e-11	0.077,0.268,0.185	0.016,0.0,0.0	0.171
5580	"ENSG00000075624.17"	"ACTB"	chr7	-	5529160	5529663	5529160	5529400	5529534	5529663	5580	0,0,4	7,14,18	0,0,0	9,8,29	233	99	0.5179621518	1.0	0.0,0.0,0.086	0.0,0.0,0.0	0.029
5581	"ENSG00000127054.22"	"INTS11"	chr1	-	1312225	1312501	1312225	1312368	1312439	1312501	5581	0,1,1	0,1,1	0,0,0	0,1,1	170	99	1	1.0	NA,0.368,0.368	NA,0.0,0.0	0.368
5585	"ENSG00000127054.22"	"INTS11"	chr1	-	1312592	1313124	1312592	1312949	1313034	1313124	5585	2,1,2	0,5,3	0,0,0	2,1,0	184	99	1	1.0	1.0,0.097,0.264	0.0,0.0,NA	0.454
5586	"ENSG00000127054.22"	"INTS11"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592	5586	3,1,0	1,7,3	0,0,0	0,1,0	483	99	1	1.0	0.381,0.028,0.0	NA,0.0,NA	0.136
5594	"ENSG00000104894.12"	"CD37"	chr19	+	49335713	49337033	49335713	49335782	49336908	49337033	5594	6,4,9	0,0,3	0,0,1	0,0,0	1225	99	1	1.0	1.0,1.0,0.195	NA,NA,1.0	-0.268
5595	"ENSG00000104894.12"	"CD37"	chr19	+	49335713	49337033	49335713	49335786	49336908	49337033	5595	6,2,9	2,2,13	0,0,1	0,0,0	1221	99	1	1.0	0.196,0.075,0.053	NA,NA,1.0	-0.892
5605	"ENSG00000128581.17"	"IFT22"	chr7	-	101318123	101319032	101318123	101318213	101318955	101319032	5605	0,0,0	0,0,1	2,0,0	2,0,0	841	99	1	1.0	NA,NA,0.0	0.105,NA,NA	-0.105
5608	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	5608	0,0,1	0,2,2	0,0,1	0,6,10	380	99	1	1.0	NA,0.0,0.115	NA,0.0,0.025	0.045
5609	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	5609	0,0,1	2,0,1	0,0,0	3,1,2	212	99	1	1.0	0.0,NA,0.318	0.0,0.0,0.0	0.159
5612	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	5612	0,1,1	0,0,2	0,0,2	2,1,5	737	99	1	1.0	NA,1.0,0.063	0.0,0.0,0.051	0.514
5613	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	5613	0,0,5	3,1,2	0,0,0	4,0,5	465	99	1	1.0	0.0,0.0,0.347	0.0,NA,0.0	0.116
5614	"ENSG00000187514.17"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711886	231711983	5614	0,0,3	0,4,4	0,0,0	2,0,0	566	99	1	1.0	NA,0.0,0.116	0.0,NA,NA	0.058
5615	"ENSG00000187514.17"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711889	231711983	5615	0,0,3	9,2,7	0,0,0	7,5,11	569	99	1	1.0	0.0,0.0,0.069	0.0,0.0,0.0	0.023
5617	"ENSG00000142871.18"	"CCN1"	chr1	+	85581364	85582284	85581364	85581578	85581927	85582284	5617	0,0,1	5,0,1	1,0,0	2,0,7	448	99	1	1.0	0.0,NA,0.181	0.099,NA,0.0	0.041
5622	"ENSG00000114391.14"	"RPL24"	chr3	-	101681104	101682907	101681104	101682492	101682770	101682907	5622	0,0,2	1,8,5	0,0,0	4,4,2	377	99	1	1.0	0.0,0.0,0.095	0.0,0.0,0.0	0.032
5623	"ENSG00000114391.14"	"RPL24"	chr3	-	101685817	101686557	101685817	101685928	101686481	101686557	5623	2,2,7	2,16,14	0,0,0	9,13,21	652	99	0.00610287986131	0.24343709669003222	0.132,0.019,0.071	0.0,0.0,0.0	0.074
5639	"ENSG00000105221.18"	"AKT2"	chr19	-	40236256	40238091	40236256	40236385	40237968	40238091	5639	1,4,2	1,0,1	0,0,3	0,1,0	1682	99	1	1.0	0.056,1.0,0.105	NA,0.0,1.0	-0.113
5644	"ENSG00000142920.18"	"AZIN2"	chr1	+	33117901	33120530	33117901	33118116	33120043	33120530	5644	0,10,9	0,3,1	0,0,1	0,0,0	2026	99	1	1.0	NA,0.14,0.305	NA,NA,1.0	-0.777
5663	"ENSG00000197635.11"	"DPP4"	chr2	-	161992244	161995034	161992244	161993384	161994960	161995034	5663	0,0,0	2,1,2	0,0,3	0,0,2	1675	99	1	1.0	0.0,0.0,0.0	NA,NA,0.081	-0.081
5672	"ENSG00000168003.19"	"SLC3A2"	chr11	+	62881892	62882999	62881892	62882066	62882907	62882999	5672	0,0,1	0,4,0	0,0,0	0,5,2	940	99	1	1.0	NA,0.0,1.0	NA,0.0,0.0	0.5
5674	"ENSG00000168003.19"	"SLC3A2"	chr11	+	62885176	62885608	62885176	62885357	62885464	62885608	5674	0,0,2	1,3,0	0,0,1	1,2,2	206	99	0.412792965033	1.0	0.0,0.0,1.0	0.0,0.0,0.194	0.269
5676	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010192	137010737	137010192	137010371	137010619	137010737	5676	0,2,0	0,0,0	0,0,0	2,0,0	347	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
5680	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	5680	0,1,0	7,3,7	0,0,0	2,0,2	174	99	1	1.0	0.0,0.159,0.0	0.0,NA,0.0	0.053
5681	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137023837	137023840	5681	0,1,0	1,4,3	1,0,1	0,0,0	884	99	1	1.0	0.0,0.027,0.0	1.0,NA,1.0	-0.991
5697	"ENSG00000084623.12"	"EIF3I"	chr1	+	32224409	32226530	32224409	32224475	32226170	32226530	5697	6,4,0	0,0,3	0,0,1	1,2,2	1794	99	0.0494565961393	1.0	1.0,1.0,0.0	0.0,0.0,0.027	0.658
5701	"ENSG00000084623.12"	"EIF3I"	chr1	+	32228726	32229208	32228726	32228816	32229134	32229208	5701	0,0,3	0,0,3	0,0,0	1,0,0	417	99	1	1.0	NA,NA,0.192	0.0,NA,NA	0.192
5704	"ENSG00000084623.12"	"EIF3I"	chr1	+	32228726	32231019	32228726	32229208	32230926	32231019	5704	0,3,0	0,0,0	0,0,1	0,0,2	1817	99	1	1.0	NA,1.0,NA	NA,NA,0.027	0.973
5705	"ENSG00000084623.12"	"EIF3I"	chr1	+	32230926	32231602	32230926	32231019	32231114	32231602	5705	0,1,2	0,0,2	0,0,0	0,0,2	194	99	1	1.0	NA,1.0,0.338	NA,NA,0.0	0.669
5713	"ENSG00000065526.13"	"SPEN"	chr1	+	15938717	15940456	15938717	15938876	15939295	15940456	5713	0,0,2	0,0,5	0,0,0	1,0,0	518	99	1	1.0	NA,NA,0.071	0.0,NA,NA	0.071
5723	"ENSG00000148400.13"	"NOTCH1"	chr9	-	136498898	136500847	136498898	136498996	136499111	136500847	5723	0,4,0	0,0,2	0,6,0	0,0,0	214	99	1	1.0	NA,1.0,0.0	NA,1.0,NA	-0.5
5727	"ENSG00000269893.10"	"SNHG8"	chr4	+	118278757	118279137	118278757	118278809	118278943	118279137	5727	0,1,0	0,0,0	0,2,1	2,0,0	233	99	1	1.0	NA,1.0,NA	0.0,1.0,1.0	0.333
5730	"ENSG00000269893.10"	"SNHG8"	chr4	+	118279388	118279823	118279388	118279431	118279623	118279823	5730	0,8,4	0,0,0	0,0,0	0,0,1	291	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
5738	"ENSG00000140497.16"	"SCAMP2"	chr15	-	74852068	74854119	74852068	74852186	74854020	74854119	5738	0,2,12	1,0,3	0,0,0	2,0,1	1933	99	1	1.0	0.0,1.0,0.17	0.0,NA,0.0	0.39
5751	"ENSG00000009830.13"	"POMT2"	chr14	-	77278728	77279928	77278728	77278869	77279822	77279928	5751	0,0,1	0,0,2	0,0,1	0,0,0	1052	99	1	1.0	NA,NA,0.045	NA,NA,1.0	-0.955
5758	"ENSG00000009830.13"	"POMT2"	chr14	-	77283796	77285041	77283796	77283873	77284949	77285041	5758	0,0,1	0,2,0	0,0,3	0,0,0	1175	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
