ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4030	"ENSG00000185619.19"	"PCGF3"	chr4	+	733883	735027	734930	735027	733671	733789	4030	2,7,10	0,1,2	0,0,1	2,0,1	1146	99	1	1.0	1.0,0.377,0.302	0.0,NA,0.08	0.52
4033	"ENSG00000142945.13"	"KIF2C"	chr1	+	44750308	44750564	44750441	44750564	44747651	44747700	4033	0,2,0	0,0,0	0,0,0	0,1,0	232	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
4045	"ENSG00000124784.9"	"RIOK1"	chr6	+	7395020	7395143	7395052	7395143	7393098	7393303	4045	0,2,0	0,0,0	0,0,0	1,0,0	131	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4059	"ENSG00000163584.18"	"RPL22L1"	chr3	-	170868012	170868201	170868012	170868134	170868297	170868387	4059	0,0,0	2,0,0	0,2,0	0,0,0	166	99	1	1.0	0.0,NA,NA	NA,1.0,NA	-1.0
4062	"ENSG00000095319.14"	"NUP188"	chr9	+	128990119	128990226	128990152	128990226	128988046	128988186	4062	0,0,2	0,0,0	0,0,0	0,0,1	132	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4067	"ENSG00000153914.16"	"SREK1"	chr5	+	66164607	66164897	66164782	66164897	66163791	66163922	4067	0,2,2	1,1,7	0,0,0	2,0,3	274	99	1	1.0	0.0,0.419,0.094	0.0,NA,0.0	0.171
4071	"ENSG00000198408.14"	"OGA"	chr10	-	101792838	101792943	101792838	101792901	101793912	101793998	4071	1,1,5	0,0,1	0,0,3	0,0,0	141	99	1	1.0	1.0,1.0,0.778	NA,NA,1.0	-0.074
4101	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184316071	184316218	184316131	184316218	184315762	184315856	4101	0,0,0	0,0,1	0,0,1	0,0,0	159	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
4107	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184331696	184331809	184331727	184331809	184331471	184331606	4107	0,0,0	3,5,2	1,0,1	1,0,5	130	99	1	1.0	0.0,0.0,0.0	0.432,NA,0.132	-0.282
4127	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143441	184144224	184144098	184144224	184143051	184143142	4127	0,0,3	0,0,1	1,0,4	0,0,0	756	99	1	1.0	NA,NA,0.282	1.0,NA,1.0	-0.718
4170	"ENSG00000173889.16"	"PHC3"	chr3	-	170172556	170172712	170172556	170172700	170178772	170178938	4170	0,0,8	0,0,1	1,0,1	0,0,0	111	99	1	1.0	NA,NA,0.877	1.0,NA,1.0	-0.123
4207	"ENSG00000088038.20"	"CNOT3"	chr19	+	54142925	54143003	54142928	54143003	54137761	54137993	4207	0,1,0	0,0,0	0,0,0	0,0,2	102	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
4209	"ENSG00000088038.20"	"CNOT3"	chr19	+	54145541	54145817	54145597	54145817	54144236	54144332	4209	2,0,0	0,3,4	0,0,0	0,1,0	155	99	1	1.0	1.0,0.0,0.0	NA,0.0,NA	0.333
4210	"ENSG00000088038.20"	"CNOT3"	chr19	+	54145594	54145817	54145597	54145817	54144236	54144332	4210	0,0,1	0,3,4	0,0,0	0,1,0	102	99	1	1.0	NA,0.0,0.195	NA,0.0,NA	0.098
4233	"ENSG00000125952.21"	"MAX"	chr14	-	65075126	65077428	65075126	65076663	65077912	65078036	4233	0,0,1	0,0,4	0,0,2	0,0,2	864	99	1	1.0	NA,NA,0.028	NA,NA,0.103	-0.075
4272	"ENSG00000152952.14"	"PLOD2"	chr3	-	146071041	146071197	146071041	146071167	146071276	146071423	4272	0,0,0	0,2,1	0,0,2	0,1,4	129	99	1	1.0	NA,0.0,0.0	NA,0.0,0.277	-0.139
4293	"ENSG00000156603.20"	"MED19"	chr11	-	57704301	57704635	57704301	57704396	57704718	57704815	4293	0,0,1	0,2,3	0,0,0	1,0,2	338	99	1	1.0	NA,0.0,0.089	0.0,NA,0.0	0.044
4308	"ENSG00000163781.14"	"TOPBP1"	chr3	-	133652462	133652629	133652462	133652614	133653344	133653524	4308	0,2,0	0,0,0	0,0,0	2,0,0	114	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4355	"ENSG00000177646.20"	"ACAD9"	chr3	+	128907907	128908264	128908184	128908264	128906120	128906249	4355	0,0,1	0,2,3	0,0,0	0,0,1	376	99	1	1.0	NA,0.0,0.081	NA,NA,0.0	0.041
4358	"ENSG00000177646.20"	"ACAD9"	chr3	+	128910390	128910813	128910740	128910813	128910020	128910149	4358	0,1,3	0,5,0	0,0,0	0,2,0	449	99	1	1.0	NA,0.042,1.0	NA,0.0,NA	0.521
4363	"ENSG00000058262.11"	"SEC61A1"	chr3	+	128066926	128067151	128066953	128067151	128064876	128065037	4363	0,1,0	0,0,0	0,0,0	2,0,0	126	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4437	"ENSG00000011638.11"	"LDAF1"	chr16	+	21160977	21161278	21161084	21161278	21158673	21158746	4437	3,0,2	1,0,0	0,0,0	1,0,0	206	99	1	1.0	0.59,NA,1.0	0.0,NA,NA	0.795
4446	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7578119	7578244	7578164	7578244	7577826	7577916	4446	0,0,1	2,2,3	0,0,0	2,5,4	144	99	1	1.0	0.0,0.0,0.186	0.0,0.0,0.0	0.062
4519	"ENSG00000214049.8"	"UCA1"	chr19	+	15834501	15835114	15834973	15835114	15831254	15831356	4519	1,0,0	0,0,2	0,0,3	0,0,0	571	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4520	"ENSG00000214049.8"	"UCA1"	chr19	+	15834501	15835280	15835217	15835280	15831254	15831356	4520	1,0,0	0,0,1	0,0,5	0,0,0	815	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4523	"ENSG00000214049.8"	"UCA1"	chr19	+	15834575	15835114	15834973	15835114	15831254	15831356	4523	1,0,0	0,0,2	0,0,1	0,0,0	497	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4524	"ENSG00000214049.8"	"UCA1"	chr19	+	15834610	15835419	15835217	15835419	15831254	15831356	4524	1,0,0	0,0,1	0,0,3	0,0,0	706	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4525	"ENSG00000214049.8"	"UCA1"	chr19	+	15834635	15835114	15834973	15835114	15831254	15831356	4525	1,0,0	0,0,2	0,0,1	0,0,0	437	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4533	"ENSG00000104946.14"	"TBC1D17"	chr19	+	49888156	49888317	49888230	49888317	49887717	49887834	4533	0,0,0	1,2,3	0,0,1	1,0,0	173	99	1	1.0	0.0,0.0,0.0	0.0,NA,1.0	-0.5
4541	"ENSG00000131236.18"	"CAP1"	chr1	+	40059333	40059458	40059336	40059458	40040728	40040801	4541	0,0,0	2,2,2	3,0,0	0,1,2	102	99	0.103816019	1.0	0.0,0.0,0.0	1.0,0.0,0.0	-0.333
4543	"ENSG00000131236.18"	"CAP1"	chr1	+	40060066	40060170	40060069	40060170	40059333	40059458	4543	0,9,4	0,0,2	2,1,4	0,0,0	102	99	1	1.0	NA,1.0,0.66	1.0,1.0,1.0	-0.17
4546	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64500882	64500548	64500773	64502009	64502069	4546	0,0,10	0,3,14	1,0,0	0,3,2	208	99	1	1.0	NA,0.0,0.254	1.0,0.0,0.0	-0.206
4547	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501143	64500548	64500773	64502009	64502069	4547	1,6,35	0,3,14	2,0,1	0,3,2	469	99	0.0442273911318	1.0	1.0,0.297,0.345	1.0,0.0,0.095	0.182
4548	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501891	64500548	64500773	64502009	64502069	4548	7,20,144	0,3,14	8,2,4	0,3,2	1217	99	0.135500116802	1.0	1.0,0.352,0.456	1.0,0.051,0.14	0.206
4552	"ENSG00000108654.16"	"DDX5"	chr17	-	64504676	64504880	64504676	64504842	64506075	64506289	4552	0,0,2	12,27,65	0,2,0	2,0,3	137	99	0.356932629688	1.0	0.0,0.0,0.022	0.0,1.0,0.0	-0.326
4553	"ENSG00000108654.16"	"DDX5"	chr17	-	64506075	64506262	64506075	64506259	64506754	64507562	4553	0,0,2	0,0,1	4,0,0	0,0,0	102	99	1	1.0	NA,NA,0.66	1.0,NA,NA	-0.34
4601	"ENSG00000163681.17"	"SLMAP"	chr3	+	57909054	57909150	57909075	57909150	57907883	57908006	4601	0,2,0	0,0,0	0,0,0	0,0,2	120	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
4602	"ENSG00000130332.15"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2328386	2328477	4602	0,6,0	0,0,2	0,3,0	0,0,0	103	99	1	1.0	NA,1.0,0.0	NA,1.0,NA	-0.5
4618	"ENSG00000148343.19"	"MIGA2"	chr9	+	129063172	129063316	129063243	129063316	129061230	129061346	4618	0,4,0	1,1,0	0,0,1	0,0,0	170	99	1	1.0	0.0,0.7,NA	NA,NA,1.0	-0.65
4620	"ENSG00000148343.19"	"MIGA2"	chr9	+	129067994	129068332	129068197	129068332	129067772	129067871	4620	0,0,0	0,1,4	2,0,0	0,0,0	302	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
4621	"ENSG00000148343.19"	"MIGA2"	chr9	+	129068018	129068332	129068197	129068332	129067772	129067871	4621	0,0,0	0,1,4	2,0,0	0,0,0	278	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
4628	"ENSG00000247596.10"	"TWF2"	chr3	-	52231943	52232122	52231943	52232117	52235028	52235106	4628	2,2,1	0,2,0	0,0,2	0,0,0	104	99	1	1.0	1.0,0.488,1.0	NA,NA,1.0	-0.171
4646	"ENSG00000004534.15"	"RBM6"	chr3	+	50075172	50075330	50075200	50075330	50070454	50070552	4646	0,1,1	1,6,7	0,0,0	4,0,0	127	99	1	1.0	0.0,0.115,0.1	0.0,NA,NA	0.072
4676	"ENSG00000109736.15"	"MFSD10"	chr4	-	2932350	2932512	2932350	2932409	2932599	2932758	4676	1,0,0	0,1,0	2,0,2	0,0,0	202	99	1	1.0	1.0,0.0,NA	1.0,NA,1.0	-0.5
4711	"ENSG00000100368.15"	"CSF2RB"	chr22	+	36930654	36930830	36930672	36930830	36930374	36930510	4711	1,3,4	2,12,1	0,0,0	2,0,0	117	99	1	1.0	0.297,0.175,0.772	0.0,NA,NA	0.415
4721	"ENSG00000139620.13"	"KANSL2"	chr12	-	48679035	48679238	48679035	48679150	48679654	48679833	4721	0,0,0	0,2,1	1,0,0	0,0,0	187	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
4722	"ENSG00000115415.21"	"STAT1"	chr2	-	190974829	190975388	190974829	190974932	190975811	190975887	4722	0,0,4	0,0,6	0,0,0	0,0,4	555	99	1	1.0	NA,NA,0.106	NA,NA,0.0	0.106
4789	"ENSG00000131503.21"	"ANKHD1"	chr5	+	140537337	140537589	140537388	140537589	140535361	140535538	4789	0,0,4	0,0,3	2,0,0	0,0,0	150	99	1	1.0	NA,NA,0.468	1.0,NA,NA	-0.532
4796	"ENSG00000161013.17"	"MGAT4B"	chr5	-	179799202	179799310	179799202	179799307	179799505	179799636	4796	2,3,1	1,0,0	3,0,2	0,0,0	102	99	1	1.0	0.66,1.0,1.0	1.0,NA,1.0	-0.113
4804	"ENSG00000170248.15"	"PDCD6IP"	chr3	+	33828837	33828969	33828852	33828969	33826479	33826580	4804	0,0,2	1,0,0	0,0,0	4,0,3	114	99	1	1.0	0.0,NA,1.0	0.0,NA,0.0	0.5
4817	"ENSG00000019582.17"	"CD74"	chr5	-	150405084	150405671	150405084	150405180	150406258	150406321	4817	2,10,24	17,36,67	1,0,0	5,4,5	590	99	0.0015085617897	0.57099063740145	0.019,0.045,0.057	0.032,0.0,0.0	0.03
4829	"ENSG00000204256.14"	"BRD2"	chr6	+	32977259	32977570	32977441	32977570	32976561	32976936	4829	0,0,2	0,1,2	0,0,0	0,0,1	281	99	1	1.0	NA,0.0,0.261	NA,NA,0.0	0.131
4837	"ENSG00000131378.14"	"RFTN1"	chr3	-	16493724	16493880	16493724	16493877	16513441	16513699	4837	0,1,3	2,12,5	0,0,0	1,0,0	102	99	1	1.0	0.0,0.075,0.368	0.0,NA,NA	0.148
4849	"ENSG00000131370.16"	"SH3BP5"	chr3	-	15304102	15304299	15304102	15304231	15330503	15330566	4849	0,0,0	2,3,7	0,0,1	0,0,0	167	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
4850	"ENSG00000131375.10"	"CAPN7"	chr3	+	15250930	15251023	15250974	15251023	15247326	15247457	4850	0,0,1	0,0,0	0,0,0	2,0,0	143	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
4874	"ENSG00000155366.17"	"RHOC"	chr1	-	112705099	112705201	112705099	112705123	112707077	112707102	4874	3,0,3	1,0,0	0,0,6	0,0,0	177	99	1	1.0	0.627,NA,1.0	NA,NA,1.0	-0.186
4900	"ENSG00000143224.18"	"PPOX"	chr1	+	161168412	161168576	161168431	161168576	161167994	161168127	4900	0,0,0	0,0,1	0,0,2	0,0,0	118	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
4916	"ENSG00000075826.17"	"SEC31B"	chr10	-	100507907	100508051	100507907	100508048	100509006	100509102	4916	0,0,1	0,1,0	0,0,3	0,0,0	102	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
4945	"ENSG00000168894.10"	"RNF181"	chr2	+	85596821	85596931	85596856	85596931	85596518	85596649	4945	0,3,1	0,0,0	0,2,0	0,2,0	134	99	1	1.0	NA,1.0,1.0	NA,0.425,NA	0.575
4951	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26367974	26368050	26367989	26368050	26365230	26365352	4951	0,0,0	0,1,0	0,0,2	0,0,2	114	99	1	1.0	NA,0.0,NA	NA,NA,0.465	-0.465
4967	"ENSG00000166441.13"	"RPL27A"	chr11	+	8683862	8684081	8684005	8684081	8683201	8683265	4967	0,1,0	5,6,13	0,0,0	11,3,16	242	99	1	1.0	0.0,0.064,0.0	0.0,0.0,0.0	0.021
4982	"ENSG00000183258.12"	"DDX41"	chr5	-	177515185	177515339	177515185	177515258	177515684	177515821	4982	0,1,0	0,1,1	0,2,0	0,2,3	180	99	1	1.0	NA,0.355,0.0	NA,0.355,0.0	0.0
4983	"ENSG00000183258.12"	"DDX41"	chr5	-	177515185	177515361	177515185	177515258	177515684	177515821	4983	0,1,0	0,1,1	0,0,0	0,2,3	202	99	1	1.0	NA,0.329,0.0	NA,0.0,0.0	0.165
4988	"ENSG00000183258.12"	"DDX41"	chr5	-	177516287	177516516	177516287	177516447	177516724	177516835	4988	5,0,1	3,1,2	0,0,0	0,0,1	168	99	1	1.0	0.495,0.0,0.228	NA,NA,0.0	0.241
4990	"ENSG00000058673.17"	"ZC3H11A"	chr1	+	203850494	203850681	203850514	203850681	203849710	203850026	4990	0,0,1	1,0,7	0,0,1	0,0,0	119	99	1	1.0	0.0,NA,0.106	NA,NA,1.0	-0.947
5037	"ENSG00000087191.14"	"PSMC5"	chr17	+	63830724	63830935	63830808	63830935	63830270	63830501	5037	0,0,1	0,5,0	0,0,0	0,0,1	183	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
5038	"ENSG00000087191.14"	"PSMC5"	chr17	+	63831019	63831226	63831035	63831226	63830808	63830935	5038	0,1,0	0,2,0	0,0,0	0,1,0	115	99	1	1.0	NA,0.301,NA	NA,0.0,NA	0.301
5063	"ENSG00000089053.13"	"ANAPC5"	chr12	-	121328315	121328497	121328315	121328458	121330582	121330672	5063	0,3,5	0,0,0	0,0,2	2,0,0	138	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
5117	"ENSG00000234745.14"	"HLA-B"	chr6	-	31354632	31355223	31354632	31354665	31355316	31355592	5117	7,8,22	0,0,1	8,4,22	0,0,0	657	99	1	1.0	1.0,1.0,0.768	1.0,1.0,1.0	-0.077
5130	"ENSG00000136451.9"	"VEZF1"	chr17	-	57980602	57980804	57980602	57980786	57981872	57981936	5130	0,0,0	0,0,1	0,1,0	0,0,0	117	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
5150	"ENSG00000234741.10"	"GAS5"	chr1	-	173864256	173865282	173864256	173864304	173865509	173865547	5150	2,6,37	0,0,1	4,1,2	0,0,0	1077	99	1	1.0	1.0,1.0,0.773	1.0,1.0,1.0	-0.076
5152	"ENSG00000234741.10"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865856	173865894	5152	2,9,16	2,0,0	3,2,1	0,0,0	364	99	0.435070835358	1.0	0.214,1.0,1.0	1.0,1.0,1.0	-0.262
5154	"ENSG00000234741.10"	"GAS5"	chr1	-	173865856	173865952	173865856	173865894	173866176	173866206	5154	0,0,2	5,6,4	0,1,0	2,3,1	157	99	1	1.0	0.0,0.0,0.24	0.0,0.174,0.0	0.022
5157	"ENSG00000234741.10"	"GAS5"	chr1	-	173866527	173866581	173866527	173866567	173866760	173866796	5157	0,1,1	7,6,6	0,0,0	6,6,2	113	99	1	1.0	0.0,0.127,0.127	0.0,0.0,0.0	0.085
5187	"ENSG00000103811.18"	"CTSH"	chr15	-	78926781	78926939	78926781	78926830	78927712	78927781	5187	0,0,1	0,0,0	0,0,0	0,4,0	208	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
5201	"ENSG00000145907.16"	"G3BP1"	chr5	+	151786571	151786715	151786602	151786715	151771951	151772036	5201	1,0,3	0,1,3	0,0,2	0,0,0	130	99	1	1.0	1.0,0.0,0.432	NA,NA,1.0	-0.523
5203	"ENSG00000145907.16"	"G3BP1"	chr5	+	151794158	151795575	151795478	151795575	151790888	151791062	5203	1,0,11	0,0,1	1,2,0	0,0,0	1419	99	1	1.0	1.0,NA,0.434	1.0,1.0,NA	-0.283
5205	"ENSG00000145907.16"	"G3BP1"	chr5	+	151797196	151797428	151797288	151797428	151795478	151795575	5205	0,0,1	0,0,0	0,0,0	0,0,2	191	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5206	"ENSG00000145907.16"	"G3BP1"	chr5	+	151797226	151797428	151797288	151797428	151795478	151795575	5206	1,4,5	0,0,0	1,0,0	0,0,2	161	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.0	0.5
5286	"ENSG00000196498.15"	"NCOR2"	chr12	-	124332318	124332467	124332318	124332464	124333129	124333279	5286	0,1,3	0,0,1	0,0,2	0,0,0	102	99	1	1.0	NA,1.0,0.744	NA,NA,1.0	-0.128
5319	"ENSG00000100320.24"	"RBFOX2"	chr22	-	35759887	35760032	35759887	35760020	35761201	35761294	5319	0,0,0	0,2,0	0,2,0	0,0,1	111	99	1	1.0	NA,0.0,NA	NA,1.0,0.0	-0.5
5324	"ENSG00000057935.14"	"MTA3"	chr2	+	42704193	42704318	42704196	42704318	42697775	42697834	5324	0,0,0	0,0,1	0,1,0	0,0,0	102	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
5356	"ENSG00000160691.19"	"SHC1"	chr1	-	154965945	154966080	154965945	154966077	154966161	154966231	5356	0,2,1	0,0,1	0,0,0	0,2,0	102	99	1	1.0	NA,1.0,0.493	NA,0.0,NA	0.746
5359	"ENSG00000142102.16"	"PGGHG"	chr11	+	293593	293727	293669	293727	293365	293502	5359	1,5,5	2,1,0	1,0,0	0,0,0	175	99	1	1.0	0.22,0.739,1.0	1.0,NA,NA	-0.347
5364	"ENSG00000168071.22"	"CCDC88B"	chr11	+	64342501	64342680	64342521	64342680	64342293	64342375	5364	0,1,1	4,8,2	0,0,0	0,2,0	119	99	1	1.0	0.0,0.094,0.294	NA,0.0,NA	0.129
5378	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1743331	1743476	1743334	1743476	1729486	1729578	5378	1,2,3	0,4,3	0,0,0	0,0,1	102	99	1	1.0	1.0,0.327,0.493	NA,NA,0.0	0.607
5383	"ENSG00000163463.13"	"KRTCAP2"	chr1	-	155169790	155172489	155169790	155169857	155172564	155172892	5383	2,7,9	2,3,4	2,0,5	0,0,0	2731	99	1	1.0	0.035,0.078,0.075	1.0,NA,1.0	-0.937
5418	"ENSG00000133313.15"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74496306	74496431	5418	0,1,1	0,0,1	2,0,2	0,0,0	154	99	1	1.0	NA,1.0,0.391	1.0,NA,1.0	-0.304
5429	"ENSG00000180891.13"	"CUEDC1"	chr17	-	57862975	57863357	57862975	57863285	57866473	57866544	5429	0,0,1	0,0,4	0,0,0	0,0,2	171	99	1	1.0	NA,NA,0.126	NA,NA,0.0	0.126
5441	"ENSG00000164548.12"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23531788	23531981	5441	0,0,18	0,0,2	1,1,2	0,0,0	691	99	1	1.0	NA,NA,0.563	1.0,1.0,1.0	-0.437
5446	"ENSG00000145901.16"	"TNIP1"	chr5	-	151029948	151030747	151029948	151030673	151032286	151032383	5446	2,7,7	0,0,1	1,2,2	0,0,0	173	99	1	1.0	1.0,1.0,0.8	1.0,1.0,1.0	-0.067
5454	"ENSG00000144136.11"	"SLC20A1"	chr2	+	112658824	112659094	112658973	112659094	112657121	112657241	5454	6,14,25	0,0,1	2,0,7	0,0,0	248	99	1	1.0	1.0,1.0,0.909	1.0,NA,1.0	-0.03
5489	"ENSG00000117360.13"	"PRPF3"	chr1	+	150344375	150344547	150344433	150344547	150344161	150344261	5489	0,0,1	0,6,2	0,0,0	2,0,2	157	99	1	1.0	NA,0.0,0.24	0.0,NA,0.0	0.12
5495	"ENSG00000204628.12"	"RACK1"	chr5	-	181241491	181241639	181241491	181241563	181242173	181242345	5495	3,7,16	0,0,1	8,6,27	0,0,0	175	99	1	1.0	1.0,1.0,0.901	1.0,1.0,1.0	-0.033
5498	"ENSG00000077254.14"	"USP33"	chr1	-	77721830	77721925	77721830	77721901	77722023	77722196	5498	2,0,0	0,2,0	0,0,1	0,0,0	123	99	1	1.0	1.0,0.0,NA	NA,NA,1.0	-0.5
5502	"ENSG00000187049.11"	"TMEM216"	chr11	+	61397727	61397975	61397773	61397975	61393883	61393976	5502	0,0,0	0,0,1	0,2,0	0,0,0	145	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
5537	"ENSG00000141349.10"	"G6PC3"	chr17	+	44074968	44075451	44075309	44075451	44074679	44074770	5537	0,0,1	0,2,0	2,0,1	0,0,0	440	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
5540	"ENSG00000116754.14"	"SRSF11"	chr1	+	70249930	70250047	70249951	70250047	70246817	70246907	5540	0,0,2	6,10,2	0,0,0	7,0,5	120	99	1	1.0	0.0,0.0,0.452	0.0,NA,0.0	0.151
5560	"ENSG00000147140.17"	"NONO"	chrX	+	71297587	71298508	71297835	71298508	71297376	71297461	5560	0,1,2	4,3,1	0,0,0	1,8,3	347	99	1	1.0	0.0,0.087,0.363	0.0,0.0,0.0	0.15
5568	"ENSG00000154429.11"	"CCSAP"	chr1	-	229326737	229327558	229326737	229327006	229342098	229342513	5568	0,0,1	0,0,0	0,0,0	2,0,0	651	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5573	"ENSG00000139546.12"	"TARBP2"	chr12	+	53504611	53504815	53504697	53504815	53504396	53504469	5573	0,0,0	0,0,2	1,0,0	0,2,0	185	99	1	1.0	NA,NA,0.0	1.0,0.0,NA	-0.5
5577	"ENSG00000109320.14"	"NFKB1"	chr4	+	102533844	102533885	102533847	102533885	102529835	102529914	5577	0,0,0	0,3,2	0,0,1	0,0,0	102	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
5581	"ENSG00000082898.19"	"XPO1"	chr2	-	61488587	61488932	61488587	61488771	61490641	61490776	5581	0,4,1	1,4,4	2,0,0	0,2,2	260	99	0.432992524194	1.0	0.0,0.276,0.087	1.0,0.0,0.0	-0.212
5612	"ENSG00000188529.15"	"SRSF10"	chr1	-	23971572	23971626	23971572	23971623	23971849	23972012	5612	2,2,2	0,0,3	0,0,1	0,0,0	102	99	1	1.0	1.0,1.0,0.393	NA,NA,1.0	-0.202
5631	"ENSG00000112855.17"	"HARS2"	chr5	+	140693490	140693665	140693590	140693665	140691606	140691756	5631	0,2,2	0,1,2	0,0,0	0,0,2	199	99	1	1.0	NA,0.499,0.332	NA,NA,0.0	0.415
5647	"ENSG00000071127.18"	"WDR1"	chr4	-	10078890	10079039	10078890	10079001	10081356	10081444	5647	0,1,0	2,3,3	0,0,0	2,0,1	137	99	1	1.0	0.0,0.194,0.0	0.0,NA,0.0	0.065
5649	"ENSG00000071127.18"	"WDR1"	chr4	-	10088292	10088532	10088292	10088373	10088663	10088741	5649	0,0,0	0,3,2	0,0,1	0,1,1	258	99	1	1.0	NA,0.0,0.0	NA,0.0,0.277	-0.139
5679	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161209856	161210188	161210110	161210188	161209482	161209595	5679	0,2,0	0,0,0	1,0,0	2,0,0	353	99	1	1.0	NA,1.0,NA	0.123,NA,NA	0.877
5685	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161212587	161213182	161213089	161213182	161212350	161212480	5685	0,2,0	0,0,0	2,0,0	0,2,0	601	99	1	1.0	NA,1.0,NA	1.0,0.0,NA	0.5
5687	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161212591	161213182	161213089	161213182	161212350	161212480	5687	0,2,0	0,0,0	2,0,0	0,2,0	597	99	1	1.0	NA,1.0,NA	1.0,0.0,NA	0.5
5732	"ENSG00000102575.14"	"ACP5"	chr19	-	11578584	11578764	11578584	11578657	11578843	11578961	5732	0,2,0	0,0,1	0,0,0	0,0,2	206	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
5741	"ENSG00000064545.15"	"TMEM161A"	chr19	-	19133129	19133306	19133129	19133210	19134783	19134887	5741	0,0,4	0,0,0	0,0,0	1,0,0	195	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5786	"ENSG00000109332.20"	"UBE2D3"	chr4	-	102826484	102826844	102826484	102826636	102827591	102827948	5786	1,2,2	0,1,0	0,1,1	0,0,2	307	99	1	1.0	1.0,0.392,1.0	NA,1.0,0.139	0.228
5795	"ENSG00000204842.18"	"ATXN2"	chr12	-	111516153	111516399	111516153	111516363	111518248	111518427	5795	0,0,2	0,1,0	0,0,0	1,0,1	135	99	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
5839	"ENSG00000198677.13"	"SKIC3"	chr5	-	95506933	95507011	95506933	95506992	95509593	95509687	5839	0,0,1	0,0,0	0,0,0	1,0,0	118	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5863	"ENSG00000105223.21"	"PLD3"	chr19	+	40366383	40366510	40366418	40366510	40365717	40365930	5863	0,0,0	0,0,1	0,0,2	0,1,0	134	99	1	1.0	NA,NA,0.0	NA,0.0,1.0	-0.5
5869	"ENSG00000122483.18"	"CCDC18"	chr1	+	93214742	93214966	93214745	93214966	93212100	93212261	5869	0,0,0	0,1,0	0,0,1	0,0,0	102	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
5875	"ENSG00000206503.14"	"HLA-A"	chr6	+	29944465	29944634	29944499	29944634	29944121	29944397	5875	0,0,0	1,3,25	1,0,0	16,8,17	133	99	1	1.0	0.0,0.0,0.0	0.044,0.0,0.0	-0.015
