ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
32310	"ENSG00000110619.18"	"CARS1"	chr11	-	3040447	3040581	3039834	3039931	3040895	3040984	32310	0,0,1	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.333	0.0,NA,NA	0.333
32320	"ENSG00000242372.9"	"EIF6"	chr20	-	35279565	35279747	35278906	35279206	35279941	35280118	32320	1,5,2	0,0,0	2,3,6	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.5,1.0,1.0	0.167
32321	"ENSG00000242372.9"	"EIF6"	chr20	-	35280653	35280829	35279941	35280118	35284175	35284261	32321	0,0,1	0,0,1	1,1,8	0,0,0	198	99	1	1.0	NA,NA,0.333	1.0,1.0,1.0	-0.667
32339	"ENSG00000002834.19"	"LASP1"	chr17	+	38890419	38890504	38878085	38878180	38898411	38898519	32339	3,1,12	0,0,0	0,2,2	1,0,0	184	99	1	1.0	1.0,1.0,1.0	0.0,1.0,1.0	0.333
32425	"ENSG00000154237.13"	"LRRK1"	chr15	+	101067239	101067387	101066639	101066741	101068670	101078254	32425	0,0,4	0,1,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,0.667	0.0,NA,NA	0.334
32435	"ENSG00000078246.17"	"TULP3"	chr12	+	2920762	2920922	2909528	2909580	2922261	2922402	32435	3,0,2	0,0,2	0,2,0	0,0,0	198	99	1	1.0	1.0,NA,0.333	NA,1.0,NA	-0.334
32442	"ENSG00000117410.14"	"ATP6V0B"	chr1	+	43975799	43975848	43974943	43975107	43976089	43976173	32442	2,3,4	0,0,0	0,1,0	0,0,1	148	99	1	1.0	1.0,1.0,1.0	NA,1.0,0.0	0.5
32477	"ENSG00000177628.16"	"GBA1"	chr1	-	155240176	155240299	155239959	155240077	155240629	155240717	32477	0,2,0	0,0,2	0,0,0	0,2,0	198	99	1	1.0	NA,1.0,0.0	NA,0.0,NA	0.5
32512	"ENSG00000125447.18"	"GGA3"	chr17	-	75244618	75244717	75243446	75243570	75246508	75246584	32512	2,13,10	0,0,0	0,0,0	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
32528	"ENSG00000145012.15"	"LPP"	chr3	+	188225404	188225527	188153874	188154021	188406111	188406260	32528	1,2,1	0,1,0	1,0,0	0,0,0	198	99	1	1.0	1.0,0.5,1.0	1.0,NA,NA	-0.167
32530	"ENSG00000145012.15"	"LPP"	chr3	+	188225404	188225527	188208199	188208318	188406111	188406260	32530	2,2,1	2,0,0	1,0,0	0,0,0	198	99	1	1.0	0.333,1.0,1.0	1.0,NA,NA	-0.222
32535	"ENSG00000145012.15"	"LPP"	chr3	+	188341662	188341719	188225404	188225527	188406111	188406313	32535	0,0,1	1,3,3	0,0,0	1,0,0	156	99	1	1.0	0.0,0.0,0.175	0.0,NA,NA	0.058
32593	"ENSG00000213064.10"	"SFT2D2"	chr1	+	168229601	168229712	168225937	168226142	168231513	168231600	32593	0,0,2	3,1,11	0,0,0	1,0,2	198	99	1	1.0	0.0,0.0,0.083	0.0,NA,0.0	0.028
32616	"ENSG00000064012.24"	"CASP8"	chr2	+	201274888	201274953	201272897	201272942	201276826	201276968	32616	3,2,2	0,0,1	0,0,1	0,0,0	164	99	1	1.0	1.0,1.0,0.547	NA,NA,1.0	-0.151
32680	"ENSG00000144036.16"	"EXOC6B"	chr2	-	72731154	72731245	72731006	72731052	72733070	72733118	32680	0,0,0	0,0,1	1,0,0	0,0,0	190	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
32684	"ENSG00000107625.14"	"DDX50"	chr10	+	68914058	68914204	68913390	68913576	68919831	68919981	32684	0,0,2	0,0,1	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.5	NA,NA,1.0	-0.5
32708	"ENSG00000184588.18"	"PDE4B"	chr1	+	66368786	66368969	66367942	66368065	66372312	66372738	32708	0,1,4	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
32759	"ENSG00000121406.9"	"ZNF549"	chr19	+	57531069	57531108	57527355	57527606	57535143	57535270	32759	0,0,1	0,0,0	2,0,0	0,2,0	138	99	1	1.0	NA,NA,1.0	1.0,0.0,NA	0.5
32765	"ENSG00000070831.18"	"CDC42"	chr1	+	22074093	22074219	22052626	22052742	22078428	22078583	32765	0,0,0	1,1,2	1,0,0	1,0,2	198	99	1	1.0	0.0,0.0,0.0	0.333,NA,0.0	-0.167
32802	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35447045	35447233	35444160	35444303	35448172	35448332	32802	0,1,1	0,0,3	0,0,0	0,0,3	198	99	1	1.0	NA,1.0,0.143	NA,NA,0.0	0.572
32840	"ENSG00000108559.13"	"NUP88"	chr17	-	5404098	5404246	5399551	5399650	5405056	5405243	32840	0,1,3	0,0,0	0,0,0	0,6,0	198	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
32844	"ENSG00000108559.13"	"NUP88"	chr17	-	5418014	5418141	5416512	5416682	5419353	5419685	32844	0,1,0	0,2,7	0,0,1	0,0,0	198	99	1	1.0	NA,0.2,0.0	NA,NA,1.0	-0.9
32887	"ENSG00000136052.10"	"SLC41A2"	chr12	-	104931631	104931791	104928299	104928694	104958087	104958288	32887	0,1,0	1,0,0	0,0,0	1,0,0	198	99	1	1.0	0.0,1.0,NA	0.0,NA,NA	0.5
32903	"ENSG00000183386.10"	"FHL3"	chr1	-	37999256	37999432	37998717	37999148	38005356	38005514	32903	0,0,0	0,1,0	0,1,3	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,1.0,1.0	-1.0
32904	"ENSG00000235385.3"	"LINC02154"	chrX	-	13287428	13287564	13266047	13267335	13303319	13303409	32904	0,2,0	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
32927	"ENSG00000181090.21"	"EHMT1"	chr9	+	137710966	137711030	137618991	137619049	137716625	137716953	32927	1,0,3	0,0,0	0,0,0	0,6,0	163	99	1	1.0	1.0,NA,1.0	NA,0.0,NA	1.0
32928	"ENSG00000181090.21"	"EHMT1"	chr9	+	137752330	137752408	137743901	137744090	137754170	137754221	32928	4,0,0	2,1,0	0,0,1	0,0,0	177	99	1	1.0	0.528,0.0,NA	NA,NA,1.0	-0.736
32929	"ENSG00000181090.21"	"EHMT1"	chr9	+	137775108	137775252	137762674	137762820	137776617	137776840	32929	3,8,2	0,0,1	1,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.5	1.0,NA,NA	-0.167
32935	"ENSG00000188739.15"	"RBM34"	chr1	-	235152705	235152765	235148403	235148447	235154880	235155112	32935	0,0,1	0,0,0	0,0,0	1,0,0	159	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
32943	"ENSG00000162613.18"	"FUBP1"	chr1	-	77969021	77969084	77968164	77968203	77969924	77970015	32943	4,0,1	0,4,5	0,0,0	0,1,0	162	99	1	1.0	1.0,0.0,0.109	NA,0.0,NA	0.37
33061	"ENSG00000187514.17"	"PTMA"	chr2	+	231711886	231711983	231711347	231711419	231712442	231712516	33061	5,11,15	0,0,1	16,2,18	1,0,0	196	99	1	1.0	1.0,1.0,0.883	0.89,1.0,1.0	-0.002
33062	"ENSG00000187514.17"	"PTMA"	chr2	+	231711889	231711983	231711347	231711419	231712442	231712516	33062	14,9,18	0,0,1	21,7,29	1,0,0	193	99	1	1.0	1.0,1.0,0.902	0.915,1.0,1.0	-0.004
33072	"ENSG00000077684.16"	"JADE1"	chr4	+	128816366	128816463	128809843	128809877	128831732	128831810	33072	0,0,1	0,0,3	0,0,0	0,0,1	196	99	1	1.0	NA,NA,0.144	NA,NA,0.0	0.144
33085	"ENSG00000010610.10"	"CD4"	chr12	+	6800071	6800187	6789488	6789662	6814141	6814300	33085	1,6,5	0,0,3	2,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.455	1.0,NA,NA	-0.182
33104	"ENSG00000114391.14"	"RPL24"	chr3	-	101682428	101682492	101681090	101681215	101682770	101682907	33104	1,10,10	0,0,1	7,4,2	0,0,0	163	99	1	1.0	1.0,1.0,0.859	1.0,1.0,1.0	-0.047
33140	"ENSG00000148308.18"	"GTF3C5"	chr9	+	133054943	133054964	133054711	133054809	133056011	133056094	33140	1,0,2	0,0,1	0,0,0	0,0,2	120	99	1	1.0	1.0,NA,0.623	NA,NA,0.0	0.811
33194	"ENSG00000167397.15"	"VKORC1"	chr16	-	31093311	31093421	31090853	31091342	31094556	31094797	33194	0,1,1	3,0,0	7,4,3	0,0,0	198	99	0.0511211416713	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
33196	"ENSG00000167397.15"	"VKORC1"	chr16	-	31093311	31093482	31090841	31091342	31094556	31094760	33196	0,0,1	3,0,0	6,4,3	0,0,0	198	99	1	1.0	0.0,NA,1.0	1.0,1.0,1.0	-0.5
33207	"ENSG00000196187.12"	"TMEM63A"	chr1	-	225848896	225849012	225848491	225848554	225849911	225850079	33207	3,6,26	0,0,0	1,0,0	2,0,0	198	99	1	1.0	1.0,1.0,1.0	0.2,NA,NA	0.8
33208	"ENSG00000196187.12"	"TMEM63A"	chr1	-	225879219	225879410	225877394	225877594	225882303	225882380	33208	1,3,3	0,1,0	1,0,1	0,0,0	198	99	1	1.0	1.0,0.6,1.0	1.0,NA,1.0	-0.133
33301	"ENSG00000124831.20"	"LRRFIP1"	chr2	+	237751199	237751271	237749198	237749324	237753308	237753479	33301	0,0,0	0,3,6	0,0,1	0,0,0	171	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
33305	"ENSG00000291289.1"	"ENSG00000291289"	chr12	+	9513559	9513634	9512755	9512986	9517058	9517119	33305	0,0,7	0,1,2	1,0,0	0,0,0	174	99	1	1.0	NA,0.0,0.666	1.0,NA,NA	-0.667
33511	"ENSG00000114670.14"	"NEK11"	chr3	+	131027929	131028002	131026876	131027006	131029612	131029878	33511	0,0,0	0,2,0	0,0,2	0,0,0	172	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
33621	"ENSG00000059588.10"	"TARBP1"	chr1	-	234400852	234400948	234398381	234398553	234401180	234401262	33621	1,0,0	0,0,4	0,0,0	0,1,0	195	99	1	1.0	1.0,NA,0.0	NA,0.0,NA	0.5
33623	"ENSG00000059588.10"	"TARBP1"	chr1	-	234427316	234427388	234425672	234425793	234427575	234427766	33623	0,0,4	0,1,1	0,0,1	0,0,0	171	99	1	1.0	NA,0.0,0.698	NA,NA,1.0	-0.651
33624	"ENSG00000144711.17"	"IQSEC1"	chr3	-	12902772	12902822	12897042	12901522	12908348	12908525	33624	0,0,0	0,2,3	0,0,1	0,0,0	149	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
33677	"ENSG00000105341.19"	"DMAC2"	chr19	-	41436391	41436472	41433439	41433673	41438217	41438414	33677	0,0,0	0,0,1	0,0,1	0,0,0	180	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
33751	"ENSG00000116977.19"	"LGALS8"	chr1	+	236542914	236543040	236542760	236542787	236543559	236543648	33751	0,0,0	0,0,1	2,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
33753	"ENSG00000172795.17"	"DCP2"	chr5	+	112993105	112993173	112992671	112992770	113001083	113001236	33753	0,0,1	0,2,1	0,0,0	2,0,0	167	99	1	1.0	NA,0.0,0.372	0.0,NA,NA	0.186
33756	"ENSG00000174842.17"	"GLMN"	chr1	-	92264553	92264638	92263622	92263732	92266418	92266492	33756	0,0,1	0,0,0	0,0,0	0,2,0	184	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
33788	"ENSG00000066855.16"	"MTFR1"	chr8	+	65682352	65682451	65669872	65670018	65693643	65693759	33788	0,0,2	0,0,1	0,0,0	2,0,0	198	99	1	1.0	NA,NA,0.5	0.0,NA,NA	0.5
33990	"ENSG00000203667.10"	"COX20"	chr1	+	244841943	244842058	244835657	244835756	244842194	244842258	33990	0,0,0	0,1,0	0,2,3	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,1.0,1.0	-1.0
34034	"ENSG00000151135.10"	"TMEM263"	chr12	+	106957081	106957149	106955827	106956065	106967110	106967180	34034	0,0,1	0,0,2	0,0,0	0,4,0	167	99	1	1.0	NA,NA,0.229	NA,0.0,NA	0.229
34044	"ENSG00000115524.17"	"SF3B1"	chr2	-	197418895	197419640	197418508	197418588	197420427	197420542	34044	0,1,0	2,0,1	0,0,0	0,1,3	198	99	1	1.0	0.0,1.0,0.0	NA,0.0,0.0	0.333
34060	"ENSG00000136754.18"	"ABI1"	chr10	-	26771074	26771089	26770244	26770345	26777064	26777241	34060	0,0,1	0,0,2	0,0,0	3,0,0	114	99	1	1.0	NA,NA,0.303	0.0,NA,NA	0.303
34128	"ENSG00000204580.14"	"DDR1"	chr6	+	30880897	30881125	30876420	30876559	30888687	30888814	34128	0,0,0	0,0,2	2,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
34136	"ENSG00000204580.14"	"DDR1"	chr6	+	30884537	30884710	30883084	30883165	30888687	30888814	34136	0,1,0	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
34188	"ENSG00000116350.18"	"SRSF4"	chr1	-	29150102	29150192	29147742	29149226	29154695	29154910	34188	1,5,5	0,0,2	3,0,1	0,0,0	189	99	1	1.0	1.0,1.0,0.567	1.0,NA,1.0	-0.144
34304	"ENSG00000122359.18"	"ANXA11"	chr10	-	80156377	80156498	80155639	80155912	80157640	80157763	34304	2,0,0	2,0,1	0,0,0	1,1,0	198	99	1	1.0	0.333,NA,0.0	0.0,0.0,NA	0.167
34307	"ENSG00000122359.18"	"ANXA11"	chr10	-	80176106	80176155	80172806	80172869	80205342	80205537	34307	1,3,2	0,1,0	0,0,3	0,0,0	148	99	1	1.0	1.0,0.667,1.0	NA,NA,1.0	-0.111
34308	"ENSG00000122359.18"	"ANXA11"	chr10	-	80180940	80181136	80176106	80176155	80205342	80205572	34308	0,0,1	1,3,1	0,0,2	0,0,2	198	99	1	1.0	0.0,0.0,0.333	NA,NA,0.333	-0.222
34309	"ENSG00000122359.18"	"ANXA11"	chr10	-	80180940	80181455	80176106	80176155	80205342	80205522	34309	0,0,1	1,3,1	0,0,2	0,0,2	198	99	1	1.0	0.0,0.0,0.333	NA,NA,0.333	-0.222
34316	"ENSG00000136193.17"	"SCRN1"	chr7	-	29968908	29969068	29955178	29955360	29989641	29989730	34316	0,2,4	0,0,1	0,0,3	0,0,0	198	99	1	1.0	NA,1.0,0.667	NA,NA,1.0	-0.166
34319	"ENSG00000119787.14"	"ATL2"	chr2	-	38343267	38343512	38318834	38319019	38354066	38354177	34319	0,2,2	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
34333	"ENSG00000143418.20"	"CERS2"	chr1	-	150968917	150969091	150968394	150968512	150974618	150974835	34333	2,2,0	0,0,0	0,1,3	2,0,0	198	99	1	1.0	1.0,1.0,NA	0.0,1.0,1.0	0.333
34334	"ENSG00000143418.20"	"CERS2"	chr1	-	150968917	150969131	150968394	150968512	150974618	150974826	34334	0,2,0	0,0,0	0,1,2	2,0,0	198	99	1	1.0	NA,1.0,NA	0.0,1.0,1.0	0.333
34369	"ENSG00000168397.17"	"ATG4B"	chr2	+	241653306	241653369	241651263	241651335	241653511	241653524	34369	0,0,0	1,0,1	2,0,0	0,0,0	162	99	1	1.0	0.0,NA,0.0	1.0,NA,NA	-1.0
34373	"ENSG00000168397.17"	"ATG4B"	chr2	+	241659107	241659187	241655270	241655343	241666644	241666769	34373	0,1,1	0,1,0	2,0,0	0,0,0	179	99	1	1.0	NA,0.356,1.0	1.0,NA,NA	-0.322
34399	"ENSG00000130508.11"	"PXDN"	chr2	-	1687631	1687703	1684079	1684151	1691927	1691999	34399	0,0,0	0,0,1	2,0,0	0,0,0	171	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
34434	"ENSG00000171853.16"	"TRAPPC12"	chr2	+	3421699	3421786	3401776	3401893	3421880	3421970	34434	0,1,0	0,3,2	0,0,0	3,0,0	186	99	1	1.0	NA,0.151,0.0	0.0,NA,NA	0.075
34479	"ENSG00000135541.22"	"AHI1"	chr6	-	135495813	135495898	135492227	135492291	135497187	135497249	34479	0,0,1	0,0,1	0,0,1	0,0,0	184	99	1	1.0	NA,NA,0.35	NA,NA,1.0	-0.65
34499	"ENSG00000185418.16"	"TARS3"	chr15	-	101714839	101714963	101711879	101712001	101721125	101721322	34499	0,0,0	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
34658	"ENSG00000155506.19"	"LARP1"	chr5	+	154793799	154794000	154793594	154793723	154794099	154794195	34658	1,2,1	2,0,0	1,0,2	0,0,0	198	99	1	1.0	0.2,1.0,1.0	1.0,NA,1.0	-0.267
34679	"ENSG00000153898.13"	"MCOLN2"	chr1	-	84971935	84972034	84965548	84965708	84996795	84997113	34679	0,2,1	4,2,11	1,0,0	10,0,0	198	99	1	1.0	0.0,0.333,0.043	0.048,NA,NA	0.077
34690	"ENSG00000146376.11"	"ARHGAP18"	chr6	-	129605876	129605959	129600641	129600848	129607892	129608052	34690	0,0,0	0,0,1	0,0,2	0,0,0	182	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
34717	"ENSG00000196141.14"	"SPATS2L"	chr2	+	200439121	200439328	200419249	200419496	200440648	200440784	34717	0,0,0	0,0,1	0,2,0	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
34722	"ENSG00000111653.20"	"ING4"	chr12	-	6655637	6655913	6653229	6653396	6656726	6656798	34722	0,2,0	0,1,1	1,0,0	0,0,0	198	99	1	1.0	NA,0.5,0.0	1.0,NA,NA	-0.75
34758	"ENSG00000104824.18"	"HNRNPL"	chr19	-	38841612	38841682	38840487	38840559	38843841	38843914	34758	0,1,0	1,0,1	0,0,0	4,2,2	169	99	1	1.0	0.0,1.0,0.0	0.0,0.0,0.0	0.333
34771	"ENSG00000169016.17"	"E2F6"	chr2	-	11457178	11457233	11453581	11453798	11465771	11466103	34771	2,0,0	0,0,0	0,0,0	0,1,0	154	99	1	1.0	1.0,NA,NA	NA,0.0,NA	1.0
34792	"ENSG00000124786.13"	"SLC35B3"	chr6	-	8434384	8434430	8429863	8430157	8435227	8435561	34792	0,0,1	0,0,0	0,0,1	0,0,4	145	99	1	1.0	NA,NA,1.0	NA,NA,0.146	0.854
34793	"ENSG00000124786.13"	"SLC35B3"	chr6	-	8434384	8434430	8429863	8430157	8435342	8435545	34793	0,0,0	2,0,0	0,0,2	0,0,0	145	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
34794	"ENSG00000134186.12"	"PRPF38B"	chr1	+	108693589	108693642	108692326	108692867	108695701	108695770	34794	0,2,1	0,0,3	4,0,0	0,0,0	152	99	1	1.0	NA,1.0,0.178	1.0,NA,NA	-0.411
34864	"ENSG00000259112.2"	"NDUFC2-KCTD14"	chr11	-	78072997	78073141	78038663	78038758	78079578	78079773	34864	0,0,1	2,0,0	0,0,2	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
34926	"ENSG00000135926.15"	"TMBIM1"	chr2	-	218285762	218285934	218281939	218282181	218292465	218292535	34926	1,0,0	4,0,0	0,0,0	2,0,3	198	99	1	1.0	0.111,NA,NA	0.0,NA,0.0	0.111
34929	"ENSG00000135926.15"	"TMBIM1"	chr2	-	218285762	218285938	218281939	218282181	218292465	218292529	34929	2,0,0	4,0,0	0,0,0	2,0,3	198	99	1	1.0	0.2,NA,NA	0.0,NA,0.0	0.2
34985	"ENSG00000198399.16"	"ITSN2"	chr2	-	24206243	24206275	24205213	24205297	24208236	24208316	34985	0,0,2	0,3,0	0,0,0	8,0,0	131	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
35030	"ENSG00000100023.20"	"PPIL2"	chr22	+	21685637	21685726	21684752	21684913	21686482	21686558	35030	1,0,0	0,1,7	0,0,0	1,0,0	188	99	1	1.0	1.0,0.0,0.0	0.0,NA,NA	0.333
35036	"ENSG00000134744.14"	"TUT4"	chr1	-	52525562	52526373	52514777	52516054	52552930	52552994	35036	2,2,10	0,0,1	1,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.833	1.0,NA,NA	-0.056
35145	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70085815	70085903	70085546	70085624	70086123	70086273	35145	0,0,0	0,0,1	6,0,0	0,0,0	187	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
35266	"ENSG00000138002.16"	"IFT172"	chr2	-	27445552	27445629	27445443	27445449	27445744	27445843	35266	0,0,0	0,0,1	0,0,1	0,0,0	176	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
35327	"ENSG00000163811.12"	"WDR43"	chr2	+	28917892	28917995	28914068	28914208	28922918	28922983	35327	0,1,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
35561	"ENSG00000171055.15"	"FEZ2"	chr2	-	36583352	36583469	36581289	36581431	36590902	36591011	35561	0,3,4	0,0,1	0,0,2	0,0,0	198	99	1	1.0	NA,1.0,0.667	NA,NA,1.0	-0.166
35667	"ENSG00000233452.9"	"STXBP5-AS1"	chr6	-	147108471	147108610	147074804	147074847	147119416	147119477	35667	0,0,0	0,1,0	0,4,0	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
35710	"ENSG00000143549.22"	"TPM3"	chr1	-	154169304	154169383	154156968	154157721	154170399	154170469	35710	0,0,0	4,4,3	0,0,2	2,0,4	178	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.218	-0.109
35713	"ENSG00000143549.22"	"TPM3"	chr1	-	154172028	154172104	154171412	154171488	154172907	154172978	35713	0,2,4	0,0,0	3,1,5	0,1,0	175	99	1	1.0	NA,1.0,1.0	1.0,0.361,1.0	0.213
35791	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50294718	50294778	50289516	50290597	50307552	50307603	35791	1,1,2	0,0,1	4,0,2	0,0,0	159	99	1	1.0	1.0,1.0,0.555	1.0,NA,1.0	-0.148
35792	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50294725	50294778	50289516	50290597	50307552	50307627	35792	0,2,4	0,0,1	4,0,0	0,0,0	152	99	1	1.0	NA,1.0,0.723	1.0,NA,NA	-0.139
35805	"ENSG00000224078.15"	"SNHG14"	chr15	+	25064714	25064855	25061949	25062088	25070119	25070259	35805	2,2,1	0,1,0	2,0,0	0,0,0	198	99	1	1.0	1.0,0.5,1.0	1.0,NA,NA	-0.167
35854	"ENSG00000115970.19"	"THADA"	chr2	-	43556344	43556555	43552067	43552339	43560233	43560385	35854	0,4,6	0,0,0	0,4,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,1.0,NA	0.5
35901	"ENSG00000023171.20"	"GRAMD1B"	chr11	+	123480815	123480893	123430268	123431166	123577366	123577577	35901	2,10,18	0,0,1	1,0,6	0,0,0	177	99	1	1.0	1.0,1.0,0.91	1.0,NA,1.0	-0.03
35903	"ENSG00000023171.20"	"GRAMD1B"	chr11	+	123594734	123594838	123594081	123594166	123595941	123596037	35903	1,5,6	0,0,0	0,0,0	0,0,1	198	99	1	1.0	1.0,1.0,1.0	NA,NA,0.0	1.0
35944	"ENSG00000105856.14"	"HBP1"	chr7	+	107174447	107174745	107168989	107169027	107179878	107180062	35944	0,0,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
35955	"ENSG00000185900.11"	"POMK"	chr8	+	43102504	43102600	43097523	43097615	43103527	43103830	35955	0,7,0	1,0,0	0,0,1	0,0,0	195	99	1	1.0	0.0,1.0,NA	NA,NA,1.0	-0.5
35960	"ENSG00000173846.13"	"PLK3"	chr1	+	44804649	44804779	44804338	44804501	44805265	44805379	35960	0,2,1	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.5,1.0	NA,NA,1.0	-0.25
36027	"ENSG00000099992.16"	"TBC1D10A"	chr22	-	30299443	30299551	30295736	30295843	30304530	30304630	36027	0,0,4	0,1,0	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
36028	"ENSG00000099992.16"	"TBC1D10A"	chr22	-	30304530	30304630	30299443	30299551	30326672	30326901	36028	0,0,3	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.6	1.0,NA,NA	-0.4
36058	"ENSG00000237298.11"	"TTN-AS1"	chr2	+	178542221	178542361	178523291	178523636	178571299	178571449	36058	0,1,0	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
36119	"ENSG00000160783.19"	"PMF1"	chr1	+	156225556	156225668	156213005	156213176	156232319	156232425	36119	0,0,1	0,0,1	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
36122	"ENSG00000160783.19"	"PMF1"	chr1	+	156232319	156232425	156225556	156225668	156233627	156233652	36122	0,0,2	0,0,1	0,0,3	0,0,0	198	99	1	1.0	NA,NA,0.5	NA,NA,1.0	-0.5
36244	"ENSG00000028116.18"	"VRK2"	chr2	+	58058351	58058488	58048826	58048967	58084088	58084138	36244	0,0,1	0,0,1	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
36246	"ENSG00000028116.18"	"VRK2"	chr2	+	58154753	58154802	58146315	58146474	58159348	58159871	36246	0,0,0	2,1,1	0,2,0	0,0,0	148	99	1	1.0	0.0,0.0,0.0	NA,1.0,NA	-1.0
36307	"ENSG00000243646.11"	"IL10RB"	chr21	+	33294011	33294127	33288103	33288261	33296183	33296350	36307	0,1,0	2,2,1	0,0,0	0,0,1	198	99	1	1.0	0.0,0.2,0.0	NA,NA,0.0	0.067
36337	"ENSG00000124155.19"	"PIGT"	chr20	+	45416516	45416654	45416106	45416343	45419294	45419395	36337	0,0,3	0,0,0	2,0,1	0,0,2	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.2	0.4
36341	"ENSG00000124155.19"	"PIGT"	chr20	+	45416516	45416694	45416096	45416343	45419294	45419395	36341	0,0,4	0,0,0	3,0,1	0,0,2	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.2	0.4
36344	"ENSG00000124155.19"	"PIGT"	chr20	+	45416516	45418979	45416126	45416343	45419294	45419395	36344	0,0,3	0,0,0	2,0,1	0,0,2	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.2	0.4
36373	"ENSG00000143951.16"	"WDPCP"	chr2	-	63571374	63571626	63492855	63492940	63588196	63588518	36373	0,1,1	0,4,3	0,0,0	1,0,0	198	99	1	1.0	NA,0.111,0.143	0.0,NA,NA	0.127
36443	"ENSG00000107521.21"	"HPS1"	chr10	-	98435271	98435414	98431876	98434091	98435634	98435772	36443	0,0,2	0,1,0	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
36533	"ENSG00000198380.13"	"GFPT1"	chr2	-	69370000	69370108	69363544	69363670	69374005	69374113	36533	0,0,1	0,0,1	0,1,0	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,1.0,NA	-0.667
