ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2401	"ENSG00000101265.16"	"RASSF2"	chr20	-	4787632	4787754	4787632	4787701	4788216	4788268	2401	0,2,5	0,1,0	0,0,0	1,0,0	152	99	1	1.0	NA,0.566,1.0	0.0,NA,NA	0.783
2434	"ENSG00000166946.14"	"CCNDBP1"	chr15	+	43194080	43194461	43194414	43194461	43192742	43192803	2434	0,0,2	2,0,1	0,0,0	0,0,1	433	99	1	1.0	0.0,NA,0.314	NA,NA,0.0	0.157
2439	"ENSG00000092531.10"	"SNAP23"	chr15	+	42513173	42513447	42513398	42513447	42512954	42512996	2439	1,1,6	0,1,1	0,0,1	0,0,0	324	99	1	1.0	1.0,0.234,0.647	NA,NA,1.0	-0.373
2448	"ENSG00000092529.26"	"CAPN3"	chr15	+	42410794	42411000	42410883	42411000	42410587	42410666	2448	0,0,0	0,2,4	0,0,2	0,0,0	188	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2457	"ENSG00000137804.14"	"NUSAP1"	chr15	+	41350987	41351129	41351032	41351129	41349097	41349241	2457	2,2,0	0,0,1	0,0,1	0,0,2	144	99	1	1.0	1.0,1.0,0.0	NA,NA,0.256	0.411
2458	"ENSG00000137804.14"	"NUSAP1"	chr15	+	41350990	41351129	41351032	41351129	41349097	41349241	2458	0,2,0	0,0,1	0,0,1	0,0,2	141	99	1	1.0	NA,1.0,0.0	NA,NA,0.26	0.24
2462	"ENSG00000104129.10"	"DNAJC17"	chr15	-	40776195	40776401	40776195	40776292	40776541	40776627	2462	1,0,0	0,1,2	0,0,0	0,0,1	208	99	1	1.0	1.0,0.0,0.0	NA,NA,0.0	0.333
2463	"ENSG00000140320.12"	"BAHD1"	chr15	+	40461911	40462294	40461914	40462294	40458450	40459896	2463	0,0,0	0,0,1	2,0,0	0,0,0	102	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2494	"ENSG00000198690.10"	"FAN1"	chr15	+	30925095	30925291	30925126	30925291	30922234	30922354	2494	0,0,1	0,1,0	0,0,0	0,0,1	130	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
2501	"ENSG00000115257.15"	"PCSK4"	chr19	-	1486852	1487065	1486852	1486973	1487140	1487313	2501	2,1,2	0,0,0	0,3,0	0,0,2	191	99	1	1.0	1.0,1.0,1.0	NA,1.0,0.0	0.5
2531	"ENSG00000105669.14"	"COPE"	chr19	-	18899872	18900006	18899872	18899947	18900380	18900449	2531	0,1,0	1,1,1	0,0,0	1,0,1	158	99	1	1.0	0.0,0.385,0.0	0.0,NA,0.0	0.128
2546	"ENSG00000203485.14"	"INF2"	chr14	+	104710881	104711007	104710936	104711007	104710087	104710188	2546	0,1,0	6,2,5	0,0,0	1,1,0	154	99	1	1.0	0.0,0.243,0.0	0.0,0.0,NA	0.081
2549	"ENSG00000203485.14"	"INF2"	chr14	+	104712827	104712992	104712832	104712992	104712432	104712553	2549	0,5,0	0,2,0	0,1,0	0,0,0	104	99	1	1.0	NA,0.704,NA	NA,1.0,NA	-0.296
2568	"ENSG00000075413.19"	"MARK3"	chr14	+	103490951	103492034	103491776	103492034	103480386	103480490	2568	0,0,13	0,1,0	0,0,0	0,0,2	924	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
2633	"ENSG00000187621.16"	"TCL6"	chr14	+	95668125	95669617	95669550	95669617	95663255	95665076	2633	0,1,11	0,2,6	0,0,1	0,0,0	1524	99	1	1.0	NA,0.031,0.106	NA,NA,1.0	-0.931
2634	"ENSG00000176438.13"	"SYNE3"	chr14	-	95436819	95436981	95436819	95436966	95439032	95439162	2634	0,1,0	0,0,1	1,0,0	0,0,0	114	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
2693	"ENSG00000119638.14"	"NEK9"	chr14	-	75107342	75107755	75107342	75107487	75109684	75109877	2693	0,0,0	1,0,0	0,1,0	0,0,0	367	99	1	1.0	0.0,NA,NA	NA,1.0,NA	-1.0
2709	"ENSG00000119599.17"	"DCAF4"	chr14	+	72940219	72940377	72940251	72940377	72939801	72939902	2709	0,0,4	0,0,1	1,0,0	0,0,0	131	99	1	1.0	NA,NA,0.751	1.0,NA,NA	-0.249
2717	"ENSG00000100731.16"	"PCNX1"	chr14	+	71012984	71013202	71012999	71013202	71011491	71011549	2717	0,0,8	0,0,1	0,0,2	0,0,0	114	99	1	1.0	NA,NA,0.874	NA,NA,1.0	-0.126
2728	"ENSG00000072110.16"	"ACTN1"	chr14	-	68877081	68879069	68877081	68878523	68879961	68880108	2728	1,0,0	0,0,2	2,0,3	0,0,0	645	99	1	1.0	1.0,NA,0.0	1.0,NA,1.0	-0.5
2736	"ENSG00000063245.15"	"EPN1"	chr19	+	55692950	55693037	55692953	55693037	55692685	55692796	2736	1,0,0	0,3,0	0,2,1	0,0,4	102	99	1	1.0	1.0,0.0,NA	NA,1.0,0.195	-0.098
2759	"ENSG00000140521.18"	"POLG"	chr15	-	89323403	89323552	89323403	89323511	89323814	89323901	2759	0,2,1	1,0,3	0,0,0	2,0,2	140	99	1	1.0	0.0,1.0,0.191	0.0,NA,0.0	0.397
2760	"ENSG00000140521.18"	"POLG"	chr15	-	89326911	89327079	89326911	89327063	89327166	89327349	2760	0,1,0	2,2,3	0,0,0	2,0,2	115	99	1	1.0	0.0,0.301,0.0	0.0,NA,0.0	0.1
2772	"ENSG00000020577.14"	"SAMD4A"	chr14	+	54784339	54784620	54784536	54784620	54776413	54776540	2772	0,0,0	1,0,0	1,0,0	0,1,3	296	99	1	1.0	0.0,NA,NA	1.0,0.0,0.0	-0.333
2781	"ENSG00000214900.13"	"LINC01588"	chr14	-	50010933	50011158	50010933	50011026	50039014	50039257	2781	0,1,0	2,0,0	0,0,0	0,1,0	231	99	1	1.0	0.0,1.0,NA	NA,0.0,NA	0.5
2801	"ENSG00000155660.11"	"PDIA4"	chr7	-	149005896	149006056	149005896	149006053	149008158	149008310	2801	0,0,1	0,0,0	0,0,0	2,0,0	102	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2808	"ENSG00000063046.18"	"EIF4B"	chr12	+	53021715	53021860	53021805	53021860	53019909	53020026	2808	0,0,1	1,3,5	0,0,0	0,0,2	189	99	1	1.0	0.0,0.0,0.095	NA,NA,0.0	0.032
2824	"ENSG00000023892.12"	"DEF6"	chr6	+	35312213	35312538	35312301	35312538	35310458	35310644	2824	0,0,1	0,1,0	0,0,0	1,0,0	187	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
2843	"ENSG00000141580.16"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799	2843	0,2,0	0,0,0	0,0,0	1,0,0	133	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2864	"ENSG00000198563.14"	"DDX39B"	chr6	-	31531052	31531197	31531052	31531178	31531295	31531405	2864	5,5,11	0,3,1	3,0,6	0,0,2	118	99	1	1.0	1.0,0.583,0.902	1.0,NA,0.716	-0.03
2865	"ENSG00000198563.14"	"DDX39B"	chr6	-	31538762	31538939	31538762	31538855	31539146	31539274	2865	0,1,0	4,17,17	0,0,0	11,0,4	183	99	1	1.0	0.0,0.031,0.0	0.0,NA,0.0	0.01
2886	"ENSG00000106992.19"	"AK1"	chr9	-	127868320	127868512	127868320	127868475	127871822	127871939	2886	1,3,4	0,1,0	2,0,0	0,0,1	136	99	1	1.0	1.0,0.686,1.0	1.0,NA,0.0	0.395
2982	"ENSG00000146067.17"	"FAM193B"	chr5	-	177531952	177532200	177531952	177532131	177532442	177532641	2982	1,2,4	0,0,0	0,0,0	3,0,0	168	99	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
2983	"ENSG00000146067.17"	"FAM193B"	chr5	-	177536357	177536745	177536357	177536486	177537872	177538107	2983	6,0,7	0,0,2	2,1,1	0,0,0	358	99	1	1.0	1.0,NA,0.492	1.0,1.0,1.0	-0.254
2984	"ENSG00000196923.14"	"PDLIM7"	chr5	-	177489770	177490031	177489770	177489832	177490869	177490906	2984	0,0,0	2,2,0	0,0,2	2,0,0	298	99	1	1.0	0.0,0.0,NA	0.0,NA,1.0	-0.5
3012	"ENSG00000181163.14"	"NPM1"	chr5	+	171406396	171407774	171407699	171407774	171405301	171405403	3012	0,5,4	0,2,1	0,0,2	0,0,0	1402	99	1	1.0	NA,0.15,0.22	NA,NA,1.0	-0.815
3018	"ENSG00000137221.14"	"TJAP1"	chr6	+	43502587	43503508	43503400	43503508	43502282	43502349	3018	0,0,0	0,3,1	1,1,0	1,0,2	912	99	1	1.0	NA,0.0,0.0	0.098,1.0,0.0	-0.366
3033	"ENSG00000079432.9"	"CIC"	chr19	+	42293934	42294089	42293937	42294089	42293591	42293836	3033	2,5,0	0,4,0	5,1,1	6,3,3	102	99	1	1.0	1.0,0.548,NA	0.447,0.244,0.244	0.462
3034	"ENSG00000079432.9"	"CIC"	chr19	+	42294574	42294735	42294603	42294735	42294172	42294304	3034	0,0,2	1,1,2	1,0,0	2,0,0	128	99	1	1.0	0.0,0.0,0.436	0.279,NA,NA	-0.134
3057	"ENSG00000109065.12"	"NAT9"	chr17	-	74773575	74773688	74773575	74773685	74775621	74775707	3057	1,2,2	0,4,2	0,0,1	0,0,2	102	99	1	1.0	1.0,0.327,0.493	NA,NA,0.327	0.28
3080	"ENSG00000120709.11"	"FAM53C"	chr5	+	138344824	138345609	138345395	138345609	138341808	138341866	3080	0,4,0	0,0,0	0,0,5	0,0,2	670	99	1	1.0	NA,1.0,NA	NA,NA,0.27	0.73
3087	"ENSG00000111642.16"	"CHD4"	chr12	-	6583197	6583378	6583197	6583375	6587383	6587559	3087	0,2,0	0,0,1	1,0,0	0,0,0	102	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
3119	"ENSG00000168944.17"	"CEP120"	chr5	-	123389923	123390365	123389923	123390140	123391109	123391337	3119	0,0,1	0,0,7	0,0,0	2,0,0	324	99	1	1.0	NA,NA,0.042	0.0,NA,NA	0.042
3120	"ENSG00000173575.24"	"CHD2"	chr15	+	92978147	92978383	92978233	92978383	92974878	92974950	3120	0,0,4	0,4,1	1,0,1	4,0,0	185	99	1	1.0	NA,0.0,0.682	0.118,NA,1.0	-0.218
3166	"ENSG00000123200.17"	"ZC3H13"	chr13	-	45965279	45965432	45965279	45965429	45967503	45968028	3166	0,0,3	0,1,0	0,0,1	0,0,0	102	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
3202	"ENSG00000081189.17"	"MEF2C"	chr5	-	88823734	88823930	88823734	88823927	88882954	88883184	3202	0,1,0	2,1,3	0,0,0	0,0,11	102	99	1	1.0	0.0,0.493,0.0	NA,NA,0.0	0.164
3207	"ENSG00000134516.20"	"DOCK2"	chr5	+	169681729	169681879	169681743	169681879	169674296	169674445	3207	0,0,1	5,10,39	0,0,0	7,1,2	113	99	1	1.0	0.0,0.0,0.022	0.0,0.0,0.0	0.007
3211	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73794540	73794639	73794555	73794639	73794146	73794330	3211	0,0,2	0,0,1	2,0,1	0,0,2	114	99	1	1.0	NA,NA,0.635	1.0,NA,0.303	-0.016
3217	"ENSG00000164329.15"	"TENT2"	chr5	+	79642831	79642910	79642843	79642910	79641104	79641196	3217	0,0,0	0,0,1	1,0,0	0,0,0	111	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3234	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98293404	98293515	98293407	98293515	98261485	98261569	3234	0,0,0	0,3,3	0,0,2	0,0,0	102	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
3241	"ENSG00000120708.17"	"TGFBI"	chr5	+	136054674	136054861	136054715	136054861	136053942	136054080	3241	0,0,0	1,2,14	1,0,0	4,0,0	140	99	1	1.0	0.0,0.0,0.0	0.15,NA,NA	-0.15
3268	"ENSG00000174177.13"	"CTU2"	chr16	+	88712060	88712383	88712273	88712383	88711634	88711695	3268	0,0,5	0,1,0	0,0,0	2,0,0	312	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
3284	"ENSG00000119397.19"	"CNTRL"	chr9	+	121157457	121157600	121157469	121157600	121154720	121154913	3284	0,0,0	0,1,3	0,0,2	0,0,0	111	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
3286	"ENSG00000119397.19"	"CNTRL"	chr9	+	121157739	121159019	121158854	121159019	121157469	121157600	3286	1,0,3	0,0,0	1,0,2	0,2,0	1214	99	1	1.0	1.0,NA,1.0	1.0,0.0,1.0	0.333
3288	"ENSG00000119397.19"	"CNTRL"	chr9	+	121167463	121167677	121167488	121167677	121166106	121166180	3288	0,0,0	0,1,1	0,0,1	1,0,1	124	99	1	1.0	NA,0.0,0.0	0.0,NA,0.444	-0.222
3340	"ENSG00000198836.11"	"OPA1"	chr3	+	193618702	193618936	193618868	193618936	193617783	193617837	3340	0,0,5	0,1,0	0,0,0	0,1,1	265	99	1	1.0	NA,0.0,1.0	NA,0.0,0.0	0.5
3342	"ENSG00000082213.18"	"C5orf22"	chr5	+	31538259	31538689	31538483	31538689	31535743	31535893	3342	0,0,0	0,0,1	0,0,2	0,0,0	323	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3343	"ENSG00000163626.17"	"COX18"	chr4	-	73064777	73064902	73064777	73064899	73065249	73065413	3343	0,0,1	0,0,0	0,0,0	2,0,0	102	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3344	"ENSG00000137265.16"	"IRF4"	chr6	+	397107	397252	397110	397252	395846	395935	3344	2,7,1	0,0,0	4,4,0	1,1,0	102	99	1	1.0	1.0,1.0,1.0	0.795,0.795,NA	0.205
3397	"ENSG00000182979.18"	"MTA1"	chr14	+	105464415	105464567	105464462	105464567	105464031	105464147	3397	0,2,3	0,0,3	0,0,3	0,0,3	146	99	1	1.0	NA,1.0,0.404	NA,NA,0.404	0.298
3415	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447039	136446854	136447015	136447226	136447364	3415	0,0,0	0,0,1	1,0,0	0,0,0	123	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3417	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1393395	1393460	3417	2,10,46	0,0,0	7,1,14	1,0,2	2037	99	0.00178609218425	0.25234931003189287	1.0,1.0,1.0	0.254,1.0,0.254	0.497
3421	"ENSG00000160679.14"	"CHTOP"	chr1	+	153642242	153642429	153642245	153642429	153638294	153638448	3421	0,0,0	1,2,0	0,0,3	0,0,0	102	99	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
3430	"ENSG00000197858.12"	"GPAA1"	chr8	+	144084133	144084330	144084285	144084330	144083938	144084040	3430	0,0,1	0,0,0	0,0,0	0,0,2	251	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3525	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134208863	134209206	134208863	134208951	134209312	134209477	3525	0,0,0	0,0,1	0,0,1	0,0,0	354	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3548	"ENSG00000204574.14"	"ABCF1"	chr6	+	30578072	30578202	30578075	30578202	30577817	30577913	3548	1,0,4	1,2,1	0,2,6	0,0,2	102	99	1	1.0	0.493,0.0,0.795	NA,1.0,0.744	-0.443
3561	"ENSG00000079134.13"	"THOC1"	chr18	-	224083	224200	224083	224179	224923	224994	3561	0,1,0	0,0,1	0,0,0	1,0,0	120	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
3566	"ENSG00000121210.16"	"TMEM131L"	chr4	+	153584834	153584931	153584837	153584931	153583563	153583672	3566	0,0,1	1,1,0	0,0,1	0,0,0	102	99	1	1.0	0.0,0.0,1.0	NA,NA,1.0	-0.667
3585	"ENSG00000173039.20"	"RELA"	chr11	-	65662178	65662347	65662178	65662205	65662825	65662918	3585	0,0,0	0,1,0	0,2,0	0,0,1	241	99	1	1.0	NA,0.0,NA	NA,1.0,0.0	-0.5
3601	"ENSG00000140374.17"	"ETFA"	chr15	-	76225848	76227230	76225848	76225929	76231332	76231398	3601	0,3,0	0,0,1	1,0,0	0,0,1	1400	99	1	1.0	NA,1.0,0.0	1.0,NA,0.0	0.0
3678	"ENSG00000174720.18"	"LARP7"	chr4	+	112647650	112647834	112647689	112647834	112647198	112647549	3678	0,0,0	0,0,2	1,0,1	1,0,0	138	99	1	1.0	NA,NA,0.0	0.418,NA,1.0	-0.709
3696	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55328293	55328435	55328293	55328432	55332565	55332693	3696	0,0,3	0,0,1	0,0,0	1,0,0	102	99	1	1.0	NA,NA,0.744	0.0,NA,NA	0.744
3701	"ENSG00000197912.16"	"SPG7"	chr16	+	89523482	89524247	89524005	89524247	89512947	89513037	3701	1,0,3	0,0,1	2,0,5	0,0,1	622	99	1	1.0	1.0,NA,0.323	1.0,NA,0.443	-0.06
3703	"ENSG00000197912.16"	"SPG7"	chr16	+	89528631	89529579	89529476	89529579	89526328	89526468	3703	0,2,1	4,0,0	0,1,0	1,0,1	944	99	0.607884479842	1.0	0.0,1.0,1.0	0.0,1.0,0.0	0.333
3708	"ENSG00000197912.16"	"SPG7"	chr16	+	89545871	89546760	89546657	89546760	89544647	89544772	3708	3,0,0	4,1,1	1,0,0	0,0,1	885	99	1	1.0	0.077,0.0,0.0	1.0,NA,0.0	-0.474
3711	"ENSG00000197912.16"	"SPG7"	chr16	+	89552851	89553135	89552978	89553135	89550493	89550609	3711	0,0,0	2,5,3	0,0,2	1,3,0	226	99	0.431521059232	1.0	0.0,0.0,0.0	0.0,0.0,1.0	-0.333
3732	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48965871	48966023	48965874	48966023	48963829	48963898	3732	0,2,4	0,0,0	3,0,0	2,0,0	102	99	1	1.0	NA,1.0,1.0	0.593,NA,NA	0.407
3763	"ENSG00000172493.23"	"AFF1"	chr4	+	87084119	87084164	87084122	87084164	87046694	87047594	3763	3,3,7	0,1,4	3,0,3	0,0,0	102	99	1	1.0	1.0,0.744,0.629	1.0,NA,1.0	-0.209
3773	"ENSG00000138674.17"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82891087	82891178	3773	0,4,6	0,0,1	0,0,2	0,0,0	102	99	1	1.0	NA,1.0,0.853	NA,NA,1.0	-0.074
3775	"ENSG00000175265.19"	"GOLGA8A"	chr15	-	34382385	34382529	34382385	34382526	34382796	34383053	3775	0,3,0	1,6,1	0,0,6	1,7,2	102	99	0.451608131512	1.0	0.0,0.327,0.0	0.0,0.0,0.744	-0.139
3794	"ENSG00000163482.12"	"STK36"	chr2	+	218696526	218696601	218696589	218696601	218694524	218694635	3794	0,2,0	0,0,0	1,0,1	1,0,0	162	99	1	1.0	NA,1.0,NA	0.379,NA,1.0	0.31
3796	"ENSG00000011143.19"	"MKS1"	chr17	-	58207084	58207373	58207084	58207218	58207893	58208001	3796	4,0,0	0,0,0	0,0,0	1,0,0	254	99	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
3832	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448444	50448232	50448433	50448542	50448650	3832	5,1,2	0,0,1	1,2,1	0,0,0	110	99	1	1.0	1.0,1.0,0.643	1.0,1.0,1.0	-0.119
3841	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50457111	50456491	50456673	50459254	50459392	3841	1,0,5	0,1,0	1,0,0	0,0,0	537	99	1	1.0	1.0,0.0,1.0	1.0,NA,NA	-0.333
3880	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63044152	63044026	63044152	63042750	63042943	3880	0,0,1	19,30,21	0,0,0	19,6,85	420	99	1	1.0	0.0,0.0,0.011	0.0,0.0,0.0	0.004
3921	"ENSG00000127419.17"	"TMEM175"	chr4	+	951645	951717	951681	951717	951206	951258	3921	0,0,2	2,2,1	0,0,1	0,0,0	135	99	1	1.0	0.0,0.0,0.595	NA,NA,1.0	-0.802
3954	"ENSG00000132334.17"	"PTPRE"	chr10	+	128049529	128049666	128049534	128049666	128047763	128047837	3954	1,12,11	0,0,0	2,1,6	1,0,0	104	99	1	1.0	1.0,1.0,1.0	0.656,1.0,1.0	0.115
3969	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81085582	81085725	81085653	81085725	81084831	81084893	3969	0,1,1	4,7,17	0,0,0	3,2,9	170	99	1	1.0	0.0,0.077,0.033	0.0,0.0,0.0	0.037
3996	"ENSG00000142166.15"	"IFNAR1"	chr21	+	33343510	33343676	33343534	33343676	33343267	33343422	3996	0,0,0	0,0,1	2,0,0	0,0,0	123	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
4018	"ENSG00000109775.11"	"UFSP2"	chr4	-	185405779	185405959	185405779	185405856	185407935	185408060	4018	0,0,1	0,0,1	0,0,0	2,0,0	202	99	1	1.0	NA,NA,0.329	0.0,NA,NA	0.329
4027	"ENSG00000126254.12"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373	4027	0,3,1	0,0,0	0,0,2	0,0,2	191	99	1	1.0	NA,1.0,1.0	NA,NA,0.341	0.659
4035	"ENSG00000185619.19"	"PCGF3"	chr4	+	732399	732498	732443	732498	730969	731110	4035	0,0,0	0,3,0	0,1,0	0,0,2	143	99	1	1.0	NA,0.0,NA	NA,1.0,0.0	-0.5
4036	"ENSG00000185619.19"	"PCGF3"	chr4	+	733883	735027	734930	735027	733671	733789	4036	2,7,10	0,1,2	4,0,2	0,0,0	1146	99	1	1.0	1.0,0.377,0.302	1.0,NA,1.0	-0.44
4040	"ENSG00000145016.17"	"RUBCN"	chr3	-	197695865	197695981	197695865	197695978	197696953	197697049	4040	0,2,12	0,0,1	6,0,3	0,0,0	102	99	1	1.0	NA,1.0,0.921	1.0,NA,1.0	-0.039
4042	"ENSG00000144228.9"	"SPOPL"	chr2	+	138550902	138551054	138550973	138551054	138550482	138550604	4042	0,2,0	0,0,2	0,0,1	1,1,0	170	99	1	1.0	NA,1.0,0.0	0.0,0.0,1.0	0.167
4066	"ENSG00000163584.18"	"RPL22L1"	chr3	-	170868297	170868390	170868297	170868387	170870158	170870195	4066	0,0,1	0,0,0	0,1,0	0,0,2	102	99	1	1.0	NA,NA,1.0	NA,1.0,0.0	0.5
4070	"ENSG00000188878.20"	"FBF1"	chr17	-	75923185	75923641	75923185	75923638	75925346	75925446	4070	0,3,1	0,0,0	0,0,0	0,0,2	102	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
4073	"ENSG00000153914.16"	"SREK1"	chr5	+	66164607	66164897	66164782	66164897	66163791	66163922	4073	0,2,2	1,1,7	0,0,1	1,0,3	274	99	1	1.0	0.0,0.419,0.094	0.0,NA,0.107	0.118
4074	"ENSG00000153914.16"	"SREK1"	chr5	+	66177513	66177658	66177516	66177658	66174945	66175041	4074	0,1,7	0,1,0	4,0,1	0,0,0	102	99	1	1.0	NA,0.493,1.0	1.0,NA,1.0	-0.254
4077	"ENSG00000198408.14"	"OGA"	chr10	-	101792838	101792943	101792838	101792901	101793912	101793998	4077	1,1,5	0,0,1	2,0,0	0,0,0	141	99	1	1.0	1.0,1.0,0.778	1.0,NA,NA	-0.074
4112	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184323404	184323593	184323407	184323593	184323082	184323241	4112	0,0,0	0,4,1	0,1,0	0,0,5	102	99	1	1.0	NA,0.0,0.0	NA,1.0,0.0	-0.5
4176	"ENSG00000173889.16"	"PHC3"	chr3	-	170172556	170172712	170172556	170172700	170178772	170178938	4176	0,0,8	0,0,1	2,0,8	0,0,0	111	99	1	1.0	NA,NA,0.877	1.0,NA,1.0	-0.123
4213	"ENSG00000088038.20"	"CNOT3"	chr19	+	54142925	54143003	54142928	54143003	54137761	54137993	4213	0,1,0	0,0,0	0,0,2	1,0,2	102	99	1	1.0	NA,1.0,NA	0.0,NA,0.493	0.754
4214	"ENSG00000088038.20"	"CNOT3"	chr19	+	54145541	54145817	54145594	54145817	54144236	54144332	4214	2,0,0	0,0,1	0,0,2	0,0,0	152	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
4215	"ENSG00000088038.20"	"CNOT3"	chr19	+	54145541	54145817	54145597	54145817	54144236	54144332	4215	2,0,0	0,3,4	0,0,2	2,2,1	155	99	0.595578784502	1.0	1.0,0.0,0.0	0.0,0.0,0.561	0.146
4216	"ENSG00000088038.20"	"CNOT3"	chr19	+	54145594	54145817	54145597	54145817	54144236	54144332	4216	0,0,1	0,3,4	0,0,0	2,2,1	102	99	1	1.0	NA,0.0,0.195	0.0,0.0,0.0	0.098
4270	"ENSG00000156983.17"	"BRPF1"	chr3	+	9743577	9743901	9743580	9743901	9742943	9743253	4270	0,3,0	0,0,3	0,0,0	0,1,0	102	99	1	1.0	NA,1.0,0.0	NA,0.0,NA	0.5
4299	"ENSG00000156603.20"	"MED19"	chr11	-	57704301	57704635	57704301	57704396	57704718	57704815	4299	0,0,1	0,2,3	1,0,0	0,0,0	338	99	1	1.0	NA,0.0,0.089	1.0,NA,NA	-0.956
4364	"ENSG00000177646.20"	"ACAD9"	chr3	+	128909926	128910149	128910020	128910149	128909343	128909421	4364	0,1,0	1,0,1	0,0,1	0,0,0	193	99	1	1.0	0.0,1.0,0.0	NA,NA,1.0	-0.667
4365	"ENSG00000177646.20"	"ACAD9"	chr3	+	128910390	128910813	128910740	128910813	128910020	128910149	4365	0,1,3	0,5,0	0,0,0	0,1,0	449	99	1	1.0	NA,0.042,1.0	NA,0.0,NA	0.521
4444	"ENSG00000011638.11"	"LDAF1"	chr16	+	21160977	21161278	21161084	21161278	21158673	21158746	4444	3,0,2	1,0,0	2,0,0	0,0,0	206	99	1	1.0	0.59,NA,1.0	1.0,NA,NA	-0.205
4453	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7578119	7578244	7578164	7578244	7577826	7577916	4453	0,0,1	2,2,3	0,0,0	3,1,3	144	99	1	1.0	0.0,0.0,0.186	0.0,0.0,0.0	0.062
4542	"ENSG00000159147.18"	"DONSON"	chr21	-	33584589	33584768	33584589	33584726	33585977	33586181	4542	0,0,0	2,0,0	0,0,2	0,0,0	141	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
4550	"ENSG00000131236.18"	"CAP1"	chr1	+	40060066	40060170	40060069	40060170	40059333	40059458	4550	0,9,4	0,0,2	0,1,0	0,0,0	102	99	1	1.0	NA,1.0,0.66	NA,1.0,NA	-0.17
4553	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64500882	64500548	64500773	64502009	64502069	4553	0,0,10	0,3,14	0,0,2	0,0,0	208	99	1	1.0	NA,0.0,0.254	NA,NA,1.0	-0.873
4554	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501143	64500548	64500773	64502009	64502069	4554	1,6,35	0,3,14	4,0,3	0,0,0	469	99	1	1.0	1.0,0.297,0.345	1.0,NA,1.0	-0.453
4555	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501891	64500548	64500773	64502009	64502069	4555	7,20,144	0,3,14	21,2,20	0,0,0	1217	99	2.75668925909e-07	0.00027263656772400104	1.0,0.352,0.456	1.0,1.0,1.0	-0.397
4559	"ENSG00000108654.16"	"DDX5"	chr17	-	64504676	64504880	64504676	64504842	64506075	64506289	4559	0,0,2	12,27,65	0,0,0	11,2,10	137	99	1	1.0	0.0,0.0,0.022	0.0,0.0,0.0	0.007
