ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2184	"ENSG00000143393.17"	"PI4KB"	chr1	-	151307573	151307801	151315572	151316509	151306135	151306363	151326171	151326373	2184	0,0,0	0,1,5	2,0,0	1,0,0	198	198	1	1.0	NA,0.0,0.0	0.667,NA,NA	-0.667
2190	"ENSG00000130414.13"	"NDUFA10"	chr2	-	240011616	240014860	240018552	240018639	240007315	240007370	240021196	240021412	2190	0,1,1	0,3,4	2,0,0	0,1,0	186	198	1	1.0	NA,0.262,0.21	1.0,0.0,NA	-0.264
2194	"ENSG00000124795.17"	"DEK"	chr6	-	18258303	18258405	18263842	18263996	18257952	18258062	18264384	18264541	2194	0,2,1	2,4,0	2,1,3	0,0,1	198	198	0.000102388644406	0.013890726091080668	0.0,0.333,1.0	1.0,1.0,0.75	-0.472
2296	"ENSG00000054392.13"	"HHAT"	chr1	+	210348932	210349066	210362851	210362919	210328905	210329104	210387467	210387581	2296	0,1,1	2,3,0	2,2,0	1,0,0	198	167	1	1.0	0.0,0.219,1.0	0.628,1.0,NA	-0.408
2343	"ENSG00000131374.15"	"TBC1D5"	chr3	-	17562018	17562142	17622647	17622765	17508473	17508605	17623848	17623913	2343	0,0,1	0,0,3	0,0,0	0,0,1	198	198	1	1.0	NA,NA,0.25	NA,NA,0.0	0.25
2344	"ENSG00000023318.9"	"ERP44"	chr9	-	100006505	100006647	100007577	100007689	99984966	99985069	100016321	100016438	2344	0,0,0	0,0,2	0,0,3	0,0,1	198	198	1	1.0	NA,NA,0.0	NA,NA,0.75	-0.75
2345	"ENSG00000023318.9"	"ERP44"	chr9	-	100022041	100022226	100052416	100052532	100020615	100020731	100057819	100057859	2345	1,0,0	0,0,0	0,0,0	0,2,0	198	198	1	1.0	1.0,NA,NA	NA,0.0,NA	1.0
2349	"ENSG00000174891.14"	"RSRC1"	chr3	+	158123865	158123991	158203071	158203245	158122102	158122298	158298038	158298075	2349	0,1,4	0,0,1	0,1,1	1,0,2	198	198	1	1.0	NA,1.0,0.8	0.0,1.0,0.333	0.456
2350	"ENSG00000174891.14"	"RSRC1"	chr3	+	158203071	158203245	158298038	158298075	158123865	158123991	158354856	158354908	2350	0,5,4	0,0,1	0,1,1	0,0,1	198	136	1	1.0	NA,1.0,0.733	NA,1.0,0.407	0.163
2351	"ENSG00000072609.18"	"CHFR"	chr12	-	132848084	132848155	132848181	132848257	132847042	132847130	132848640	132848724	2351	0,0,1	0,3,1	1,0,0	3,1,1	175	170	1	1.0	NA,0.0,0.493	0.245,0.0,0.0	0.165
2356	"ENSG00000136631.16"	"VPS45"	chr1	+	150077668	150077779	150081341	150081476	150077093	150077231	150081883	150081997	2356	0,0,1	0,1,4	1,0,0	0,0,0	198	198	1	1.0	NA,0.0,0.2	1.0,NA,NA	-0.9
2361	"ENSG00000023228.15"	"NDUFS1"	chr2	-	206149817	206149925	206152418	206152510	206149019	206149096	206153617	206153682	2361	0,3,0	0,0,0	0,0,0	2,0,0	191	198	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2385	"ENSG00000196998.19"	"WDR45"	chrX	-	49076429	49076524	49077642	49077747	49075865	49075945	49077836	49077911	2385	0,0,1	1,2,0	1,0,0	0,2,0	198	194	1	1.0	0.0,0.0,1.0	1.0,0.0,NA	-0.167
2386	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49076750	49077642	49077747	49076429	49076524	49077836	49077911	2386	0,0,1	0,0,1	1,0,0	0,2,0	198	198	1	1.0	NA,NA,0.5	1.0,0.0,NA	0.0
2387	"ENSG00000196998.19"	"WDR45"	chrX	-	49076644	49076753	49077642	49077747	49076429	49076524	49077836	49077911	2387	0,0,1	0,0,1	1,0,0	0,2,0	198	198	1	1.0	NA,NA,0.5	1.0,0.0,NA	0.0
2411	"ENSG00000176393.11"	"RNPEP"	chr1	+	201996146	201996263	201997318	201997554	201989382	201989531	201999901	202000015	2411	0,0,0	2,2,0	2,0,0	0,0,0	198	198	1	1.0	0.0,0.0,NA	1.0,NA,NA	-1.0
2415	"ENSG00000182718.18"	"ANXA2"	chr15	-	60364428	60364523	60386027	60386086	60360940	60361054	60397942	60397986	2415	2,0,0	1,6,1	0,0,0	0,4,0	158	194	1	1.0	0.711,0.0,0.0	NA,0.0,NA	0.237
2439	"ENSG00000132780.17"	"NASP"	chr1	+	45602254	45602365	45604935	45605016	45591222	45591270	45606481	45606591	2439	0,2,2	0,0,7	1,1,0	4,2,0	198	180	1	1.0	NA,1.0,0.206	0.185,0.312,NA	0.354
2461	"ENSG00000014138.10"	"POLA2"	chr11	+	65280991	65281147	65281147	65281397	65279537	65279626	65281669	65281732	2461	6,0,3	0,0,2	1,2,0	0,0,0	198	198	1	1.0	1.0,NA,0.6	1.0,1.0,NA	-0.2
2477	"ENSG00000134470.21"	"IL15RA"	chr10	-	5963742	5963841	5966144	5966339	5960366	5960567	5977404	5977492	2477	0,1,0	0,0,1	0,0,0	0,0,1	198	198	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
2484	"ENSG00000064012.24"	"CASP8"	chr2	+	201272897	201272942	201274888	201274953	201272637	201272776	201276826	201276968	2484	0,0,1	1,3,1	0,1,0	1,0,0	144	164	1	1.0	0.0,0.0,0.532	0.0,1.0,NA	-0.323
2507	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35444160	35444303	35448172	35448332	35442905	35443028	35449866	35450005	2507	0,0,2	0,0,1	2,0,0	0,0,0	198	198	1	1.0	NA,NA,0.667	1.0,NA,NA	-0.333
2529	"ENSG00000136271.11"	"DDX56"	chr7	-	44570757	44570877	44571491	44571736	44570014	44570128	44572346	44572437	2529	0,0,3	0,0,0	1,0,0	6,0,1	198	198	1	1.0	NA,NA,1.0	0.143,NA,0.0	0.928
2537	"ENSG00000130818.12"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	2537	0,0,2	0,0,1	0,0,0	1,0,0	191	198	1	1.0	NA,NA,0.675	0.0,NA,NA	0.675
2546	"ENSG00000144895.12"	"EIF2A"	chr3	+	150558387	150558462	150562541	150562660	150552355	150552425	150563514	150563614	2546	0,0,2	0,2,1	0,0,1	0,0,0	174	198	1	1.0	NA,0.0,0.695	NA,NA,1.0	-0.653
2570	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226283	32226402	32226530	32224409	32224475	32228498	32228609	2570	0,0,3	0,2,2	1,0,0	0,0,0	198	198	1	1.0	NA,0.0,0.6	1.0,NA,NA	-0.7
2571	"ENSG00000084623.12"	"EIF3I"	chr1	+	32226170	32226320	32226402	32226530	32224409	32224475	32228498	32228609	2571	0,0,3	0,2,2	1,0,0	0,0,0	198	198	1	1.0	NA,0.0,0.6	1.0,NA,NA	-0.7
2586	"ENSG00000148400.13"	"NOTCH1"	chr9	-	136515980	136516094	136517271	136517385	136515482	136515716	136517751	136517937	2586	0,0,1	0,1,1	3,0,5	0,0,0	198	198	1	1.0	NA,0.0,0.5	1.0,NA,1.0	-0.75
2594	"ENSG00000089041.17"	"P2RX7"	chr12	+	121160901	121160974	121162423	121162520	121156078	121156147	121165356	121165437	2594	0,0,2	0,3,0	0,0,0	1,1,0	172	196	1	1.0	NA,0.0,1.0	0.0,0.0,NA	0.5
2610	"ENSG00000110958.16"	"PTGES3"	chr12	-	56666203	56666266	56670274	56670364	56664775	56664800	56671748	56671847	2610	0,0,3	0,0,0	0,0,0	0,0,1	189	162	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2611	"ENSG00000110958.16"	"PTGES3"	chr12	-	56670274	56670364	56671748	56671847	56666203	56666266	56672739	56672809	2611	0,0,0	3,0,3	5,0,0	0,0,0	198	189	1	1.0	0.0,NA,0.0	1.0,NA,NA	-1.0
2612	"ENSG00000110958.16"	"PTGES3"	chr12	-	56671748	56671809	56672739	56672809	56670274	56670364	56672951	56673065	2612	0,1,1	0,1,2	2,0,0	0,0,0	169	160	1	1.0	NA,0.486,0.321	1.0,NA,NA	-0.597
2629	"ENSG00000161010.16"	"MRNIP"	chr5	-	179844151	179844227	179847977	179848066	179841906	179842064	179853377	179853437	2629	1,1,3	0,1,2	0,0,0	1,0,0	188	175	1	1.0	1.0,0.482,0.583	0.0,NA,NA	0.688
2720	"ENSG00000145216.17"	"FIP1L1"	chr4	+	53414614	53414722	53425871	53425965	53399729	53399839	53428026	53428183	2720	0,0,1	0,0,3	0,0,0	1,0,0	198	193	1	1.0	NA,NA,0.245	0.0,NA,NA	0.245
2767	"ENSG00000204852.17"	"TCTN1"	chr12	+	110641023	110641149	110644966	110645129	110640382	110640517	110647210	110647336	2767	0,0,1	0,0,0	0,0,0	1,0,0	198	198	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2780	"ENSG00000121716.21"	"PILRB"	chr7	+	100353372	100353483	100353894	100354012	100353209	100353270	100355142	100355240	2780	0,2,8	1,0,3	3,5,2	4,0,1	198	198	0.38082813393	1.0	0.0,1.0,0.727	0.429,1.0,0.667	-0.123
2799	"ENSG00000233452.9"	"STXBP5-AS1"	chr6	-	146911551	146911663	147001440	147001543	146851117	146851331	147074804	147074847	2799	0,1,0	0,0,0	0,0,0	0,0,2	198	198	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
2823	"ENSG00000224078.15"	"SNHG14"	chr15	+	25076856	25076990	25077033	25077316	25075734	25075866	25078861	25078995	2823	0,1,2	0,0,0	0,0,0	0,2,0	198	198	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
2828	"ENSG00000115970.19"	"THADA"	chr2	-	43428099	43428231	43485233	43485325	43397970	43398139	43498832	43498955	2828	0,0,0	0,0,1	0,0,1	0,0,0	191	198	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
2834	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43894629	43896633	43896708	43889733	43889876	43899218	43899334	2834	0,0,0	0,1,1	0,0,1	0,0,0	174	184	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2865	"ENSG00000257103.9"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	2865	0,1,2	0,0,0	0,0,1	0,0,1	198	198	1	1.0	NA,1.0,1.0	NA,NA,0.5	0.5
2876	"ENSG00000124155.19"	"PIGT"	chr20	+	45416516	45416694	45418851	45418979	45416140	45416343	45419294	45419395	2876	0,0,4	0,0,0	2,0,0	1,0,0	198	198	1	1.0	NA,NA,1.0	0.667,NA,NA	0.333
2879	"ENSG00000124155.19"	"PIGT"	chr20	+	45418851	45418979	45419142	45419395	45416516	45416694	45419503	45419590	2879	0,0,0	0,0,2	0,0,2	4,0,0	198	198	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
2880	"ENSG00000124155.19"	"PIGT"	chr20	+	45418851	45418979	45419277	45419395	45416516	45416694	45419503	45419590	2880	0,0,0	0,0,2	0,0,2	4,0,0	198	198	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
2881	"ENSG00000124155.19"	"PIGT"	chr20	+	45418851	45418979	45419294	45419395	45416516	45416694	45419503	45419590	2881	0,0,0	0,0,3	0,0,2	4,0,0	198	198	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
2887	"ENSG00000099246.18"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994	2887	2,0,0	0,0,1	0,0,0	1,0,0	161	198	1	1.0	1.0,NA,0.0	0.0,NA,NA	0.5
2914	"ENSG00000137413.17"	"TAF8"	chr6	+	42057388	42057513	42068464	42068607	42055951	42056014	42077099	42077239	2914	1,3,6	0,1,1	2,0,2	0,0,0	198	198	1	1.0	1.0,0.75,0.857	1.0,NA,1.0	-0.131
2955	"ENSG00000166411.14"	"IDH3A"	chr15	+	78157547	78157631	78160091	78160206	78155212	78155275	78161580	78161768	2955	0,0,1	0,2,4	0,0,1	0,0,0	183	198	1	1.0	NA,0.0,0.213	NA,NA,1.0	-0.893
2986	"ENSG00000119866.22"	"BCL11A"	chr2	-	60468731	60468833	60508605	60508824	60462281	60462424	60545970	60546300	2986	0,0,0	1,0,15	0,1,0	0,0,1	198	198	1	1.0	0.0,NA,0.0	NA,1.0,0.0	-0.5
2989	"ENSG00000113648.17"	"MACROH2A1"	chr5	-	135350822	135350913	135352945	135353045	135345967	135346057	135360496	135360604	2989	0,0,0	1,0,2	0,0,1	2,0,0	198	190	1	1.0	0.0,NA,0.0	0.0,NA,1.0	-0.5
3001	"ENSG00000174483.20"	"BBS1"	chr11	+	66511204	66511239	66514405	66514678	66511012	66511089	66515539	66515586	3001	0,0,0	0,1,1	1,0,0	1,0,2	134	198	1	1.0	NA,0.0,0.0	0.596,NA,0.0	-0.298
3002	"ENSG00000174483.20"	"BBS1"	chr11	+	66514405	66514678	66515539	66515586	66511204	66511239	66515692	66515731	3002	0,0,1	2,0,1	0,0,0	0,0,1	198	146	1	1.0	0.0,NA,0.424	NA,NA,0.0	0.212
3003	"ENSG00000042429.12"	"MED17"	chr11	+	93797534	93797719	93801834	93801972	93796409	93796540	93807517	93807635	3003	0,1,0	0,0,2	0,0,0	0,2,0	198	198	1	1.0	NA,1.0,0.0	NA,0.0,NA	0.5
3006	"ENSG00000164904.18"	"ALDH7A1"	chr5	-	126554286	126554393	126559239	126559334	126552020	126552137	126561082	126561124	3006	0,0,1	0,0,0	0,0,0	1,0,0	194	198	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3009	"ENSG00000126777.18"	"KTN1"	chr14	+	55663954	55664041	55667240	55667330	55661521	55661612	55670728	55670809	3009	1,1,2	1,1,1	1,0,0	0,0,0	186	189	1	1.0	0.504,0.504,0.67	1.0,NA,NA	-0.441
3049	"ENSG00000139597.18"	"N4BP2L1"	chr13	-	32404202	32404271	32404320	32404397	32400722	32403200	32407249	32407338	3049	0,0,4	1,0,1	1,0,0	0,0,0	176	168	1	1.0	0.0,NA,0.792	1.0,NA,NA	-0.604
3058	"ENSG00000217555.13"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072	3058	0,1,1	0,0,1	0,0,1	0,0,0	198	195	1	1.0	NA,1.0,0.496	NA,NA,1.0	-0.252
3062	"ENSG00000037474.15"	"NSUN2"	chr5	-	6625563	6625669	6631872	6631977	6623213	6623285	6632598	6632756	3062	0,0,3	0,2,1	2,0,0	0,0,1	198	198	1	1.0	NA,0.0,0.75	1.0,NA,0.0	-0.125
3063	"ENSG00000162623.16"	"TYW3"	chr1	+	74738689	74738788	74748750	74748822	74736541	74736622	74752291	74752425	3063	0,0,0	0,2,0	1,0,0	0,0,0	198	171	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
3069	"ENSG00000090487.11"	"SPG21"	chr15	-	64974601	64974747	64976474	64976555	64970113	64970222	64980863	64981025	3069	0,0,1	2,0,1	0,0,0	0,0,2	180	198	1	1.0	0.0,NA,0.524	NA,NA,0.0	0.262
3099	"ENSG00000173692.14"	"PSMD1"	chr2	+	231163634	231163727	231165199	231165286	231161339	231161509	231165870	231166017	3099	1,0,2	0,0,1	0,1,0	2,0,0	192	186	1	1.0	1.0,NA,0.66	0.0,1.0,NA	0.33
3114	"ENSG00000125944.22"	"HNRNPR"	chr1	-	23323555	23323732	23333517	23333631	23321527	23321663	23337753	23337861	3114	0,0,5	0,1,2	2,0,0	0,0,0	198	198	1	1.0	NA,0.0,0.714	1.0,NA,NA	-0.643
3140	"ENSG00000172053.18"	"QARS1"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899	3140	0,0,1	0,0,4	1,0,0	1,0,0	185	186	1	1.0	NA,NA,0.201	0.501,NA,NA	-0.3
3142	"ENSG00000013441.17"	"CLK1"	chr2	-	200854615	200854695	200855003	200855086	200853902	200853993	200856681	200856811	3142	0,0,2	0,0,1	2,0,0	1,2,0	182	179	1	1.0	NA,NA,0.663	0.663,0.0,NA	0.332
3156	"ENSG00000204305.16"	"AGER"	chr6	-	32181350	32181477	32181523	32181632	32180967	32181239	32182246	32182388	3156	0,0,1	0,0,1	0,0,0	0,1,0	198	198	1	1.0	NA,NA,0.5	NA,0.0,NA	0.5
3162	"ENSG00000162946.24"	"DISC1"	chr1	+	231749925	231750076	231767139	231767269	231701954	231702024	231770834	231771070	3162	0,1,2	0,0,1	0,0,0	0,0,1	198	198	1	1.0	NA,1.0,0.667	NA,NA,0.0	0.834
3163	"ENSG00000162946.24"	"DISC1"	chr1	+	231795241	231795296	231800107	231800210	231770834	231771070	231818328	231819244	3163	0,0,1	0,1,1	0,0,1	0,0,1	154	198	1	1.0	NA,0.0,0.562	NA,NA,0.562	-0.281
3208	"ENSG00000135317.14"	"SNX14"	chr6	-	85557975	85558060	85565331	85565419	85549722	85549879	85567533	85567577	3208	0,0,2	0,0,0	0,0,0	0,0,2	187	184	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3209	"ENSG00000135317.14"	"SNX14"	chr6	-	85557975	85558060	85567533	85567577	85549722	85549879	85572136	85572215	3209	0,0,1	0,0,0	0,0,0	0,0,2	143	184	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3218	"ENSG00000135317.14"	"SNX14"	chr6	-	85565331	85565419	85567533	85567577	85557975	85558060	85572136	85572215	3218	0,0,1	0,0,0	0,0,0	0,0,1	143	187	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3254	"ENSG00000090316.16"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312161	1327626	1327703	3254	1,3,3	2,1,0	2,0,0	1,0,0	198	198	1	1.0	0.333,0.75,1.0	0.667,NA,NA	0.027
3255	"ENSG00000090316.16"	"MAEA"	chr4	+	1322380	1322503	1327626	1327703	1315396	1315600	1332756	1332865	3255	0,0,7	0,0,0	0,2,4	0,0,1	198	176	1	1.0	NA,NA,1.0	NA,1.0,0.78	0.11
3256	"ENSG00000203875.13"	"SNHG5"	chr6	-	85666003	85666147	85677092	85677191	85663673	85663726	85677423	85677492	3256	1,0,7	0,1,0	1,0,0	0,0,0	198	198	1	1.0	1.0,0.0,1.0	1.0,NA,NA	-0.333
3259	"ENSG00000175782.11"	"SLC35E3"	chr12	+	68747929	68748040	68748075	68748245	68746124	68746779	68752031	68752190	3259	0,0,0	0,0,1	2,0,0	0,0,0	198	198	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3260	"ENSG00000185507.21"	"IRF7"	chr11	-	613950	614037	614173	614399	613784	613865	614475	614534	3260	0,5,12	0,2,2	4,2,14	4,4,5	198	186	1	1.0	NA,0.701,0.849	0.484,0.32,0.725	0.265
3270	"ENSG00000112182.16"	"BACH2"	chr6	-	90252512	90252590	90271848	90271941	90206568	90206681	90296479	90296742	3270	2,1,0	0,3,0	0,1,0	0,0,2	192	177	1	1.0	1.0,0.235,NA	NA,1.0,0.0	0.117
3286	"ENSG00000112367.12"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691295	109691501	109732636	109732687	3286	0,0,2	0,0,1	0,0,0	0,1,1	198	198	1	1.0	NA,NA,0.667	NA,0.0,0.0	0.667
3287	"ENSG00000112367.12"	"FIG4"	chr6	+	109716444	109716568	109727108	109727265	109715077	109715176	109732636	109732687	3287	0,0,0	0,0,1	0,0,2	0,1,1	198	198	1	1.0	NA,NA,0.0	NA,0.0,0.667	-0.334
3294	"ENSG00000153310.22"	"CYRIB"	chr8	-	129862228	129862334	129871374	129871496	129855610	129855747	129903311	129903350	3294	0,0,1	0,1,3	0,0,0	0,0,1	198	198	1	1.0	NA,0.0,0.25	NA,NA,0.0	0.125
3315	"ENSG00000156515.25"	"HK1"	chr10	+	69359896	69360045	69364782	69364902	69343826	69343989	69368535	69368631	3315	0,1,0	0,0,0	1,0,0	1,0,0	198	198	1	1.0	NA,1.0,NA	0.5,NA,NA	0.5
3335	"ENSG00000112339.15"	"HBS1L"	chr6	-	135039572	135039767	135042000	135042126	135002733	135002842	135050581	135050647	3335	0,0,1	0,0,1	0,0,0	0,0,1	198	198	1	1.0	NA,NA,0.5	NA,NA,0.0	0.5
3341	"ENSG00000134333.15"	"LDHA"	chr11	+	18399430	18399548	18400836	18401010	18396818	18396968	18402839	18403013	3341	1,2,4	14,6,14	9,5,6	1,0,3	198	198	1.51866027531e-08	6.1809473205116995e-06	0.067,0.25,0.222	0.9,1.0,0.667	-0.676
3342	"ENSG00000120253.14"	"NUP43"	chr6	-	149738642	149738778	149742389	149742570	149736470	149736622	149743637	149743715	3342	2,3,0	0,0,2	0,0,2	0,0,0	198	198	1	1.0	1.0,1.0,0.0	NA,NA,1.0	-0.333
3401	"ENSG00000103222.20"	"ABCC1"	chr16	+	16083365	16083542	16086823	16086991	16079351	16079478	16090404	16090588	3401	2,1,0	0,0,0	0,0,0	1,0,0	198	198	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
3428	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770	3428	0,0,1	0,0,1	0,0,0	2,0,0	198	176	1	1.0	NA,NA,0.471	0.0,NA,NA	0.471
3435	"ENSG00000102445.20"	"RUBCNL"	chr13	-	46371940	46372597	46377889	46378005	46368732	46368815	46387676	46387879	3435	1,0,0	1,0,12	0,0,0	0,0,1	198	198	1	1.0	0.5,NA,0.0	NA,NA,0.0	0.25
3436	"ENSG00000136279.21"	"DBNL"	chr7	+	44051829	44051942	44052866	44052941	44050224	44050280	44056756	44056903	3436	0,2,1	2,1,0	0,0,0	2,0,0	198	174	1	1.0	0.0,0.637,1.0	0.0,NA,NA	0.546
3437	"ENSG00000136279.21"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859	3437	3,4,0	0,1,7	0,0,2	1,0,2	174	198	1	1.0	1.0,0.82,0.0	0.0,NA,0.532	0.341
3440	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362	3440	2,0,0	0,0,1	0,0,0	0,0,2	190	198	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
3441	"ENSG00000105953.16"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44666735	44666851	3441	2,0,0	0,0,1	0,0,0	0,0,3	190	198	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
3447	"ENSG00000136280.17"	"CCM2"	chr7	+	45069825	45069961	45072725	45072783	45068442	45068579	45073459	45073571	3447	1,1,2	0,0,0	0,0,0	0,0,1	198	157	1	1.0	1.0,1.0,1.0	NA,NA,0.0	1.0
3455	"ENSG00000129103.19"	"SUMF2"	chr7	+	56072996	56073111	56076833	56076889	56068481	56068638	56078101	56078186	3455	0,7,0	0,0,0	4,1,0	0,0,1	198	155	1	1.0	NA,1.0,NA	1.0,1.0,0.0	0.333
3482	"ENSG00000106635.8"	"BCL7B"	chr7	-	73539881	73540052	73543547	73543644	73537933	73538013	73552166	73552242	3482	0,1,0	0,2,2	0,2,0	1,0,0	196	198	1	1.0	NA,0.336,0.0	0.0,1.0,NA	-0.332
3504	"ENSG00000101773.19"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270	3504	1,0,0	0,0,0	0,0,0	1,0,1	169	196	1	1.0	1.0,NA,NA	0.0,NA,0.0	1.0
3531	"ENSG00000196367.15"	"TRRAP"	chr7	+	98993537	98993737	98994586	98994848	98992136	98992227	99004189	99004415	3531	0,0,7	1,1,2	3,0,1	0,0,0	198	198	1	1.0	0.0,0.0,0.778	1.0,NA,1.0	-0.741
3536	"ENSG00000106290.16"	"TAF6"	chr7	-	100113348	100113405	100113615	100113769	100112797	100112917	100113867	100113954	3536	0,0,0	0,0,1	0,0,1	0,0,0	198	156	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3540	"ENSG00000126391.14"	"FRMD8"	chr11	+	65389360	65389528	65393572	65393674	65387036	65387121	65394040	65394099	3540	0,9,1	0,1,2	3,0,0	0,0,0	198	198	1	1.0	NA,0.9,0.333	1.0,NA,NA	-0.383
3555	"ENSG00000105819.15"	"PMPCB"	chr7	+	103303841	103304040	103307595	103307708	103300177	103300307	103308951	103309095	3555	1,0,2	0,1,0	0,0,0	0,0,1	198	198	1	1.0	1.0,0.0,1.0	NA,NA,0.0	0.667
3595	"ENSG00000128595.17"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037	3595	3,0,1	0,0,1	0,0,2	0,0,0	198	198	1	1.0	1.0,NA,0.5	NA,NA,1.0	-0.25
3599	"ENSG00000231721.8"	"LINC-PINT"	chr7	-	130959868	130959970	130967388	130967517	130945719	130945835	130984052	130984109	3599	0,0,2	0,0,1	3,0,0	0,0,0	198	198	1	1.0	NA,NA,0.667	1.0,NA,NA	-0.333
3656	"ENSG00000134352.21"	"IL6ST"	chr5	-	55951928	55952075	55952249	55952351	55951463	55951604	55954809	55954992	3656	0,0,1	0,0,3	1,0,0	0,0,0	198	198	1	1.0	NA,NA,0.25	1.0,NA,NA	-0.75
3718	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069872	18071299	18071390	18067219	18067298	18075540	18075587	3718	0,3,7	0,1,0	1,4,0	2,0,0	190	180	1	1.0	NA,0.74,1.0	0.321,1.0,NA	0.21
3719	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069878	18071299	18071390	18067219	18067298	18075540	18075587	3719	0,3,7	0,1,0	1,4,0	0,0,0	190	186	1	1.0	NA,0.746,1.0	1.0,1.0,NA	-0.127
3780	"ENSG00000104365.16"	"IKBKB"	chr8	+	42272082	42272205	42288633	42288728	42271317	42271469	42290155	42290273	3780	4,0,1	1,1,0	0,0,2	1,0,0	198	194	1	1.0	0.797,0.0,1.0	0.0,NA,1.0	0.099
3794	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198739	120198853	120199000	120197321	120197462	120199117	120199205	3794	10,2,17	9,6,15	6,7,11	7,6,3	198	198	0.296783338069	1.0	0.526,0.25,0.531	0.462,0.538,0.786	-0.16
3795	"ENSG00000121064.13"	"SCPEP1"	chr17	+	56981081	56981230	56985377	56985467	56978133	56978235	56987694	56987850	3795	0,0,1	0,0,0	0,0,0	1,0,1	198	189	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
3835	"ENSG00000157193.18"	"LRP8"	chr1	-	53271027	53271153	53271226	53271346	53266472	53266647	53275630	53275753	3835	1,0,1	1,2,1	0,0,1	0,0,0	198	198	1	1.0	0.5,0.0,0.5	NA,NA,1.0	-0.667
3836	"ENSG00000157193.18"	"LRP8"	chr1	-	53275630	53275753	53280586	53280715	53271226	53271346	53289566	53289689	3836	0,1,0	1,0,1	0,0,0	0,0,1	198	198	1	1.0	0.0,1.0,0.0	NA,NA,0.0	0.333
3862	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179616868	179616958	179617020	179617110	179616125	179616218	179617513	179617649	3862	0,0,0	2,3,3	1,0,2	1,0,2	189	189	1	1.0	0.0,0.0,0.0	0.5,NA,0.5	-0.5
3863	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179620891	179621035	179621241	179621397	179619268	179619407	179623036	179623164	3863	3,11,11	0,0,2	5,0,2	2,0,0	198	198	1	1.0	1.0,1.0,0.846	0.714,NA,1.0	0.092
