ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5272	"ENSG00000104320.15"	"NBN"	chr8	-	89981374	89982855	89981374	89981523	89982721	89982855	5272	0,0,1	0,0,2	1,0,1	0,0,0	1297	99	1	1.0	NA,NA,0.037	1.0,NA,1.0	-0.963
5293	"ENSG00000147050.18"	"KDM6A"	chrX	+	45069578	45076826	45069578	45070357	45076696	45076826	5293	1,0,12	0,2,4	2,2,1	0,0,1	6438	99	0.904246245932	1.0	1.0,0.0,0.044	1.0,1.0,0.015	-0.324
5297	"ENSG00000147050.18"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106713	45107409	45107536	5297	0,0,1	0,0,0	0,0,0	0,0,1	795	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5305	"ENSG00000111640.15"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010	5305	2,0,2	3,6,18	0,0,0	7,6,11	228	99	0.621358454713	1.0	0.224,0.0,0.046	0.0,0.0,0.0	0.09
5307	"ENSG00000187147.19"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	5307	0,0,1	0,1,0	0,0,0	0,1,0	845	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
5315	"ENSG00000198198.17"	"SZT2"	chr1	+	43447848	43448484	43447848	43447971	43448078	43448484	5315	0,0,1	0,1,2	2,0,0	2,0,0	206	99	1	1.0	NA,0.0,0.194	0.325,NA,NA	-0.228
5316	"ENSG00000198198.17"	"SZT2"	chr1	+	43448611	43450171	43448611	43448728	43450102	43450171	5316	0,0,10	0,0,1	1,0,1	0,0,0	1473	99	1	1.0	NA,NA,0.402	1.0,NA,1.0	-0.598
5317	"ENSG00000133226.19"	"SRRM1"	chr1	+	24646666	24649029	24646666	24646789	24648858	24649029	5317	0,0,16	1,3,0	1,0,4	0,0,0	2168	99	1	1.0	0.0,0.0,1.0	1.0,NA,1.0	-0.667
5319	"ENSG00000168137.20"	"SETD5"	chr3	+	9445047	9445740	9445047	9445300	9445656	9445740	5319	0,1,0	0,7,1	0,0,0	2,0,7	455	99	1	1.0	NA,0.03,0.0	0.0,NA,0.0	0.015
5321	"ENSG00000168137.20"	"SETD5"	chr3	+	9474448	9475156	9474448	9474582	9475067	9475156	5321	0,0,1	0,4,4	0,0,0	0,0,2	584	99	1	1.0	NA,0.0,0.041	NA,NA,0.0	0.021
5326	"ENSG00000189223.15"	"PAX8-AS1"	chr2	+	113255389	113259584	113255389	113255549	113259263	113259584	5326	0,1,3	0,0,2	0,0,0	0,1,0	3813	99	1	1.0	NA,1.0,0.037	NA,0.0,NA	0.518
5331	"ENSG00000161203.14"	"AP2M1"	chr3	+	184178856	184180650	184178856	184179122	184180168	184180650	5331	0,0,1	0,3,4	0,0,0	0,2,6	1145	99	1	1.0	NA,0.0,0.021	NA,0.0,0.0	0.011
5333	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180650	184180168	184180251	184180644	184180650	5333	0,0,1	0,0,1	0,0,0	0,0,2	492	99	1	1.0	NA,NA,0.168	NA,NA,0.0	0.168
5334	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180984	184180168	184180251	184180848	184180984	5334	0,0,1	1,1,3	0,0,1	0,0,0	696	99	1	1.0	0.0,0.0,0.045	NA,NA,1.0	-0.985
5335	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180984	184180168	184180650	184180848	184180984	5335	0,0,1	0,0,1	0,0,1	0,0,2	297	99	1	1.0	NA,NA,0.25	NA,NA,0.143	0.107
5336	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180848	184182047	184180848	184180984	184181084	184182047	5336	0,0,1	6,0,8	0,0,0	2,2,2	199	99	1	1.0	0.0,NA,0.059	0.0,0.0,0.0	0.029
5337	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184181815	184181084	184181226	184181695	184181815	5337	1,0,0	2,3,2	0,0,2	0,1,4	568	99	1	1.0	0.08,0.0,0.0	NA,0.0,0.08	-0.013
5338	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184182047	184181084	184181226	184181911	184182047	5338	0,0,0	0,0,2	0,0,2	0,0,0	784	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
5341	"ENSG00000161203.14"	"AP2M1"	chr3	+	184182756	184184088	184182756	184182868	184183481	184184088	5341	0,3,0	2,3,2	0,0,0	1,0,0	712	99	1	1.0	0.0,0.122,0.0	0.0,NA,NA	0.041
5344	"ENSG00000143499.14"	"SMYD2"	chr1	+	214332017	214334308	214332017	214332192	214334199	214334308	5344	0,0,4	0,0,2	0,0,4	0,0,0	2106	99	1	1.0	NA,NA,0.086	NA,NA,1.0	-0.914
5351	"ENSG00000075785.14"	"RAB7A"	chr3	+	128806371	128807671	128806371	128806590	128807542	128807671	5351	0,1,4	0,0,2	0,0,0	1,0,1	1051	99	1	1.0	NA,1.0,0.159	0.0,NA,0.0	0.58
5355	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	5355	5,2,0	7,6,7	3,0,2	3,4,3	192	99	0.432903451826	1.0	0.269,0.147,0.0	0.34,0.0,0.256	-0.06
5356	"ENSG00000115414.21"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325	5356	4,3,4	4,0,2	8,2,3	0,0,0	2993	99	1.70387592924e-10	1.7635115867634e-07	0.032,1.0,0.062	1.0,1.0,1.0	-0.635
5357	"ENSG00000115414.21"	"FN1"	chr2	-	215384019	215384976	215384019	215384184	215384859	215384976	5357	0,0,1	0,3,6	0,0,0	1,1,4	774	99	1	1.0	NA,0.0,0.021	0.0,0.0,0.0	0.011
5368	"ENSG00000135365.17"	"PHF21A"	chr11	-	45936493	45939756	45936493	45936569	45938156	45939756	5368	0,1,13	0,0,0	1,0,0	0,0,1	1686	99	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
5369	"ENSG00000135365.17"	"PHF21A"	chr11	-	45949401	45950257	45949401	45949481	45950205	45950257	5369	0,1,9	0,1,2	1,0,0	0,0,3	823	99	1	1.0	NA,0.107,0.351	1.0,NA,0.0	-0.271
5388	"ENSG00000153113.24"	"CAST"	chr5	+	96741493	96742756	96741493	96741580	96742654	96742756	5388	0,0,4	2,3,3	0,0,0	0,0,2	1173	99	1	1.0	0.0,0.0,0.101	NA,NA,0.0	0.034
5389	"ENSG00000182718.18"	"ANXA2"	chr15	-	60351192	60351819	60351192	60351251	60351723	60351819	5389	0,2,0	3,2,7	0,0,0	3,1,3	571	99	1	1.0	0.0,0.148,0.0	0.0,0.0,0.0	0.049
5390	"ENSG00000169715.15"	"MT1E"	chr16	+	56626465	56627112	56626465	56626531	56626879	56627112	5390	0,0,0	0,4,0	0,0,1	0,0,0	447	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
5397	"ENSG00000185201.18"	"IFITM2"	chr11	+	309012	309395	309012	309184	309252	309395	5397	2,1,2	0,1,0	0,0,1	0,0,0	167	99	1	1.0	1.0,0.372,1.0	NA,NA,1.0	-0.209
5402	"ENSG00000250722.6"	"SELENOP"	chr5	-	42804655	42807108	42804655	42804773	42806895	42807108	5402	0,0,3	0,0,0	1,0,0	0,1,0	2221	99	1	1.0	NA,NA,1.0	1.0,0.0,NA	0.5
5403	"ENSG00000138385.16"	"SSB"	chr2	+	169808476	169808902	169808476	169808553	169808859	169808902	5403	0,0,2	0,0,0	0,0,1	5,0,1	405	99	1	1.0	NA,NA,1.0	0.0,NA,0.196	0.902
5406	"ENSG00000008128.23"	"CDK11A"	chr1	-	1703475	1703940	1703475	1703624	1703823	1703940	5406	0,1,1	0,4,0	0,0,0	0,0,2	298	99	1	1.0	NA,0.077,1.0	NA,NA,0.0	0.538
5410	"ENSG00000159658.15"	"EFCAB14"	chr1	-	46684490	46686870	46684490	46684602	46686783	46686870	5410	0,0,5	0,0,2	3,0,3	1,0,0	2280	99	1	1.0	NA,NA,0.098	0.115,NA,1.0	-0.46
5411	"ENSG00000159658.15"	"EFCAB14"	chr1	-	46686783	46689691	46686783	46686870	46689586	46689691	5411	0,1,11	0,0,0	1,0,1	2,0,0	2815	99	1	1.0	NA,1.0,1.0	0.017,NA,1.0	0.492
5413	"ENSG00000028310.18"	"BRD9"	chr5	-	868606	869119	868606	868804	869037	869119	5413	0,0,1	0,0,0	0,1,0	0,0,1	332	99	1	1.0	NA,NA,1.0	NA,1.0,0.0	0.5
5415	"ENSG00000186827.12"	"TNFRSF4"	chr1	-	1211339	1211832	1211339	1211625	1211703	1211832	5415	0,1,2	0,1,0	1,0,0	0,0,0	177	99	1	1.0	NA,0.359,1.0	1.0,NA,NA	-0.321
5418	"ENSG00000186827.12"	"TNFRSF4"	chr1	-	1212991	1213785	1212991	1213093	1213662	1213785	5418	2,0,0	0,1,0	0,1,1	0,0,0	668	99	1	1.0	1.0,0.0,NA	NA,1.0,1.0	-0.5
5428	"ENSG00000144029.14"	"MRPS5"	chr2	-	95100836	95104730	95100836	95100894	95101676	95104730	5428	0,0,1	0,0,2	0,0,0	0,2,0	881	99	1	1.0	NA,NA,0.053	NA,0.0,NA	0.053
5437	"ENSG00000007923.17"	"DNAJC11"	chr1	-	6637446	6638364	6637446	6637504	6638294	6638364	5437	2,2,0	0,5,2	0,0,0	0,0,2	889	99	1	1.0	1.0,0.043,0.0	NA,NA,0.0	0.348
5438	"ENSG00000007923.17"	"DNAJC11"	chr1	-	6645040	6645978	6645040	6645126	6645788	6645978	5438	0,0,1	0,2,3	0,0,2	0,0,1	761	99	1	1.0	NA,0.0,0.042	NA,NA,0.206	-0.185
5439	"ENSG00000007923.17"	"DNAJC11"	chr1	-	6652828	6654039	6652828	6652951	6653910	6654039	5439	0,0,2	0,0,0	0,0,1	0,0,2	1058	99	1	1.0	NA,NA,1.0	NA,NA,0.045	0.955
5443	"ENSG00000177954.14"	"RPS27"	chr1	+	153990762	153991034	153990762	153990802	153990913	153991034	5443	0,0,5	2,0,0	2,1,2	0,1,0	210	99	1	1.0	0.0,NA,1.0	1.0,0.32,1.0	-0.273
5455	"ENSG00000055609.21"	"KMT2C"	chr7	-	152144712	152145295	152144712	152144881	152145152	152145295	5455	8,9,36	1,5,2	3,0,11	0,0,1	370	99	1	1.0	0.682,0.325,0.828	1.0,NA,0.746	-0.261
5456	"ENSG00000055609.21"	"KMT2C"	chr7	-	152144712	152145295	152144712	152144881	152145164	152145295	5456	8,9,36	0,0,1	3,0,11	0,1,3	382	99	0.0124693059101	0.6674837036690769	1.0,1.0,0.903	1.0,0.0,0.487	0.472
5457	"ENSG00000055609.21"	"KMT2C"	chr7	-	152148032	152151007	152148032	152149152	152150899	152151007	5457	6,9,34	2,1,4	3,0,12	0,0,0	1846	99	1	1.0	0.139,0.326,0.313	1.0,NA,1.0	-0.741
5459	"ENSG00000055609.21"	"KMT2C"	chr7	-	152154266	152156057	152154266	152154445	152155909	152156057	5459	8,9,39	0,4,1	3,0,13	1,0,0	1563	99	1	1.0	1.0,0.125,0.712	0.16,NA,1.0	0.032
5460	"ENSG00000055609.21"	"KMT2C"	chr7	-	152158862	152163826	152158862	152159072	152162116	152163826	5460	8,9,40	0,1,1	5,0,11	0,0,0	3143	99	1	1.0	1.0,0.221,0.558	1.0,NA,1.0	-0.407
5463	"ENSG00000055609.21"	"KMT2C"	chr7	-	152202933	152205225	152202933	152203064	152205105	152205225	5463	8,12,32	0,2,0	3,0,11	1,0,0	2140	99	1	1.0	1.0,0.217,1.0	0.122,NA,1.0	0.178
5465	"ENSG00000014138.10"	"POLA2"	chr11	+	65294545	65295599	65294545	65294652	65295539	65295599	5465	0,0,2	0,0,3	0,0,0	1,0,0	986	99	1	1.0	NA,NA,0.063	0.0,NA,NA	0.063
5466	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52355397	52355666	52355397	52355449	52355607	52355666	5466	0,0,3	0,2,0	1,0,0	0,0,0	257	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
5467	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461	5467	0,2,6	0,0,1	1,0,0	0,0,0	531	99	1	1.0	NA,1.0,0.528	1.0,NA,NA	-0.236
5469	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52360423	52361132	52360423	52360549	52360973	52361132	5469	0,0,3	1,0,0	1,0,0	0,0,3	523	99	1	1.0	0.0,NA,1.0	1.0,NA,0.0	0.0
5470	"ENSG00000117632.23"	"STMN1"	chr1	-	25901490	25903813	25901490	25901682	25903640	25903813	5470	1,2,14	0,0,7	1,0,1	0,0,0	2057	99	1	1.0	1.0,1.0,0.088	1.0,NA,1.0	-0.304
5478	"ENSG00000160818.17"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596131	156596386	156596478	5478	0,0,2	0,0,1	0,0,1	0,0,0	354	99	1	1.0	NA,NA,0.359	NA,NA,1.0	-0.641
5480	"ENSG00000160818.17"	"GPATCH4"	chr1	-	156596080	156598121	156596080	156596478	156598034	156598121	5480	0,0,4	0,1,1	0,0,1	0,0,0	1655	99	1	1.0	NA,0.0,0.193	NA,NA,1.0	-0.903
5482	"ENSG00000158411.11"	"MITD1"	chr2	-	99169262	99169610	99169262	99169470	99169549	99169610	5482	0,0,3	0,0,1	1,0,0	0,0,0	178	99	1	1.0	NA,NA,0.625	1.0,NA,NA	-0.375
5493	"ENSG00000110619.18"	"CARS1"	chr11	-	3001969	3002600	3001969	3002053	3002540	3002600	5493	0,0,0	1,3,3	1,0,0	0,0,0	586	99	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
5495	"ENSG00000110619.18"	"CARS1"	chr11	-	3026675	3029084	3026675	3026797	3028995	3029084	5495	0,0,3	2,0,1	1,0,0	0,0,0	2297	99	1	1.0	0.0,NA,0.114	1.0,NA,NA	-0.943
5498	"ENSG00000242372.9"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492	5498	0,1,0	2,2,6	0,0,0	1,0,4	218	99	1	1.0	0.0,0.185,0.0	0.0,NA,0.0	0.062
5501	"ENSG00000143889.16"	"HNRNPLL"	chr2	-	38602437	38603036	38602437	38602600	38602856	38603036	5501	0,0,2	0,0,0	0,0,0	0,1,0	355	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
5511	"ENSG00000132323.9"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194781	238194870	5511	0,0,3	0,0,0	0,0,0	0,0,2	549	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
5516	"ENSG00000117410.14"	"ATP6V0B"	chr1	+	43977025	43978295	43977025	43977216	43977980	43978295	5516	2,8,10	0,2,1	1,1,0	0,0,0	863	99	1	1.0	1.0,0.315,0.534	1.0,1.0,NA	-0.384
5518	"ENSG00000213213.14"	"CCDC183"	chr9	+	136806077	136806867	136806077	136806672	136806756	136806867	5518	0,1,1	0,2,0	0,0,1	0,0,0	183	99	1	1.0	NA,0.213,1.0	NA,NA,1.0	-0.393
5526	"ENSG00000125447.18"	"GGA3"	chr17	-	75239788	75241057	75239788	75240108	75240341	75241057	5526	0,0,0	1,2,2	0,1,1	1,0,0	332	99	0.146086233177	1.0	0.0,0.0,0.0	0.0,1.0,1.0	-0.667
5527	"ENSG00000125447.18"	"GGA3"	chr17	-	75240341	75241057	75240341	75240412	75240811	75241057	5527	0,0,2	0,0,1	0,0,1	1,7,0	498	99	1	1.0	NA,NA,0.284	0.0,0.0,1.0	-0.049
5529	"ENSG00000125447.18"	"GGA3"	chr17	-	75241614	75242473	75241614	75241696	75242335	75242473	5529	0,0,11	0,1,4	1,0,0	1,0,0	738	99	1	1.0	NA,0.0,0.269	0.118,NA,NA	0.017
5536	"ENSG00000117139.18"	"KDM5B"	chr1	-	202729706	202731063	202729706	202730027	202730908	202731063	5536	0,0,0	0,1,6	1,0,0	2,0,0	980	99	1	1.0	NA,0.0,0.0	0.048,NA,NA	-0.048
5537	"ENSG00000117139.18"	"KDM5B"	chr1	-	202730908	202731939	202730908	202731063	202731827	202731939	5537	0,0,2	0,0,0	1,0,0	3,0,0	863	99	1	1.0	NA,NA,1.0	0.037,NA,NA	0.963
5543	"ENSG00000166012.17"	"TAF1D"	chr11	-	93730676	93731216	93730676	93730712	93731149	93731216	5543	0,0,16	0,0,2	2,0,2	0,0,0	536	99	1	1.0	NA,NA,0.596	1.0,NA,1.0	-0.404
5544	"ENSG00000166012.17"	"TAF1D"	chr11	-	93736693	93737239	93736693	93736751	93737063	93737239	5544	0,0,2	0,0,1	0,0,0	0,0,1	411	99	1	1.0	NA,NA,0.325	NA,NA,0.0	0.325
5546	"ENSG00000156873.16"	"PHKG2"	chr16	+	30751105	30751603	30751105	30751281	30751548	30751603	5546	3,3,7	0,2,0	2,0,1	1,0,0	366	99	1	1.0	1.0,0.289,1.0	0.351,NA,1.0	0.087
5547	"ENSG00000115761.17"	"NOL10"	chr2	-	10589042	10589751	10589042	10589290	10589577	10589751	5547	0,1,0	0,2,0	1,0,2	0,0,0	386	99	1	1.0	NA,0.114,NA	1.0,NA,1.0	-0.886
5556	"ENSG00000115307.17"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363	5556	0,0,2	6,5,5	0,0,1	3,0,1	287	99	1	1.0	0.0,0.0,0.121	0.0,NA,0.256	-0.088
5557	"ENSG00000115307.17"	"AUP1"	chr2	-	74526940	74527363	74526940	74527121	74527247	74527363	5557	0,0,2	0,0,1	0,0,0	1,0,2	225	99	1	1.0	NA,NA,0.468	0.0,NA,0.0	0.468
5559	"ENSG00000115307.17"	"AUP1"	chr2	-	74529131	74529499	74529131	74529282	74529361	74529499	5559	0,1,3	1,5,9	2,0,0	1,1,3	178	99	0.575600762738	1.0	0.0,0.1,0.156	0.527,0.0,0.0	-0.09
5565	"ENSG00000172270.22"	"BSG"	chr19	+	579499	580461	579499	579656	580378	580461	5565	0,0,1	3,11,3	0,0,0	2,4,2	821	99	1	1.0	0.0,0.0,0.039	0.0,0.0,0.0	0.013
5566	"ENSG00000172270.22"	"BSG"	chr19	+	580378	580782	580378	580461	580645	580782	5566	0,0,0	3,8,2	0,0,2	0,6,0	283	99	1	1.0	0.0,0.0,0.0	NA,0.0,1.0	-0.5
5569	"ENSG00000240303.8"	"ACAD11"	chr3	-	132578795	132579558	132578795	132579056	132579491	132579558	5569	0,0,3	0,0,1	1,0,0	0,0,0	534	99	1	1.0	NA,NA,0.357	1.0,NA,NA	-0.643
5572	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35460304	35462713	35460304	35460437	35462620	35462713	5572	0,3,3	1,0,0	0,0,1	0,0,0	2282	99	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
5575	"ENSG00000108559.13"	"NUP88"	chr17	-	5387385	5387670	5387385	5387466	5387604	5387670	5575	4,0,1	0,1,4	0,0,1	0,0,0	237	99	1	1.0	1.0,0.0,0.095	NA,NA,1.0	-0.635
5579	"ENSG00000075624.17"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400	5579	5,20,26	11,10,21	6,3,1	7,6,6	540	99	0.0210789930053	0.9696336782438001	0.077,0.268,0.185	0.136,0.084,0.03	0.093
5580	"ENSG00000075624.17"	"ACTB"	chr7	-	5529160	5529663	5529160	5529400	5529534	5529663	5580	0,0,4	7,14,18	0,1,3	9,2,9	233	99	0.680518719303	1.0	0.0,0.0,0.086	0.0,0.175,0.124	-0.071
5581	"ENSG00000127054.22"	"INTS11"	chr1	-	1312225	1312501	1312225	1312368	1312439	1312501	5581	0,1,1	0,1,1	1,0,0	1,1,3	170	99	1	1.0	NA,0.368,0.368	0.368,0.0,0.0	0.245
5585	"ENSG00000127054.22"	"INTS11"	chr1	-	1312592	1313124	1312592	1312949	1313034	1313124	5585	2,1,2	0,5,3	0,3,1	0,2,0	184	99	1	1.0	1.0,0.097,0.264	NA,0.447,1.0	-0.27
5586	"ENSG00000127054.22"	"INTS11"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592	5586	3,1,0	1,7,3	0,0,0	0,1,1	483	99	1	1.0	0.381,0.028,0.0	NA,0.0,0.0	0.136
5592	"ENSG00000125538.12"	"IL1B"	chr2	-	112836182	112836779	112836182	112836244	112836707	112836779	5592	3,0,3	0,0,2	2,0,0	0,0,0	562	99	1	1.0	1.0,NA,0.209	1.0,NA,NA	-0.395
5593	"ENSG00000104894.12"	"CD37"	chr19	+	49335405	49335786	49335405	49335609	49335713	49335786	5593	0,1,9	7,11,35	0,0,0	8,0,4	203	99	1	1.0	0.0,0.042,0.111	0.0,NA,0.0	0.051
5594	"ENSG00000104894.12"	"CD37"	chr19	+	49335713	49337033	49335713	49335782	49336908	49337033	5594	6,4,9	0,0,3	2,0,2	1,0,0	1225	99	1	1.0	1.0,1.0,0.195	0.139,NA,1.0	0.162
5595	"ENSG00000104894.12"	"CD37"	chr19	+	49335713	49337033	49335713	49335786	49336908	49337033	5595	6,2,9	2,2,13	2,0,2	6,0,5	1221	99	1	1.0	0.196,0.075,0.053	0.026,NA,0.031	0.08
5596	"ENSG00000104894.12"	"CD37"	chr19	+	49339329	49340606	49339329	49339413	49340250	49340606	5596	2,10,12	0,2,0	4,1,0	0,0,0	936	99	1	1.0	1.0,0.346,1.0	1.0,1.0,NA	-0.218
5598	"ENSG00000009790.15"	"TRAF3IP3"	chr1	+	209775348	209775736	209775348	209775489	209775598	209775736	5598	0,0,0	1,0,1	0,2,0	0,0,1	208	99	1	1.0	0.0,NA,0.0	NA,1.0,0.0	-0.5
5608	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	5608	0,0,1	0,2,2	0,0,0	1,0,2	380	99	1	1.0	NA,0.0,0.115	0.0,NA,0.0	0.058
5612	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	5612	0,1,1	0,0,2	0,0,2	1,2,0	737	99	1	1.0	NA,1.0,0.063	0.0,0.0,1.0	0.198
5613	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	5613	0,0,5	3,1,2	0,0,1	2,1,2	465	99	0.200209319998	1.0	0.0,0.0,0.347	0.0,0.0,0.096	0.084
5614	"ENSG00000187514.17"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711886	231711983	5614	0,0,3	0,4,4	1,0,1	0,0,0	566	99	1	1.0	NA,0.0,0.116	1.0,NA,1.0	-0.942
5615	"ENSG00000187514.17"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711889	231711983	5615	0,0,3	9,2,7	1,0,1	3,0,1	569	99	1	1.0	0.0,0.0,0.069	0.055,NA,0.148	-0.078
5617	"ENSG00000142871.18"	"CCN1"	chr1	+	85581364	85582284	85581364	85581578	85581927	85582284	5617	0,0,1	5,0,1	0,0,0	1,0,2	448	99	1	1.0	0.0,NA,0.181	0.0,NA,0.0	0.09
5622	"ENSG00000114391.14"	"RPL24"	chr3	-	101681104	101682907	101681104	101682492	101682770	101682907	5622	0,0,2	1,8,5	0,0,0	0,0,1	377	99	1	1.0	0.0,0.0,0.095	NA,NA,0.0	0.032
5623	"ENSG00000114391.14"	"RPL24"	chr3	-	101685817	101686557	101685817	101685928	101686481	101686557	5623	2,2,7	2,16,14	0,0,0	7,4,5	652	99	0.00739547137048	0.478394554277925	0.132,0.019,0.071	0.0,0.0,0.0	0.074
5624	"ENSG00000114391.14"	"RPL24"	chr3	-	101686481	101686712	101686481	101686557	101686671	101686712	5624	0,0,0	1,5,0	0,1,6	3,1,2	213	99	1	1.0	0.0,0.0,NA	0.0,0.317,0.582	-0.3
5638	"ENSG00000105221.18"	"AKT2"	chr19	-	40235889	40236385	40235889	40236104	40236256	40236385	5638	0,0,0	0,0,1	0,0,1	0,0,0	251	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
5639	"ENSG00000105221.18"	"AKT2"	chr19	-	40236256	40238091	40236256	40236385	40237968	40238091	5639	1,4,2	1,0,1	0,1,6	0,0,0	1682	99	1	1.0	0.056,1.0,0.105	NA,1.0,1.0	-0.613
5644	"ENSG00000142920.18"	"AZIN2"	chr1	+	33117901	33120530	33117901	33118116	33120043	33120530	5644	0,10,9	0,3,1	4,0,1	8,1,1	2026	99	1	1.0	NA,0.14,0.305	0.024,0.0,0.047	0.199
5647	"ENSG00000029363.17"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136276467	136276508	5647	0,2,4	0,0,0	0,0,2	1,0,0	577	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
5650	"ENSG00000143793.13"	"C1orf35"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382	5650	0,1,1	2,0,0	2,0,1	0,0,0	243	99	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
5657	"ENSG00000049759.20"	"NEDD4L"	chr18	+	58383245	58385586	58383245	58383319	58385525	58385586	5657	0,1,0	0,0,1	2,0,0	0,0,2	2305	99	1	1.0	NA,1.0,0.0	1.0,NA,0.0	0.0
5674	"ENSG00000168003.19"	"SLC3A2"	chr11	+	62885176	62885608	62885176	62885357	62885464	62885608	5674	0,0,2	1,3,0	0,0,0	2,0,0	206	99	1	1.0	0.0,0.0,1.0	0.0,NA,NA	0.333
5676	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010192	137010737	137010192	137010371	137010619	137010737	5676	0,2,0	0,0,0	0,2,0	0,0,2	347	99	1	1.0	NA,1.0,NA	NA,1.0,0.0	0.5
5677	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010972	137011309	137010972	137011105	137011185	137011309	5677	0,2,0	0,5,3	0,0,0	0,0,1	179	99	1	1.0	NA,0.181,0.0	NA,NA,0.0	0.09
5678	"ENSG00000107331.18"	"ABCA2"	chr9	-	137011406	137011749	137011406	137011554	137011633	137011749	5678	0,2,1	0,2,2	0,0,0	1,2,0	178	99	1	1.0	NA,0.357,0.218	0.0,0.0,NA	0.287
5679	"ENSG00000107331.18"	"ABCA2"	chr9	-	137021391	137022001	137021391	137021610	137021890	137022001	5679	0,1,1	0,3,1	0,0,0	2,1,0	379	99	1	1.0	NA,0.08,0.207	0.0,0.0,NA	0.143
5680	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	5680	0,1,0	7,3,7	0,0,0	3,0,1	174	99	1	1.0	0.0,0.159,0.0	0.0,NA,0.0	0.053
5681	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137023837	137023840	5681	0,1,0	1,4,3	0,0,0	1,0,1	884	99	1	1.0	0.0,0.027,0.0	0.0,NA,0.0	0.009
5697	"ENSG00000084623.12"	"EIF3I"	chr1	+	32224409	32226530	32224409	32224475	32226170	32226530	5697	6,4,0	0,0,3	3,1,1	1,0,0	1794	99	0.0339130501644	1.0	1.0,1.0,0.0	0.142,1.0,1.0	-0.047
5701	"ENSG00000084623.12"	"EIF3I"	chr1	+	32228726	32229208	32228726	32228816	32229134	32229208	5701	0,0,3	0,0,3	1,0,0	0,0,0	417	99	1	1.0	NA,NA,0.192	1.0,NA,NA	-0.808
5708	"ENSG00000187848.15"	"P2RX2"	chr12	+	132621618	132621972	132621618	132621696	132621897	132621972	5708	0,0,1	0,0,0	0,0,0	0,0,1	300	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
