ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4683	"ENSG00000090861.17"	"AARS1"	chr16	-	70258032	70259186	70258032	70258217	70258979	70259186	4683	0,0,1	0,2,0	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
4686	"ENSG00000134248.14"	"LAMTOR5"	chr1	-	110406317	110407694	110406317	110406379	110407585	110407694	4686	0,0,0	0,0,2	1,0,1	2,0,2	198	99	1	1.0	NA,NA,0.0	0.2,NA,0.2	-0.2
4692	"ENSG00000291091.1"	"SDHAP4"	chr3	-	197614028	197615685	197614028	197614622	197615563	197615685	4692	0,0,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
4698	"ENSG00000204264.12"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842783	32842941	32843089	4698	0,0,3	0,1,2	0,0,0	2,0,1	198	99	1	1.0	NA,0.0,0.429	0.0,NA,0.0	0.214
4709	"ENSG00000220205.10"	"VAMP2"	chr17	-	8160405	8161524	8160405	8160871	8161472	8161524	4709	0,1,5	0,2,0	0,0,2	1,0,0	198	99	1	1.0	NA,0.2,1.0	0.0,NA,1.0	0.1
4727	"ENSG00000064961.19"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574382	3574586	4727	0,1,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
4743	"ENSG00000054967.13"	"RELT"	chr11	+	73394235	73394734	73394235	73394317	73394476	73394734	4743	0,0,1	5,9,3	0,0,1	3,0,3	198	99	1	1.0	0.0,0.0,0.143	0.0,NA,0.143	-0.024
4744	"ENSG00000054967.13"	"RELT"	chr11	+	73394476	73395285	73394476	73394734	73395086	73395285	4744	0,3,0	0,0,1	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
4746	"ENSG00000072778.20"	"ACADVL"	chr17	+	7220121	7220676	7220121	7220197	7220463	7220676	4746	0,3,2	1,5,4	0,0,0	3,2,1	198	99	0.0255818472793	1.0	0.0,0.231,0.2	0.0,0.0,0.0	0.144
4748	"ENSG00000072778.20"	"ACADVL"	chr17	+	7220463	7220676	7220463	7220529	7220603	7220676	4748	0,5,4	3,2,2	0,0,0	0,0,4	173	99	1	1.0	0.0,0.589,0.534	NA,NA,0.0	0.374
4749	"ENSG00000072778.20"	"ACADVL"	chr17	+	7220765	7221058	7220765	7220830	7220923	7221058	4749	0,2,1	3,12,2	0,0,0	8,2,3	192	99	0.854829762618	1.0	0.0,0.079,0.205	0.0,0.0,0.0	0.095
4750	"ENSG00000072778.20"	"ACADVL"	chr17	+	7222666	7223237	7222666	7222865	7223132	7223237	4750	1,5,11	0,0,1	0,1,0	0,0,0	198	99	1	1.0	1.0,1.0,0.846	NA,1.0,NA	-0.051
4757	"ENSG00000186501.15"	"TMEM222"	chr1	+	27334150	27336399	27334150	27334281	27335378	27336399	4757	0,0,2	0,2,2	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
4765	"ENSG00000123066.9"	"MED13L"	chr12	-	115975170	115975738	115975170	115975313	115975514	115975738	4765	2,9,41	0,0,1	4,0,4	0,0,0	198	99	1	1.0	1.0,1.0,0.953	1.0,NA,1.0	-0.016
4767	"ENSG00000123066.9"	"MED13L"	chr12	-	115980749	115982603	115980749	115980938	115982383	115982603	4767	2,9,41	0,0,7	4,0,4	1,0,0	198	99	1	1.0	1.0,1.0,0.745	0.667,NA,1.0	0.082
4769	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23791755	23793688	23791755	23791894	23793558	23793688	4769	0,0,1	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4770	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23803422	23800943	23801081	23803294	23803422	4770	0,0,2	2,0,6	0,0,0	0,0,1	198	99	1	1.0	0.0,NA,0.143	NA,NA,0.0	0.071
4774	"ENSG00000078369.19"	"GNB1"	chr1	-	1785311	1787437	1785311	1787053	1787321	1787437	4774	0,5,9	0,2,7	0,0,2	0,0,1	198	99	1	1.0	NA,0.556,0.391	NA,NA,0.5	-0.026
4784	"ENSG00000115677.18"	"HDLBP"	chr2	-	241235120	241235594	241235120	241235255	241235489	241235594	4784	0,0,7	0,0,3	0,0,1	2,0,2	198	99	1	1.0	NA,NA,0.538	0.0,NA,0.2	0.438
4793	"ENSG00000197386.14"	"HTT"	chr4	+	3187650	3189093	3187650	3187886	3188950	3189093	4793	0,0,5	0,0,5	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,NA,1.0	-0.667
4794	"ENSG00000178950.18"	"GAK"	chr4	-	850935	851974	850935	851084	851749	851974	4794	0,4,4	0,1,1	0,0,1	0,0,0	198	99	1	1.0	NA,0.667,0.667	NA,NA,1.0	-0.333
4800	"ENSG00000136068.16"	"FLNB"	chr3	+	58130740	58132931	58130740	58130908	58132807	58132931	4800	1,0,3	1,0,2	0,0,4	1,0,3	198	99	1	1.0	0.333,NA,0.429	0.0,NA,0.4	0.181
4801	"ENSG00000136068.16"	"FLNB"	chr3	+	58168439	58169793	58168439	58168658	58169589	58169793	4801	0,0,1	0,0,9	0,0,0	0,0,3	198	99	1	1.0	NA,NA,0.053	NA,NA,0.0	0.053
4802	"ENSG00000101246.20"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702	4802	0,1,0	1,3,1	1,0,0	0,0,0	170	99	1	1.0	0.0,0.163,0.0	1.0,NA,NA	-0.946
4805	"ENSG00000121851.13"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096	4805	0,1,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
4807	"ENSG00000082258.13"	"CCNT2"	chr2	+	134953229	134959342	134953229	134954379	134954480	134959342	4807	0,0,0	0,1,4	1,0,0	1,0,2	198	99	1	1.0	NA,0.0,0.0	0.333,NA,0.0	-0.167
4809	"ENSG00000138074.15"	"SLC5A6"	chr2	-	27202812	27203345	27202812	27202880	27203232	27203345	4809	0,0,1	0,0,0	0,0,1	2,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
4816	"ENSG00000137959.17"	"IFI44L"	chr1	+	78627905	78628999	78627905	78628393	78628950	78628999	4816	0,0,0	0,0,2	1,0,3	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
4817	"ENSG00000087088.21"	"BAX"	chr19	+	48955547	48955833	48955547	48955599	48955686	48955833	4817	0,3,0	0,2,0	1,0,1	2,0,0	186	99	1	1.0	NA,0.444,NA	0.21,NA,1.0	-0.161
4818	"ENSG00000087088.21"	"BAX"	chr19	+	48960809	48961798	48960809	48960914	48961531	48961798	4818	1,2,4	0,1,1	0,2,2	0,0,0	198	99	1	1.0	1.0,0.5,0.667	NA,1.0,1.0	-0.278
4828	"ENSG00000198793.14"	"MTOR"	chr1	-	11127623	11128126	11127623	11127806	11128003	11128126	4828	0,1,4	0,0,0	8,0,4	0,2,1	198	99	1	1.0	NA,1.0,1.0	1.0,0.0,0.667	0.444
4829	"ENSG00000108592.17"	"FTSJ3"	chr17	-	63820838	63821115	63820838	63820938	63821029	63821115	4829	0,0,0	0,2,1	0,0,2	0,0,0	190	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
4835	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42627604	42627688	4835	0,0,0	1,2,0	0,0,1	0,0,0	198	99	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
4838	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627688	42628151	42628281	4838	0,0,0	3,0,1	0,0,1	0,0,0	198	99	1	1.0	0.0,NA,0.0	NA,NA,1.0	-1.0
4848	"ENSG00000142676.14"	"RPL11"	chr1	+	23694659	23695908	23694659	23694791	23695797	23695908	4848	0,0,0	1,17,13	1,0,0	2,3,8	198	99	1	1.0	0.0,0.0,0.0	0.2,0.0,0.0	-0.067
4873	"ENSG00000164068.16"	"RNF123"	chr3	+	49712478	49713587	49712478	49712656	49713512	49713587	4873	0,0,3	1,0,0	0,0,1	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
4875	"ENSG00000164068.16"	"RNF123"	chr3	+	49713737	49713997	49713737	49713825	49713909	49713997	4875	0,0,0	3,0,0	0,0,1	0,0,0	183	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
4880	"ENSG00000176986.16"	"SEC24C"	chr10	+	73769346	73769733	73769346	73769485	73769614	73769733	4880	0,2,0	0,2,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.333,0.0	0.0,NA,NA	0.167
4885	"ENSG00000132361.18"	"CLUH"	chr17	-	2693899	2694276	2693899	2694039	2694122	2694276	4885	0,3,1	0,1,1	1,0,1	0,0,0	182	99	1	1.0	NA,0.62,0.352	1.0,NA,1.0	-0.514
4897	"ENSG00000100897.18"	"DCAF11"	chr14	+	24115381	24115726	24115381	24115392	24115542	24115726	4897	2,0,4	0,0,0	2,0,0	2,0,0	198	99	1	1.0	1.0,NA,1.0	0.333,NA,NA	0.667
4904	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	4904	0,6,10	0,0,1	4,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.833	1.0,NA,NA	-0.084
4905	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	4905	0,3,9	0,2,1	4,0,0	0,0,0	198	99	1	1.0	NA,0.429,0.818	1.0,NA,NA	-0.377
4906	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	4906	1,4,4	0,0,1	1,0,4	1,0,0	198	99	1	1.0	1.0,1.0,0.667	0.333,NA,1.0	0.222
4908	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581110	28581229	4908	0,3,6	1,0,1	0,0,0	3,0,2	198	99	1	1.0	0.0,1.0,0.75	0.0,NA,0.0	0.583
4909	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581871	28580559	28581229	28581589	28581871	4909	0,2,5	1,2,0	2,0,0	0,0,6	198	99	1	1.0	0.0,0.333,1.0	1.0,NA,0.0	-0.056
4911	"ENSG00000104814.13"	"MAP4K1"	chr19	-	38595484	38595729	38595484	38595555	38595639	38595729	4911	0,0,0	1,0,3	0,0,4	0,0,2	183	99	1	1.0	0.0,NA,0.0	NA,NA,0.52	-0.52
4912	"ENSG00000104814.13"	"MAP4K1"	chr19	-	38607863	38608033	38607863	38607911	38607989	38608033	4912	0,0,2	1,3,5	1,0,4	2,0,1	177	99	1	1.0	0.0,0.0,0.183	0.219,NA,0.691	-0.394
4914	"ENSG00000141506.15"	"PIK3R5"	chr17	-	8881629	8881881	8881629	8881712	8881787	8881881	4914	0,4,3	1,5,6	1,0,5	2,0,4	174	99	1	1.0	0.0,0.313,0.221	0.221,NA,0.416	-0.14
4919	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309	4919	0,0,2	0,2,0	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
4920	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705865	49706309	49705865	49705896	49706203	49706309	4920	0,0,1	0,2,0	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
4928	"ENSG00000116198.14"	"CEP104"	chr1	-	3837291	3839119	3837291	3837519	3838963	3839119	4928	0,0,1	0,1,11	1,0,1	0,1,1	198	99	1	1.0	NA,0.0,0.043	1.0,0.0,0.333	-0.423
4934	"ENSG00000141959.17"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	4934	0,0,0	2,5,1	0,0,2	2,0,3	198	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.25	-0.125
4935	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44320147	44319350	44319415	44320083	44320147	4935	0,4,6	2,6,1	0,0,2	0,1,2	198	99	1	1.0	0.0,0.25,0.75	NA,0.0,0.333	0.167
4936	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44321875	44319350	44320147	44321728	44321875	4936	2,2,0	0,1,0	0,0,0	1,0,0	198	99	1	1.0	1.0,0.5,NA	0.0,NA,NA	0.75
4940	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65520701	65520817	65523559	65523707	4940	0,0,1	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4944	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523707	65524055	65524614	4944	0,0,3	0,0,3	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.333	0.0,NA,NA	0.333
4950	"ENSG00000176014.13"	"TUBB6"	chr18	+	12308240	12308795	12308240	12308349	12308686	12308795	4950	0,2,0	2,1,2	0,0,0	3,0,1	198	99	1	1.0	0.0,0.5,0.0	0.0,NA,0.0	0.167
4952	"ENSG00000071894.17"	"CPSF1"	chr8	-	144394233	144394555	144394233	144394300	144394378	144394555	4952	0,0,1	2,0,0	1,0,0	0,0,2	177	99	1	1.0	0.0,NA,1.0	1.0,NA,0.0	0.0
4953	"ENSG00000071894.17"	"CPSF1"	chr8	-	144399991	144400276	144399991	144400085	144400165	144400276	4953	0,0,0	0,6,8	2,0,0	1,0,2	179	99	1	1.0	NA,0.0,0.0	0.525,NA,0.0	-0.263
4975	"ENSG00000120948.19"	"TARDBP"	chr1	+	11023192	11024183	11023192	11023329	11024063	11024183	4975	0,0,1	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,NA,1.0	-0.667
4977	"ENSG00000116478.12"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242	4977	0,0,3	0,4,2	2,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.429	1.0,NA,NA	-0.785
4982	"ENSG00000143947.15"	"RPS27A"	chr2	+	55234118	55234962	55234118	55234204	55234830	55234962	4982	0,0,5	2,9,17	0,0,0	0,0,1	198	99	1	1.0	0.0,0.0,0.128	NA,NA,0.0	0.043
4985	"ENSG00000038358.15"	"EDC4"	chr16	+	67881667	67882109	67881667	67881845	67881953	67882109	4985	0,0,2	2,0,0	1,0,0	1,0,0	198	99	1	1.0	0.0,NA,1.0	0.333,NA,NA	0.167
4992	"ENSG00000196655.12"	"TRAPPC4"	chr11	+	119018765	119019317	119018765	119018970	119019142	119019317	4992	0,0,0	0,0,2	0,1,1	0,1,0	198	99	1	1.0	NA,NA,0.0	NA,0.333,1.0	-0.666
4994	"ENSG00000127022.16"	"CANX"	chr5	+	179719667	179720560	179719667	179719781	179720403	179720560	4994	1,0,0	4,3,7	0,0,1	0,2,5	198	99	1	1.0	0.111,0.0,0.0	NA,0.0,0.091	-0.009
4996	"ENSG00000127022.16"	"CANX"	chr5	+	179722803	179723779	179722803	179723019	179723659	179723779	4996	2,0,0	1,0,2	1,0,1	3,2,0	198	99	1	1.0	0.5,NA,0.0	0.143,0.0,1.0	-0.131
5002	"ENSG00000089820.17"	"ARHGAP4"	chrX	-	153910170	153910611	153910170	153910404	153910505	153910611	5002	4,2,0	2,5,5	6,1,7	1,0,0	198	99	4.21357519986e-08	3.57732534468114e-05	0.5,0.167,0.0	0.75,1.0,1.0	-0.694
5003	"ENSG00000089820.17"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	5003	4,0,1	0,8,2	0,0,0	2,0,5	198	99	1	1.0	1.0,0.0,0.2	0.0,NA,0.0	0.4
5005	"ENSG00000068724.18"	"TTC7A"	chr2	+	46993449	46994514	46993449	46993528	46994356	46994514	5005	0,0,2	1,0,2	2,0,2	2,0,0	198	99	1	1.0	0.0,NA,0.333	0.333,NA,1.0	-0.5
5006	"ENSG00000234545.8"	"FAM133B"	chr7	-	92577654	92578182	92577654	92577676	92578149	92578182	5006	0,0,0	0,1,0	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
5008	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220153967	220157488	220153967	220154057	220157269	220157488	5008	0,0,0	0,0,2	2,0,6	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
5012	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220210387	220210876	220210387	220210489	220210800	220210876	5012	0,0,3	4,0,3	2,0,6	0,0,1	198	99	1	1.0	0.0,NA,0.333	1.0,NA,0.75	-0.709
5014	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220210387	220211002	220210387	220210876	220210954	220211002	5014	0,0,0	0,0,1	2,0,6	0,0,1	177	99	1	1.0	NA,NA,0.0	1.0,NA,0.77	-0.885
5017	"ENSG00000108883.13"	"EFTUD2"	chr17	-	44853516	44854356	44853516	44853635	44854268	44854356	5017	0,0,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
5018	"ENSG00000108883.13"	"EFTUD2"	chr17	-	44859904	44860543	44859904	44860045	44860431	44860543	5018	0,0,2	0,1,2	0,0,0	3,1,1	198	99	1	1.0	NA,0.0,0.333	0.0,0.0,0.0	0.167
5033	"ENSG00000143774.18"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146012	228146067	5033	0,1,3	0,0,0	3,2,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.6,1.0,NA	0.2
5034	"ENSG00000143774.18"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146025	228146067	5034	0,1,3	2,0,5	3,2,0	1,4,0	198	99	1	1.0	0.0,1.0,0.231	0.6,0.2,NA	0.01
5039	"ENSG00000138081.22"	"FBXO11"	chr2	-	47808328	47809266	47808328	47808427	47809157	47809266	5039	0,0,1	0,0,0	0,0,0	4,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5040	"ENSG00000138081.22"	"FBXO11"	chr2	-	47810315	47813377	47810315	47810426	47813233	47813377	5040	0,0,3	0,0,1	0,0,0	1,2,2	198	99	1	1.0	NA,NA,0.6	0.0,0.0,0.0	0.6
5055	"ENSG00000204843.13"	"DCTN1"	chr2	-	74365074	74365657	74365074	74365241	74365514	74365657	5055	3,2,0	0,12,2	0,0,0	3,2,2	198	99	0.0592350360494	1.0	1.0,0.077,0.0	0.0,0.0,0.0	0.359
5056	"ENSG00000204843.13"	"DCTN1"	chr2	-	74366243	74366620	74366243	74366375	74366458	74366620	5056	3,1,0	0,0,0	0,0,0	0,2,0	182	99	1	1.0	1.0,1.0,NA	NA,0.0,NA	1.0
5058	"ENSG00000204843.13"	"DCTN1"	chr2	-	74367970	74368880	74367970	74368131	74368727	74368880	5058	3,1,1	0,3,1	0,0,0	0,1,0	198	99	1	1.0	1.0,0.143,0.333	NA,0.0,NA	0.492
5064	"ENSG00000130414.13"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014738	240014860	5064	0,0,2	0,0,0	1,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	1.0,0.0,NA	0.5
5072	"ENSG00000171608.18"	"PIK3CD"	chr1	+	9721443	9721860	9721443	9721587	9721760	9721860	5072	0,2,1	5,2,1	1,0,1	2,0,0	198	99	1	1.0	0.0,0.333,0.333	0.2,NA,1.0	-0.378
5083	"ENSG00000124614.17"	"RPS10"	chr6	-	34417453	34418424	34417453	34417547	34418368	34418424	5083	0,0,0	0,4,11	1,0,0	1,0,4	198	99	1	1.0	NA,0.0,0.0	0.333,NA,0.0	-0.167
5091	"ENSG00000140983.15"	"RHOT2"	chr16	+	668352	668699	668352	668569	668655	668699	5091	0,1,1	1,6,2	0,1,0	0,3,0	185	99	1	1.0	0.0,0.082,0.211	NA,0.151,NA	-0.053
5093	"ENSG00000140983.15"	"RHOT2"	chr16	+	668655	670175	668655	668699	670122	670175	5093	0,0,0	0,2,0	0,1,0	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
5094	"ENSG00000140983.15"	"RHOT2"	chr16	+	669552	670175	669552	669606	670122	670175	5094	0,0,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
5096	"ENSG00000140983.15"	"RHOT2"	chr16	+	670122	670357	670122	670175	670265	670357	5096	0,0,1	0,2,2	1,0,0	0,0,0	189	99	1	1.0	NA,0.0,0.208	1.0,NA,NA	-0.896
5099	"ENSG00000140983.15"	"RHOT2"	chr16	+	671859	672181	671859	672002	672083	672181	5099	0,2,0	2,2,1	1,0,0	3,0,9	180	99	1	1.0	0.0,0.355,0.0	0.155,NA,0.0	0.041
5101	"ENSG00000140983.15"	"RHOT2"	chr16	+	672253	672825	672253	672566	672702	672825	5101	0,0,0	5,1,3	0,0,2	5,2,1	198	99	0.823276038464	1.0	0.0,0.0,0.0	0.0,0.0,0.5	-0.167
5130	"ENSG00000116688.18"	"MFN2"	chr1	+	11998769	11999095	11998769	11998878	11998987	11999095	5130	0,1,0	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
5131	"ENSG00000116691.11"	"MIIP"	chr1	+	12029222	12029894	12029222	12029281	12029764	12029894	5131	0,1,0	0,0,0	1,0,0	0,0,1	198	99	1	1.0	NA,1.0,NA	1.0,NA,0.0	0.5
5132	"ENSG00000116691.11"	"MIIP"	chr1	+	12029222	12030124	12029222	12029894	12030027	12030124	5132	0,0,1	1,1,0	0,0,2	1,0,1	198	99	1	1.0	0.0,0.0,1.0	0.0,NA,0.5	0.083
5163	"ENSG00000070814.22"	"TCOF1"	chr5	+	150391543	150392176	150391543	150391657	150391956	150392176	5163	1,0,1	0,2,1	4,0,0	0,0,1	198	99	1	1.0	1.0,0.0,0.333	1.0,NA,0.0	-0.056
5169	"ENSG00000106948.17"	"AKNA"	chr9	-	114343707	114346009	114343707	114343803	114345862	114346009	5169	1,5,1	0,0,0	0,1,0	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.0,1.0,NA	0.5
5185	"ENSG00000132475.10"	"H3-3B"	chr17	-	75778809	75779184	75778809	75778963	75779046	75779184	5185	1,7,3	0,4,3	0,1,4	5,0,4	182	99	0.0790525059812	1.0	1.0,0.488,0.352	0.0,1.0,0.352	0.163
5204	"ENSG00000089327.15"	"FXYD5"	chr19	+	35166141	35166325	35166141	35166171	35166250	35166325	5204	0,0,0	0,0,2	0,0,1	0,0,0	178	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
5214	"ENSG00000136631.16"	"VPS45"	chr1	+	150076232	150077779	150076232	150077231	150077668	150077779	5214	0,0,0	0,1,1	1,0,0	2,0,0	198	99	1	1.0	NA,0.0,0.0	0.2,NA,NA	-0.2
5215	"ENSG00000175390.15"	"EIF3F"	chr11	+	7992886	7994517	7992886	7993024	7994425	7994517	5215	0,0,1	0,1,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,0.333	0.0,NA,NA	0.167
5216	"ENSG00000175390.15"	"EIF3F"	chr11	+	7994425	7995118	7994425	7994517	7994981	7995118	5216	0,1,0	0,1,0	2,0,0	1,0,0	198	99	1	1.0	NA,0.333,NA	0.5,NA,NA	-0.167
5229	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46192899	46193639	46192899	46193388	46193563	46193639	5229	0,0,0	0,2,0	0,1,0	3,0,0	198	99	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
5253	"ENSG00000124357.13"	"NAGK"	chr2	+	71072640	71073594	71072640	71072751	71073481	71073594	5253	0,0,11	0,1,2	3,0,2	1,0,3	198	99	1	1.0	NA,0.0,0.733	0.6,NA,0.25	-0.058
5268	"ENSG00000132950.19"	"ZMYM5"	chr13	-	19851354	19852190	19851354	19851448	19851688	19852190	5268	0,0,1	0,0,0	0,0,0	1,0,1	198	99	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
5305	"ENSG00000111640.15"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010	5305	2,0,2	3,6,18	0,0,0	7,6,11	198	99	0.531919508843	1.0	0.25,0.0,0.053	0.0,0.0,0.0	0.101
5307	"ENSG00000187147.19"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	5307	0,0,1	0,1,0	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
5315	"ENSG00000198198.17"	"SZT2"	chr1	+	43447848	43448484	43447848	43447971	43448078	43448484	5315	0,0,1	0,1,2	2,0,0	2,0,0	198	99	1	1.0	NA,0.0,0.2	0.333,NA,NA	-0.233
5316	"ENSG00000198198.17"	"SZT2"	chr1	+	43448611	43450171	43448611	43448728	43450102	43450171	5316	0,0,3	0,0,1	1,0,1	0,0,0	198	99	1	1.0	NA,NA,0.6	1.0,NA,1.0	-0.4
5317	"ENSG00000133226.19"	"SRRM1"	chr1	+	24646666	24649029	24646666	24646789	24648858	24649029	5317	0,0,8	1,3,0	0,0,1	0,0,0	198	99	1	1.0	0.0,0.0,1.0	NA,NA,1.0	-0.667
5319	"ENSG00000168137.20"	"SETD5"	chr3	+	9445047	9445740	9445047	9445300	9445656	9445740	5319	0,1,0	0,7,1	0,0,0	2,0,7	198	99	1	1.0	NA,0.067,0.0	0.0,NA,0.0	0.034
5333	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180650	184180168	184180251	184180644	184180650	5333	0,0,1	0,0,1	0,0,0	0,0,2	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
5334	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180984	184180168	184180251	184180848	184180984	5334	0,0,0	1,1,3	0,0,1	0,0,0	198	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
5335	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180168	184180984	184180168	184180650	184180848	184180984	5335	0,0,1	0,0,1	0,0,1	0,0,2	198	99	1	1.0	NA,NA,0.333	NA,NA,0.2	0.133
5336	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180848	184182047	184180848	184180984	184181084	184182047	5336	0,0,1	6,0,8	0,0,0	2,2,2	198	99	1	1.0	0.0,NA,0.059	0.0,0.0,0.0	0.029
5337	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181084	184181815	184181084	184181226	184181695	184181815	5337	1,0,0	2,3,2	0,0,0	0,1,4	198	99	1	1.0	0.2,0.0,0.0	NA,0.0,0.0	0.067
5341	"ENSG00000161203.14"	"AP2M1"	chr3	+	184182756	184184088	184182756	184182868	184183481	184184088	5341	0,3,0	2,3,2	0,0,0	1,0,0	198	99	1	1.0	0.0,0.333,0.0	0.0,NA,NA	0.111
5351	"ENSG00000075785.14"	"RAB7A"	chr3	+	128806371	128807671	128806371	128806590	128807542	128807671	5351	0,0,2	0,0,2	0,0,0	1,0,1	198	99	1	1.0	NA,NA,0.333	0.0,NA,0.0	0.333
5355	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	5355	5,2,0	7,6,7	3,0,2	3,4,3	192	99	0.432903451826	1.0	0.269,0.147,0.0	0.34,0.0,0.256	-0.06
