ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
31440	"ENSG00000161203.14"	"AP2M1"	chr3	+	184178856	184179191	184176950	184177067	184180168	184180251	31440	1,4,5	4,0,0	0,3,3	0,0,0	198	99	1	1.0	0.111,1.0,1.0	NA,1.0,1.0	-0.296
31442	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180644	184180650	184180063	184180251	184180848	184180881	31442	0,0,1	1,1,3	0,0,2	0,0,0	105	99	1	1.0	0.0,0.0,0.239	NA,NA,1.0	-0.92
31444	"ENSG00000161203.14"	"AP2M1"	chr3	+	184181695	184181815	184181084	184181226	184181911	184182047	31444	5,6,3	0,0,2	1,1,4	0,0,0	198	99	0.683155463529	1.0	1.0,1.0,0.429	1.0,1.0,1.0	-0.19
31462	"ENSG00000075785.14"	"RAB7A"	chr3	+	128788913	128789070	128726162	128726359	128795359	128795420	31462	0,0,1	2,4,6	0,0,0	1,0,5	198	99	1	1.0	0.0,0.0,0.077	0.0,NA,0.0	0.026
31463	"ENSG00000075785.14"	"RAB7A"	chr3	+	128795359	128795420	128726135	128726359	128797942	128798036	31463	2,6,8	0,0,1	1,0,5	0,0,0	160	99	1	1.0	1.0,1.0,0.832	1.0,NA,1.0	-0.056
31504	"ENSG00000141068.17"	"KSR1"	chr17	+	27558045	27558187	27550567	27550708	27577491	27577639	31504	0,0,0	0,1,0	2,0,0	2,0,0	198	99	1	1.0	NA,0.0,NA	0.333,NA,NA	-0.333
31512	"ENSG00000055917.17"	"PUM2"	chr2	-	20326260	20326385	20318536	20318645	20327309	20327378	31512	0,0,0	2,4,3	1,0,1	1,0,0	198	99	1	1.0	0.0,0.0,0.0	0.333,NA,1.0	-0.666
31514	"ENSG00000055917.17"	"PUM2"	chr2	-	20332966	20333063	20327309	20327378	20350596	20350702	31514	1,0,0	1,4,3	0,0,0	2,1,1	196	99	1	1.0	0.336,0.0,0.0	0.0,0.0,0.0	0.112
31543	"ENSG00000066135.13"	"KDM4A"	chr1	+	43653662	43653799	43653305	43653313	43655590	43655766	31543	0,0,1	0,0,1	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
31547	"ENSG00000115414.21"	"FN1"	chr2	-	215372108	215372300	215371908	215372015	215373321	215373411	31547	9,6,7	0,0,0	3,4,3	0,0,4	198	99	0.0574409658277	1.0	1.0,1.0,1.0	1.0,1.0,0.273	0.242
31548	"ENSG00000115414.21"	"FN1"	chr2	-	215372108	215372375	215371908	215372015	215373321	215373411	31548	11,14,21	0,0,0	5,6,8	0,0,4	198	99	0.11553345547	1.0	1.0,1.0,1.0	1.0,1.0,0.5	0.167
31549	"ENSG00000115414.21"	"FN1"	chr2	-	215380810	215381080	215379129	215379317	215382211	215382325	31549	2,1,8	4,0,2	3,3,3	0,0,0	198	99	0.000122456915964	0.0688452781549608	0.2,1.0,0.667	1.0,1.0,1.0	-0.378
31551	"ENSG00000115414.21"	"FN1"	chr2	-	215392930	215393203	215391631	215391814	215394527	215394719	31551	7,2,3	7,4,9	4,1,0	4,0,9	198	99	0.205606290762	1.0	0.333,0.2,0.143	0.333,1.0,0.0	-0.219
31590	"ENSG00000135365.17"	"PHF21A"	chr11	-	46090454	46090566	46084165	46084302	46092182	46092223	31590	0,0,2	0,1,0	0,0,0	1,0,1	198	99	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
31591	"ENSG00000135365.17"	"PHF21A"	chr11	-	46090454	46090581	46084165	46084302	46092182	46092223	31591	0,0,1	0,1,0	0,0,0	1,0,1	198	99	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
31615	"ENSG00000116497.18"	"S100PBP"	chr1	+	32834033	32834061	32829963	32830067	32853078	32853166	31615	0,0,0	0,0,1	0,0,1	0,0,0	127	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
31628	"ENSG00000171631.16"	"P2RY6"	chr11	+	73295729	73295815	73272306	73272466	73296484	73296540	31628	0,0,6	0,0,1	0,0,2	0,1,1	185	99	1	1.0	NA,NA,0.763	NA,0.0,0.517	0.504
31740	"ENSG00000113593.12"	"PPWD1"	chr5	+	65567512	65567615	65563289	65563506	65569631	65569732	31740	0,0,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
31751	"ENSG00000153113.24"	"CAST"	chr5	+	96675538	96675601	96662202	96662497	96695835	96695907	31751	4,3,6	0,0,1	3,0,6	0,0,0	162	99	1	1.0	1.0,1.0,0.786	1.0,NA,1.0	-0.071
31757	"ENSG00000153113.24"	"CAST"	chr5	+	96729152	96729209	96727488	96727530	96729611	96729691	31757	0,0,4	0,0,2	1,1,0	0,0,0	156	99	1	1.0	NA,NA,0.559	1.0,1.0,NA	-0.441
31765	"ENSG00000177410.13"	"ZFAS1"	chr20	+	49280484	49280570	49279103	49279208	49289044	49289260	31765	6,0,6	0,0,0	1,0,2	0,0,1	185	99	1	1.0	1.0,NA,1.0	1.0,NA,0.517	0.242
31766	"ENSG00000177410.13"	"ZFAS1"	chr20	+	49280902	49280964	49280321	49280570	49289044	49289260	31766	3,2,2	4,0,1	1,0,2	0,0,0	161	99	1	1.0	0.316,1.0,0.552	1.0,NA,1.0	-0.377
31802	"ENSG00000182718.18"	"ANXA2"	chr15	-	60390212	60390317	60386027	60386086	60397942	60397986	31802	0,0,0	2,1,4	0,0,2	1,2,0	198	99	0.412355764373	1.0	0.0,0.0,0.0	0.0,0.0,1.0	-0.333
31817	"ENSG00000182718.18"	"ANXA2"	chr15	-	60397257	60397338	60386027	60386086	60397942	60397964	31817	0,0,0	2,1,4	1,0,0	1,2,0	180	99	1	1.0	0.0,0.0,0.0	0.355,0.0,NA	-0.177
31823	"ENSG00000169715.15"	"MT1E"	chr16	+	56626465	56626531	56625474	56625879	56626879	56627112	31823	0,4,0	0,2,0	2,0,0	0,0,0	165	99	1	1.0	NA,0.545,NA	1.0,NA,NA	-0.455
31834	"ENSG00000197217.13"	"ENTPD4"	chr8	-	23442006	23442066	23441568	23441723	23443849	23443953	31834	0,4,13	0,0,2	4,0,1	0,0,0	159	99	1	1.0	NA,1.0,0.802	1.0,NA,1.0	-0.099
31847	"ENSG00000132780.17"	"NASP"	chr1	+	45591222	45591270	45583987	45584205	45602254	45602278	31847	0,2,2	0,0,2	0,1,0	0,0,0	147	99	1	1.0	NA,1.0,0.402	NA,1.0,NA	-0.299
31849	"ENSG00000132780.17"	"NASP"	chr1	+	45594693	45594773	45591222	45591270	45602254	45602365	31849	0,1,1	0,2,2	0,0,0	1,1,0	179	99	1	1.0	NA,0.217,0.217	0.0,0.0,NA	0.217
31850	"ENSG00000132780.17"	"NASP"	chr1	+	45600384	45600457	45591222	45591270	45602254	45602365	31850	0,1,0	0,2,2	0,0,0	1,1,0	172	99	1	1.0	NA,0.223,0.0	0.0,0.0,NA	0.112
31851	"ENSG00000132780.17"	"NASP"	chr1	+	45600384	45600457	45594693	45594773	45602254	45602365	31851	0,0,0	0,1,1	0,0,1	0,0,0	172	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
31859	"ENSG00000132780.17"	"NASP"	chr1	+	45617462	45617591	45616625	45616703	45618060	45618213	31859	2,13,5	0,1,0	1,2,2	0,0,0	198	99	1	1.0	1.0,0.867,1.0	1.0,1.0,1.0	-0.044
31864	"ENSG00000163644.15"	"PPM1K"	chr4	-	88278143	88278642	88275144	88277243	88284405	88284561	31864	1,1,10	0,0,0	1,0,0	6,0,2	198	99	1	1.0	1.0,1.0,1.0	0.077,NA,0.0	0.962
31865	"ENSG00000163644.15"	"PPM1K"	chr4	-	88278535	88278642	88277142	88277243	88284405	88284590	31865	0,0,5	0,0,0	1,0,0	6,0,2	198	99	1	1.0	NA,NA,1.0	0.077,NA,0.0	0.962
31875	"ENSG00000159592.11"	"GPBP1L1"	chr1	-	45685575	45685620	45660183	45661225	45686411	45686533	31875	0,0,7	0,0,1	3,0,0	0,0,0	144	99	1	1.0	NA,NA,0.828	1.0,NA,NA	-0.172
31964	"ENSG00000137449.17"	"CPEB2"	chr4	+	15040463	15040487	15033160	15033211	15052413	15052584	31964	0,1,1	0,0,0	0,0,0	1,0,0	123	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
31983	"ENSG00000159658.15"	"EFCAB14"	chr1	-	46688352	46688544	46684490	46686870	46689586	46689691	31983	0,0,2	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
32015	"ENSG00000186827.12"	"TNFRSF4"	chr1	-	1211703	1211832	1211325	1211625	1211941	1212138	32015	1,0,1	0,0,0	0,0,0	3,0,0	198	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
32028	"ENSG00000162775.17"	"RBM15"	chr1	+	110345538	110345649	110339322	110342268	110346307	110346677	32028	0,0,0	0,0,3	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
32033	"ENSG00000122432.19"	"SPATA1"	chr1	+	84553034	84553124	84550431	84550530	84555909	84555979	32033	0,1,0	0,0,0	0,0,0	0,0,2	189	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
32075	"ENSG00000141985.9"	"SH3GL1"	chr19	-	4365481	4365625	4364087	4364221	4366500	4366573	32075	2,3,4	0,0,0	2,0,0	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.0,NA	0.5
32078	"ENSG00000132300.19"	"PTCD3"	chr2	+	86119543	86119614	86118920	86119044	86121478	86121591	32078	0,0,1	0,1,2	0,0,0	3,0,0	170	99	1	1.0	NA,0.0,0.226	0.0,NA,NA	0.113
32165	"ENSG00000177954.14"	"RPS27"	chr1	+	153990913	153991034	153990762	153990802	153991114	153991223	32165	2,1,0	2,8,7	1,1,0	7,2,6	198	99	1	1.0	0.333,0.059,0.0	0.067,0.2,0.0	0.042
32291	"ENSG00000055609.21"	"KMT2C"	chr7	-	152160550	152160601	152158862	152159072	152162116	152163826	32291	0,0,0	0,1,1	0,0,1	0,0,0	150	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
32294	"ENSG00000055609.21"	"KMT2C"	chr7	-	152182973	152183156	152180710	152182594	152185557	152185631	32294	0,6,4	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.667	1.0,NA,NA	-0.166
32296	"ENSG00000055609.21"	"KMT2C"	chr7	-	152195906	152196011	152194397	152194568	152199278	152199459	32296	0,0,4	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
32310	"ENSG00000154222.15"	"CC2D1B"	chr1	-	52354364	52354454	52353517	52353647	52354607	52354698	32310	0,0,0	0,2,1	0,0,1	0,0,0	189	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
32356	"ENSG00000158411.11"	"MITD1"	chr2	-	99173413	99173502	99171509	99171646	99173914	99174016	32356	0,0,1	0,0,2	0,0,0	0,0,1	188	99	1	1.0	NA,NA,0.208	NA,NA,0.0	0.208
32367	"ENSG00000150787.8"	"PTS"	chr11	+	112230625	112230682	112228593	112228673	112233162	112233233	32367	0,0,1	0,0,0	0,0,0	4,0,0	156	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
32371	"ENSG00000135913.11"	"USP37"	chr2	-	218479649	218479715	218476839	218476981	218482069	218482234	32371	0,0,1	0,0,1	2,0,0	0,0,0	165	99	1	1.0	NA,NA,0.375	1.0,NA,NA	-0.625
32389	"ENSG00000130669.17"	"PAK4"	chr19	+	39168229	39168302	39125785	39125919	39169531	39169757	32389	0,1,0	0,0,0	0,0,0	1,0,0	172	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
32431	"ENSG00000110619.18"	"CARS1"	chr11	-	3040447	3040581	3039834	3039931	3040895	3040984	32431	0,0,1	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,NA,1.0	-0.667
32441	"ENSG00000242372.9"	"EIF6"	chr20	-	35280653	35280829	35279941	35280118	35284175	35284261	32441	0,0,1	0,0,1	3,0,0	0,0,0	198	99	1	1.0	NA,NA,0.333	1.0,NA,NA	-0.667
32460	"ENSG00000002834.19"	"LASP1"	chr17	+	38896901	38897071	38890419	38890504	38898411	38898519	32460	0,1,0	1,1,7	0,0,0	2,0,2	198	99	1	1.0	0.0,0.333,0.0	0.0,NA,0.0	0.111
32485	"ENSG00000149179.14"	"CSTPP1"	chr11	+	46987207	46987310	46936696	46936851	47052387	47052518	32485	0,0,0	2,0,0	0,0,2	0,0,0	198	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
32540	"ENSG00000134470.21"	"IL15RA"	chr10	-	5966144	5966339	5963742	5963841	5977404	5977492	32540	0,1,3	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.6	NA,NA,1.0	-0.2
32549	"ENSG00000154237.13"	"LRRK1"	chr15	+	101048493	101048657	101045980	101046152	101049643	101049783	32549	1,1,6	0,1,0	2,0,0	0,0,0	198	99	1	1.0	1.0,0.333,1.0	1.0,NA,NA	-0.222
32550	"ENSG00000154237.13"	"LRRK1"	chr15	+	101067239	101067387	101066639	101066741	101068670	101078254	32550	0,0,4	0,1,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,0.667	0.0,NA,NA	0.334
32575	"ENSG00000213213.14"	"CCDC183"	chr9	+	136805356	136805457	136804761	136804816	136806077	136806238	32575	3,13,5	1,3,0	1,2,2	0,0,0	198	99	0.0742744971317	1.0	0.6,0.684,1.0	1.0,1.0,1.0	-0.239
32603	"ENSG00000177628.16"	"GBA1"	chr1	-	155244094	155244230	155241085	155241180	155244505	155244606	32603	0,0,0	0,0,2	2,4,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,1.0,NA	-1.0
32634	"ENSG00000125447.18"	"GGA3"	chr17	-	75243062	75243166	75242830	75242911	75243446	75243570	32634	0,8,6	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.75	NA,NA,1.0	-0.125
32635	"ENSG00000125447.18"	"GGA3"	chr17	-	75243062	75243258	75242883	75242911	75243446	75243570	32635	0,3,4	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.667	NA,NA,1.0	-0.166
32636	"ENSG00000125447.18"	"GGA3"	chr17	-	75244401	75244490	75243446	75243570	75244618	75244717	32636	0,2,0	1,5,3	0,0,0	4,0,2	188	99	1	1.0	0.0,0.174,0.0	0.0,NA,0.0	0.058
32637	"ENSG00000125447.18"	"GGA3"	chr17	-	75244618	75244717	75243446	75243570	75246508	75246584	32637	2,13,10	0,0,0	5,0,2	4,0,0	198	99	1	1.0	1.0,1.0,1.0	0.385,NA,1.0	0.307
32638	"ENSG00000125447.18"	"GGA3"	chr17	-	75248839	75249008	75246711	75246796	75261547	75261600	32638	0,2,0	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
32653	"ENSG00000145012.15"	"LPP"	chr3	+	188225404	188225527	188153874	188154021	188406111	188406260	32653	1,2,1	0,1,0	0,0,1	0,0,0	198	99	1	1.0	1.0,0.5,1.0	NA,NA,1.0	-0.167
32655	"ENSG00000145012.15"	"LPP"	chr3	+	188225404	188225527	188208199	188208318	188406111	188406260	32655	2,2,1	2,0,0	0,0,2	0,0,0	198	99	1	1.0	0.333,1.0,1.0	NA,NA,1.0	-0.222
32660	"ENSG00000145012.15"	"LPP"	chr3	+	188341662	188341719	188225404	188225527	188406111	188406313	32660	0,0,1	1,3,3	0,0,0	0,0,1	156	99	1	1.0	0.0,0.0,0.175	NA,NA,0.0	0.058
32664	"ENSG00000160293.17"	"VAV2"	chr9	-	133770377	133770501	133768441	133768596	133771958	133772046	32664	0,0,2	0,0,0	0,0,1	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
32719	"ENSG00000213064.10"	"SFT2D2"	chr1	+	168229601	168229712	168225937	168226142	168231513	168231600	32719	0,0,2	3,1,11	0,0,0	3,0,6	198	99	1	1.0	0.0,0.0,0.083	0.0,NA,0.0	0.028
32722	"ENSG00000171502.15"	"COL24A1"	chr1	-	85908597	85908651	85907193	85907247	85909949	85910003	32722	2,15,5	0,0,2	0,1,2	0,0,0	153	99	1	1.0	1.0,1.0,0.618	NA,1.0,1.0	-0.127
32724	"ENSG00000171502.15"	"COL24A1"	chr1	-	85961248	85961293	85911379	85911433	85965008	85965062	32724	12,22,9	0,0,0	3,2,2	1,0,0	144	99	1	1.0	1.0,1.0,1.0	0.673,1.0,1.0	0.109
32740	"ENSG00000064012.24"	"CASP8"	chr2	+	201272897	201272942	201272637	201272776	201274888	201274953	32740	2,0,1	0,1,0	3,2,0	0,0,0	144	99	1	1.0	1.0,0.0,1.0	1.0,1.0,NA	-0.333
32743	"ENSG00000064012.24"	"CASP8"	chr2	+	201274888	201274953	201272897	201272942	201276826	201276968	32743	3,2,2	0,0,1	4,1,0	0,0,0	164	99	1	1.0	1.0,1.0,0.547	1.0,1.0,NA	-0.151
32801	"ENSG00000115307.17"	"AUP1"	chr2	-	74528750	74528935	74528416	74528489	74529131	74529282	32801	1,0,2	0,0,0	0,1,0	0,0,1	198	99	1	1.0	1.0,NA,1.0	NA,1.0,0.0	0.5
32889	"ENSG00000197889.10"	"MEIG1"	chr10	+	14970247	14970546	14959509	14959557	14972512	14972681	32889	0,0,0	0,0,2	0,6,0	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
32903	"ENSG00000151914.22"	"DST"	chr6	-	56953784	56953819	56900420	56900621	56954406	56954649	32903	2,1,3	0,3,0	1,0,1	0,0,0	134	99	1	1.0	1.0,0.198,1.0	1.0,NA,1.0	-0.267
32954	"ENSG00000105492.16"	"SIGLEC6"	chr19	-	51530436	51530484	51529389	51529981	51530680	51530926	32954	0,0,4	0,0,2	1,0,0	0,0,0	147	99	1	1.0	NA,NA,0.574	1.0,NA,NA	-0.426
32955	"ENSG00000105492.16"	"SIGLEC6"	chr19	-	51530436	51530517	51529723	51529981	51530680	51530959	32955	0,0,0	0,0,2	1,0,0	0,0,0	180	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
32977	"ENSG00000127054.22"	"INTS11"	chr1	-	1314300	1314365	1313731	1313921	1314823	1314962	32977	2,4,3	0,1,0	1,0,1	0,0,0	164	99	1	1.0	1.0,0.707,1.0	1.0,NA,1.0	-0.098
33001	"ENSG00000101290.14"	"CDS2"	chr20	+	5173522	5173659	5127007	5127149	5175182	5175279	33001	2,2,1	0,0,0	1,1,2	2,0,0	198	99	0.436879444956	1.0	1.0,1.0,1.0	0.2,1.0,1.0	0.267
33013	"ENSG00000136052.10"	"SLC41A2"	chr12	-	104931631	104931791	104928299	104928694	104958087	104958288	33013	0,1,0	1,0,0	0,0,0	0,1,0	198	99	1	1.0	0.0,1.0,NA	NA,0.0,NA	0.5
33027	"ENSG00000104894.12"	"CD37"	chr19	+	49335885	49336029	49335713	49335786	49336908	49337033	33027	0,0,1	2,2,13	0,0,0	6,0,5	198	99	1	1.0	0.0,0.0,0.037	0.0,NA,0.0	0.012
33029	"ENSG00000183386.10"	"FHL3"	chr1	-	37999256	37999432	37998717	37999148	38005356	38005514	33029	0,0,0	0,1,0	1,0,0	0,0,6	198	99	1	1.0	NA,0.0,NA	1.0,NA,0.0	-0.5
33054	"ENSG00000181090.21"	"EHMT1"	chr9	+	137752330	137752408	137743901	137744090	137754170	137754221	33054	4,0,0	2,1,0	2,1,2	0,0,2	177	99	1	1.0	0.528,0.0,NA	1.0,1.0,0.359	-0.522
33055	"ENSG00000181090.21"	"EHMT1"	chr9	+	137775108	137775252	137762674	137762820	137776617	137776840	33055	3,8,2	0,0,1	0,0,3	0,0,0	198	99	1	1.0	1.0,1.0,0.5	NA,NA,1.0	-0.167
33069	"ENSG00000162613.18"	"FUBP1"	chr1	-	77969021	77969084	77968164	77968203	77969924	77970015	33069	4,0,1	0,4,5	0,2,0	1,0,0	162	99	1	1.0	1.0,0.0,0.109	0.0,1.0,NA	-0.13
33186	"ENSG00000187514.17"	"PTMA"	chr2	+	231711886	231711983	231711347	231711419	231712442	231712516	33186	5,11,15	0,0,1	10,3,3	0,0,0	196	99	1	1.0	1.0,1.0,0.883	1.0,1.0,1.0	-0.039
33187	"ENSG00000187514.17"	"PTMA"	chr2	+	231711889	231711983	231711347	231711419	231712442	231712516	33187	14,9,18	0,0,1	13,3,4	0,0,0	193	99	1	1.0	1.0,1.0,0.902	1.0,1.0,1.0	-0.033
33200	"ENSG00000136271.11"	"DDX56"	chr7	-	44571491	44571736	44570757	44570877	44572346	44572437	33200	0,2,3	0,0,0	2,0,1	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.5,NA,1.0	0.25
33211	"ENSG00000010610.10"	"CD4"	chr12	+	6800071	6800187	6789488	6789662	6814141	6814300	33211	1,6,5	0,0,3	0,0,0	0,3,0	198	99	1	1.0	1.0,1.0,0.455	NA,0.0,NA	0.818
33230	"ENSG00000114391.14"	"RPL24"	chr3	-	101682428	101682492	101681090	101681215	101682770	101682907	33230	1,10,10	0,0,1	4,0,2	0,0,0	163	99	1	1.0	1.0,1.0,0.859	1.0,NA,1.0	-0.047
33320	"ENSG00000167397.15"	"VKORC1"	chr16	-	31093311	31093421	31090853	31091342	31094556	31094797	33320	0,1,1	3,0,0	1,4,0	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,1.0,NA	-0.333
33322	"ENSG00000167397.15"	"VKORC1"	chr16	-	31093311	31093482	31090841	31091342	31094556	31094760	33322	0,0,1	3,0,0	0,2,0	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,1.0,NA	-0.5
33333	"ENSG00000196187.12"	"TMEM63A"	chr1	-	225866573	225866682	225865896	225865967	225867111	225867163	33333	0,2,0	0,0,0	0,0,0	0,2,0	198	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
33334	"ENSG00000196187.12"	"TMEM63A"	chr1	-	225879219	225879410	225877394	225877594	225882303	225882380	33334	1,3,3	0,1,0	2,0,4	0,0,0	198	99	1	1.0	1.0,0.6,1.0	1.0,NA,1.0	-0.133
33372	"ENSG00000142920.18"	"AZIN2"	chr1	+	33082177	33082354	33081154	33081508	33092049	33092222	33372	0,3,2	0,0,5	0,1,0	0,0,0	198	99	1	1.0	NA,1.0,0.167	NA,1.0,NA	-0.416
33378	"ENSG00000142920.18"	"AZIN2"	chr1	+	33092049	33092222	33081154	33081508	33093281	33093400	33378	0,0,12	0,0,1	2,0,1	0,0,0	198	99	1	1.0	NA,NA,0.857	1.0,NA,1.0	-0.143
33379	"ENSG00000142920.18"	"AZIN2"	chr1	+	33101832	33101902	33098066	33098179	33117901	33118116	33379	0,0,1	0,0,3	0,0,2	0,0,0	169	99	1	1.0	NA,NA,0.163	NA,NA,1.0	-0.837
33416	"ENSG00000029363.17"	"BCLAF1"	chr6	-	136267028	136267175	136261264	136261477	136268161	136268273	33416	0,1,3	0,3,1	1,0,2	0,0,1	198	99	1	1.0	NA,0.143,0.6	1.0,NA,0.5	-0.379
33427	"ENSG00000124831.20"	"LRRFIP1"	chr2	+	237751199	237751271	237749198	237749324	237753308	237753479	33427	0,0,0	0,3,6	2,0,0	0,0,2	171	99	1	1.0	NA,0.0,0.0	1.0,NA,0.0	-0.5
33431	"ENSG00000291289.1"	"ENSG00000291289"	chr12	+	9513559	9513634	9512755	9512986	9517058	9517119	33431	0,0,7	0,1,2	1,0,0	0,0,0	174	99	1	1.0	NA,0.0,0.666	1.0,NA,NA	-0.667
33436	"ENSG00000172992.13"	"DCAKD"	chr17	-	45033934	45034042	45030091	45030179	45034186	45034390	33436	0,0,1	0,0,1	0,0,0	0,2,0	198	99	1	1.0	NA,NA,0.333	NA,0.0,NA	0.333
33461	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85363096	85363166	85362185	85362260	85368685	85368754	33461	0,2,0	0,0,0	0,0,0	1,0,0	169	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
33481	"ENSG00000154358.23"	"OBSCN"	chr1	+	228224458	228224734	228217012	228217288	228243182	228243458	33481	0,2,0	0,0,0	0,1,0	2,0,0	198	99	1	1.0	NA,1.0,NA	0.0,1.0,NA	0.5
33487	"ENSG00000154358.23"	"OBSCN"	chr1	+	228336199	228336270	228335790	228335851	228337003	228337126	33487	0,0,1	0,1,0	0,2,0	1,0,0	170	99	1	1.0	NA,0.0,1.0	0.0,1.0,NA	0.0
33488	"ENSG00000154358.23"	"OBSCN"	chr1	+	228350840	228350943	228349889	228350057	228351320	228351450	33488	0,1,0	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
33641	"ENSG00000114670.14"	"NEK11"	chr3	+	131168829	131168937	131165276	131165519	131170772	131170887	33641	0,0,3	0,0,0	2,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
33700	"ENSG00000107331.18"	"ABCA2"	chr9	-	137023837	137023840	137022940	137023052	137024142	137024236	33700	1,3,3	0,1,0	1,0,1	0,0,0	102	99	1	1.0	1.0,0.744,1.0	1.0,NA,1.0	-0.085
33801	"ENSG00000105341.19"	"DMAC2"	chr19	-	41436391	41436472	41433439	41433673	41438217	41438414	33801	0,0,0	0,0,1	0,1,0	0,0,0	180	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
33839	"ENSG00000168243.11"	"GNG4"	chr1	-	235595399	235595511	235583739	235583848	235650548	235650754	33839	1,0,0	0,0,0	0,0,0	0,0,2	198	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
33842	"ENSG00000161912.19"	"ADCY10P1"	chr6	+	41138223	41138342	41137395	41137561	41138608	41138727	33842	0,0,0	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
33850	"ENSG00000065526.13"	"SPEN"	chr1	+	15938717	15938876	15937811	15938006	15939295	15940456	33850	0,4,7	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
33881	"ENSG00000172795.17"	"DCP2"	chr5	+	112993105	112993173	112992671	112992770	113001083	113001236	33881	0,0,1	0,2,1	1,0,0	1,0,0	167	99	1	1.0	NA,0.0,0.372	0.372,NA,NA	-0.186
33888	"ENSG00000196954.14"	"CASP4"	chr11	-	104951895	104952005	104950924	104951098	104954746	104955001	33888	0,0,2	0,0,0	0,0,0	0,0,4	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
33889	"ENSG00000196954.14"	"CASP4"	chr11	-	104951895	104952063	104950924	104951098	104954746	104955001	33889	2,0,0	0,0,0	0,0,0	0,0,4	198	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
33935	"ENSG00000256594.11"	"ENSG00000256594"	chr12	+	9655220	9655303	9653682	9653808	9655872	9655979	33935	0,2,0	0,3,5	0,0,0	1,0,2	182	99	1	1.0	NA,0.266,0.0	0.0,NA,0.0	0.133
33953	"ENSG00000055163.21"	"CYFIP2"	chr5	+	157294782	157294860	157287018	157287108	157296672	157296774	33953	1,4,5	0,1,0	5,0,0	0,0,0	177	99	1	1.0	1.0,0.691,1.0	1.0,NA,NA	-0.103
